LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_MATHCLASSES_ADVM,SCH_MATHCERT_ADVM,SCH_MATHENR_ADVM_HI_M,SCH_MATHENR_ADVM_HI_F,SCH_MATHENR_ADVM_AM_M,SCH_MATHENR_ADVM_AM_F,SCH_MATHENR_ADVM_AS_M,SCH_MATHENR_ADVM_AS_F,SCH_MATHENR_ADVM_HP_M,SCH_MATHENR_ADVM_HP_F,SCH_MATHENR_ADVM_BL_M,SCH_MATHENR_ADVM_BL_F,SCH_MATHENR_ADVM_WH_M,SCH_MATHENR_ADVM_WH_F,SCH_MATHENR_ADVM_TR_M,SCH_MATHENR_ADVM_TR_F,TOT_MATHENR_ADVM_M,TOT_MATHENR_ADVM_F,SCH_MATHENR_ADVM_LEP_M,SCH_MATHENR_ADVM_LEP_F,SCH_MATHENR_ADVM_IDEA_M,SCH_MATHENR_ADVM_IDEA_F
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,212,BROADMOOR ELEMENTARY SCHOOL,080294000212,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,213,CANON ELEMENTARY SCHOOL,080294000213,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,1326,THE VANGUARD SCHOOL (ELEMENTARY),080294001326,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,1391,CHEYENNE MOUNTAIN ELEMENTARY SCHOOL,080294001391,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,1535,PINON VALLEY ELEMENTARY SCHOOL,080294001535,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,1591,GOLD CAMP ELEMENTARY SCHOOL,080294001591,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,6370,THE VANGUARD SCHOOL (HIGH),080294006370,No,4,4,7,8,1,0,3,4,0,0,3,1,19,20,2,2,35,35,0,1,0,0
CO,COLORADO,0802940,Cheyenne Mountain School District No. 12 in the county of E,6402,THE VANGUARD SCHOOL (MIDDLE),080294006402,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803000,Clear Creek School District No. Re-1,217,CLEAR CREEK HIGH SCHOOL,080300000217,No,2,2,1,1,0,0,0,0,0,0,0,0,8,23,0,1,9,25,0,0,0,0
CO,COLORADO,0803000,Clear Creek School District No. Re-1,218,CARLSON ELEMENTARY SCHOOL,080300000218,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803000,Clear Creek School District No. Re-1,1332,KING-MURPHY ELEMENTARY SCHOOL,080300001332,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803000,Clear Creek School District No. Re-1,1999,GEORGETOWN COMMUNITY SCHOOL,080300001999,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803000,Clear Creek School District No. Re-1,6157,CLEAR CREEK MIDDLE SCHOOL,080300006157,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803030,Plateau Valley School District No. 50 in the county of Mesa,219,PLATEAU VALLEY ELEMENTARY SCHOOL,080303000219,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803030,Plateau Valley School District No. 50 in the county of Mesa,220,PLATEAU VALLEY HIGH SCHOOL,080303000220,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803030,Plateau Valley School District No. 50 in the county of Mesa,1434,GRAND MESA HIGH SCHOOL,080303001434,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803030,Plateau Valley School District No. 50 in the county of Mesa,6288,PLATEAU VALLEY MIDDLE SCHOOL,080303006288,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,222,AUDUBON ELEMENTARY SCHOOL,080306000222,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,224,BRISTOL ELEMENTARY SCHOOL,080306000224,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,225,BUENA VISTA ELEMENTARY SCHOOL,080306000225,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,226,CARVER ELEMENTARY SCHOOL,080306000226,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,227,COLUMBIA ELEMENTARY SCHOOL,080306000227,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,228,CORONADO HIGH SCHOOL,080306000228,No,8,7,15,17,1,0,7,1,0,0,1,2,68,64,2,6,94,90,0,0,0,1
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,231,EDISON ELEMENTARY SCHOOL,080306000231,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,232,NIKOLA TESLA EDUCATION OPPORTUNITY CENTER,080306000232,No,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,234,SABIN MIDDLE SCHOOL,080306000234,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,236,FREMONT ELEMENTARY SCHOOL,080306000236,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,238,GRANT ELEMENTARY SCHOOL,080306000238,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,239,ADAMS ELEMENTARY SCHOOL,080306000239,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,240,HENRY ELEMENTARY SCHOOL,080306000240,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,241,HOLMES MIDDLE SCHOOL,080306000241,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,242,MANN MIDDLE SCHOOL,080306000242,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,243,HOWBERT ELEMENTARY SCHOOL,080306000243,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,245,JACKSON ELEMENTARY SCHOOL,080306000245,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,247,KELLER ELEMENTARY SCHOOL,080306000247,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,251,MADISON ELEMENTARY SCHOOL,080306000251,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,252,TWAIN ELEMENTARY SCHOOL,080306000252,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,253,MIDLAND INTERNATIONAL ELEMENTARY SCHOOL,080306000253,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,254,MITCHELL HIGH SCHOOL,080306000254,No,5,5,18,29,1,0,3,1,2,0,10,4,25,33,10,3,69,70,4,3,0,1
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,255,MONROE ELEMENTARY SCHOOL,080306000255,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,256,NORTH MIDDLE SCHOOL,080306000256,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,257,PALMER HIGH SCHOOL,080306000257,No,17,16,43,43,1,0,3,4,0,0,8,11,78,107,10,11,143,176,2,0,0,1
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,258,PENROSE ELEMENTARY SCHOOL,080306000258,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,260,QUEEN PALMER ELEMENTARY SCHOOL,080306000260,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,262,ROOSEVELT CHARTER ACADEMY,080306000262,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,263,RUSSELL MIDDLE SCHOOL,080306000263,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,265,STEELE ELEMENTARY SCHOOL,080306000265,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,266,STRATTON ELEMENTARY SCHOOL,080306000266,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,267,TAYLOR ELEMENTARY SCHOOL,080306000267,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,268,DOHERTY HIGH SCHOOL,080306000268,No,12,12,20,36,1,0,4,8,1,0,8,4,110,98,12,14,156,160,0,0,1,0
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,272,WEST MIDDLE SCHOOL,080306000272,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,274,ROGERS ELEMENTARY SCHOOL,080306000274,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,275,WILSON ELEMENTARY SCHOOL,080306000275,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,1274,RUDY ELEMENTARY SCHOOL,080306001274,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,1299,COMMUNITY PREP CHARTER SCHOOL,080306001299,No,1,1,3,1,0,1,0,0,0,1,2,2,2,0,0,2,7,7,0,0,0,0
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,1318,GLOBE CHARTER SCHOOL,080306001318,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,1379,KING ELEMENTARY SCHOOL,080306001379,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,1435,CHIPETA ELEMENTARY SCHOOL,080306001435,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,1470,MARTINEZ ELEMENTARY SCHOOL,080306001470,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,1589,CIVA CHARTER HIGH SCHOOL,080306001589,No,2,2,1,2,0,0,0,3,0,0,0,0,3,4,0,1,4,10,0,0,0,0
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,1641,SCOTT ELEMENTARY SCHOOL,080306001641,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,1642,TRAILBLAZER ELEMENTARY SCHOOL,080306001642,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,1683,JENKINS MIDDLE SCHOOL,080306001683,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,1841,EAST LAKE HIGH SCHOOL,080306001841,No,3,3,2,9,3,0,0,0,0,0,4,0,8,3,0,0,17,12,2,4,1,1
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,1888,THE BIJOU SCHOOL,080306001888,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,6317,FREEDOM ELEMENTARY SCHOOL,080306006317,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,6319,MCAULIFFE ELEMENTARY,080306006319,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,6379,GALILEO SCHOOL OF MATH AND SCIENCE,080306006379,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,6416,WEST ELEMENTARY SCHOOL,080306006416,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,6421,JACK SWIGERT AEROSPACE ACADEMY,080306006421,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,6428,ACHIEVE ONLINE SCHOOL,080306006428,No,2,1,1,6,0,0,0,0,0,0,2,1,24,16,0,0,27,23,0,0,0,0
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,6456,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,080306006456,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803060,COLORADO SPRINGS SCHOOL DISTRICT NO.11 IN THE COUNTY OF EL PASO,6580,ODYSSEY EARLY COLLEGE AND CAREER OPTIONS,080306006580,No,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,4,0,0,0,0
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,235,BEECH STREET PRESCHOOL,080309000235,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,833,CORTEZ MIDDLE SCHOOL,080309000833,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,835,KEMPER ELEMENTARY SCHOOL,080309000835,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,837,LEWIS-ARRIOLA ELEMENTARY SCHOOL,080309000837,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,838,MANAUGH ELEMENTARY SCHOOL,080309000838,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,839,MESA ELEMENTARY SCHOOL,080309000839,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,840,MONTEZUMA-CORTEZ HIGH SCHOOL,080309000840,No,3,3,8,5,11,7,0,2,0,0,0,0,39,36,2,4,60,54,0,6,0,0
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,841,PLEASANT VIEW ELEMENTARY SCHOOL,080309000841,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,1093,BATTLE ROCK CHARTER SCHOOL,080309001093,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,1692,SOUTHWEST OPEN CHARTER SCHOOL,080309001692,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803090,Montezuma-Cortez School District No. Re-1,6622,CHILDREN'S KIVA MONTESSORI SCHOOL,080309006622,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803120,Fremont RE-3,276,COTOPAXI ELEMENTARY SCHOOL,080312000276,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803120,Fremont RE-3,277,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,080312000277,No,1,1,0,0,0,0,0,1,0,0,0,0,4,2,0,0,4,3,0,0,0,0
CO,COLORADO,0803150,Creede School District,279,CREEDE SCHOOL,080315000279,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803180,Cripple Creek-Victor School District No. Re-1,280,CRESSON ELEMENTARY SCHOOL,080318000280,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803180,Cripple Creek-Victor School District No. Re-1,281,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,080318000281,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803210,Crowley County School District No. Re-1-J,282,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,080321000282,No,1,1,5,0,0,0,0,0,0,0,0,0,5,3,1,0,11,3,0,0,0,0
CO,COLORADO,0803210,Crowley County School District No. Re-1-J,1519,CROWLEY COUNTY ELEMENTARY K-6,080321001519,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803240,De Beque Joint District No. 49 of the counties of Mesa and,286,DE BEQUE PK-12 SCHOOL DISTRICT 49JT,080324000286,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803270,Deer Trail School District No. 26J,287,DEER TRAIL ELEMENTARY SCHOOL,080327000287,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803270,Deer Trail School District No. 26J,288,DEER TRAIL JUNIOR-SENIOR HIGH SCHOOL,080327000288,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803300,Del Norte Consolidated School District No. C-7,289,DEL NORTE SCHOOLS K-8,080330000289,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0803300,Del Norte Consolidated School District No. C-7,290,DEL NORTE HIGH SCHOOL,080330000290,No,1,1,1,4,0,0,0,0,0,0,0,0,1,6,0,0,2,10,0,0,3,0
