LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_504_M,SCH_ENR_504_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_LEPENR_HI_M,SCH_LEPENR_HI_F,SCH_LEPENR_AM_M,SCH_LEPENR_AM_F,SCH_LEPENR_AS_M,SCH_LEPENR_AS_F,SCH_LEPENR_HP_M,SCH_LEPENR_HP_F,SCH_LEPENR_BL_M,SCH_LEPENR_BL_F,SCH_LEPENR_WH_M,SCH_LEPENR_WH_F,SCH_LEPENR_TR_M,SCH_LEPENR_TR_F,TOT_LEPENR_M,TOT_LEPENR_F,SCH_LEPPROGENR_HI_M,SCH_LEPPROGENR_HI_F,SCH_LEPPROGENR_AM_M,SCH_LEPPROGENR_AM_F,SCH_LEPPROGENR_AS_M,SCH_LEPPROGENR_AS_F,SCH_LEPPROGENR_HP_M,SCH_LEPPROGENR_HP_F,SCH_LEPPROGENR_BL_M,SCH_LEPPROGENR_BL_F,SCH_LEPPROGENR_WH_M,SCH_LEPPROGENR_WH_F,SCH_LEPPROGENR_TR_M,SCH_LEPPROGENR_TR_F,TOT_LEPPROGENR_M,TOT_LEPPROGENR_F,SCH_IDEAENR_HI_M,SCH_IDEAENR_HI_F,SCH_IDEAENR_AM_M,SCH_IDEAENR_AM_F,SCH_IDEAENR_AS_M,SCH_IDEAENR_AS_F,SCH_IDEAENR_HP_M,SCH_IDEAENR_HP_F,SCH_IDEAENR_BL_M,SCH_IDEAENR_BL_F,SCH_IDEAENR_WH_M,SCH_IDEAENR_WH_F,SCH_IDEAENR_TR_M,SCH_IDEAENR_TR_F,TOT_IDEAENR_M,TOT_IDEAENR_F,SCH_IDEAENR_LEP_M,SCH_IDEAENR_LEP_F,SCH_504ENR_HI_M,SCH_504ENR_HI_F,SCH_504ENR_AM_M,SCH_504ENR_AM_F,SCH_504ENR_AS_M,SCH_504ENR_AS_F,SCH_504ENR_HP_M,SCH_504ENR_HP_F,SCH_504ENR_BL_M,SCH_504ENR_BL_F,SCH_504ENR_WH_M,SCH_504ENR_WH_F,SCH_504ENR_TR_M,SCH_504ENR_TR_F,TOT_504ENR_M,TOT_504ENR_F,SCH_504ENR_LEP_M,SCH_504ENR_LEP_F
TX,Texas,4829670,Mcallen Isd,11859,Achieve Early College H S,482967011859,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,184,243,0,0,4,4,0,0,0,0,3,5,1,2,192,254,23,22,20,7,10,3,23,21,0,0,0,0,0,0,0,0,0,1,0,0,23,22,23,21,0,0,0,0,0,0,0,0,0,1,0,0,23,22,10,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,19,7,0,0,0,0,0,0,0,0,1,0,0,0,20,7,2,0
TX,Texas,4829670,Mcallen Isd,11960,Thigpen-Zavala El,482967011960,No,20,14,0,0,0,0,0,0,0,0,0,0,0,0,20,14,10,10,0,0,216,186,0,0,0,0,0,0,0,1,4,3,0,0,220,190,142,127,27,10,31,19,138,124,0,0,0,0,0,0,0,1,4,2,0,0,142,127,138,124,0,0,0,0,0,0,0,1,3,2,0,0,141,127,29,18,0,0,0,0,0,0,0,0,2,1,0,0,31,19,22,13,27,10,0,0,0,0,0,0,0,0,0,0,0,0,27,10,15,3
TX,Texas,4829670,Mcallen Isd,13592,Early Childhood Center,482967013592,No,122,117,0,0,0,0,0,0,0,0,76,64,0,1,198,182,128,116,35,10,122,117,0,0,0,0,0,0,0,0,76,64,0,1,198,182,128,116,0,0,35,10,81,76,0,0,0,0,0,0,0,0,47,39,0,1,128,116,81,76,0,0,0,0,0,0,0,0,47,39,0,1,128,116,22,7,0,0,0,0,0,0,0,0,13,3,0,0,35,10,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Texas,4829670,Mcallen Isd,21345,Rowe H S,482967021345,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1045,923,0,1,15,14,0,1,5,2,28,24,3,2,1096,967,269,188,97,71,175,81,265,186,0,0,0,1,0,0,0,0,4,1,0,0,269,188,262,186,0,0,0,1,0,0,0,0,4,1,0,0,266,188,171,74,0,0,1,2,0,0,0,0,3,5,0,0,175,81,52,20,96,66,0,0,0,0,0,0,0,0,1,5,0,0,97,71,22,11
TX,Texas,4829670,Mcallen Isd,21346,Lamar Academy,482967021346,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,43,48,0,0,0,0,0,0,0,0,1,2,0,0,44,50,9,14,5,8,2,3,9,14,0,0,0,0,0,0,0,0,0,0,0,0,9,14,9,14,0,0,0,0,0,0,0,0,0,0,0,0,9,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,5,7,0,0,0,0,0,0,0,0,0,1,0,0,5,8,2,0
TX,Texas,4829670,Mcallen Isd,21347,De Leon Middle,482967021347,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,439,405,0,0,6,8,0,0,2,0,9,7,2,1,458,421,194,165,62,38,75,53,185,162,0,0,1,1,0,0,2,0,6,2,0,0,194,165,184,162,0,0,1,1,0,0,1,0,6,2,0,0,192,165,74,53,0,0,1,0,0,0,0,0,0,0,0,0,75,53,37,22,57,36,0,0,0,0,0,0,1,0,3,2,1,0,62,38,26,17
TX,Texas,4829670,Mcallen Isd,21348,Gonzalez El,482967021348,No,28,27,0,0,2,3,0,0,0,1,1,2,1,1,32,34,12,12,5,1,320,354,0,0,28,29,2,0,4,5,36,45,7,7,397,440,107,97,18,12,35,19,91,87,0,0,12,7,0,0,1,0,3,3,0,0,107,97,88,84,0,0,12,7,0,0,1,0,3,3,0,0,104,94,33,17,0,0,1,1,0,0,0,0,0,1,1,0,35,19,10,6,11,10,0,0,1,0,0,0,1,0,5,2,0,0,18,12,3,1
TX,Texas,4829700,Mccamey Isd,3346,Mccamey H S,482970003346,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,61,61,0,1,0,0,0,0,0,4,8,13,0,0,69,79,4,0,5,8,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,5,6,0,0,0,0,0,0,0,0,0,2,0,0,5,8,0,0
TX,Texas,4829700,Mccamey Isd,3347,Mccamey Middle,482970003347,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,62,56,0,1,0,0,0,0,1,4,8,17,0,0,71,78,5,3,6,7,10,13,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,12,0,0,0,0,0,0,0,0,3,1,0,0,10,13,0,1,4,5,0,0,0,0,0,0,0,0,2,2,0,0,6,7,0,0
TX,Texas,4829700,Mccamey Isd,3348,Mccamey Pri,482970003348,No,10,17,0,0,0,0,0,0,0,1,2,6,0,0,12,24,0,3,1,1,64,85,0,1,0,0,0,0,1,2,17,15,0,0,82,103,8,6,0,3,16,11,8,6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12,9,0,0,0,0,0,0,0,0,4,2,0,0,16,11,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
TX,Texas,4829760,Mcdade Isd,3351,Mcdade El,482976003351,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,56,41,0,0,0,0,0,1,0,2,38,60,5,4,99,108,28,12,7,7,22,13,28,12,0,0,0,0,0,0,0,0,0,0,0,0,28,12,28,12,0,0,0,0,0,0,0,0,0,0,0,0,28,12,10,5,0,0,0,0,0,0,0,0,11,8,1,0,22,13,8,3,4,1,0,0,0,0,0,0,0,0,1,6,2,0,7,7,1,0
TX,Texas,4829760,Mcdade Isd,13256,Mcdade H S,482976013256,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,39,34,0,0,0,0,2,2,1,1,22,21,2,1,66,59,18,5,7,5,13,5,18,5,0,0,0,0,0,0,0,0,0,0,0,0,18,5,18,5,0,0,0,0,0,0,0,0,0,0,0,0,18,5,9,3,0,0,0,0,0,0,0,0,4,2,0,0,13,5,5,2,3,3,0,0,0,0,0,1,0,0,4,1,0,0,7,5,1,0
TX,Texas,4829820,Mcgregor Isd,3353,Isbill J H,482982003353,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,93,88,1,1,0,1,0,0,8,8,65,56,0,4,167,158,14,11,33,22,8,12,14,11,0,0,0,0,0,0,0,0,0,0,0,0,14,11,14,11,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,7,0,0,0,0,0,0,0,1,5,4,0,0,8,12,3,3,16,12,1,0,0,0,0,0,1,2,15,7,0,1,33,22,4,2
TX,Texas,4829820,Mcgregor Isd,3354,Mcgregor H S,482982003354,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,103,94,0,2,2,0,4,3,18,12,93,87,8,3,228,201,17,13,18,23,39,14,16,13,0,0,0,0,1,0,0,0,0,0,0,0,17,13,16,-11,0,0,0,0,1,0,0,0,0,0,0,0,17,-11,13,8,0,0,0,0,1,0,10,2,14,4,1,0,39,14,3,3,7,6,0,0,0,0,0,0,1,2,9,15,1,0,18,23,2,2
TX,Texas,4829820,Mcgregor Isd,3355,Mcgregor El,482982003355,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,118,101,0,0,0,0,0,0,14,8,85,84,5,6,222,199,33,27,19,7,23,18,32,27,0,0,0,0,0,0,0,0,1,0,0,0,33,27,30,24,0,0,0,0,0,0,0,0,1,0,0,0,31,24,11,7,0,0,0,0,0,0,2,1,10,9,0,1,23,18,5,2,7,3,0,0,0,0,0,0,1,0,11,4,0,0,19,7,1,2
TX,Texas,4829820,Mcgregor Isd,12948,Mcgregor Pri,482982012948,No,40,41,0,1,0,0,0,0,4,4,17,13,2,3,63,62,7,11,5,0,89,88,1,1,0,1,0,0,9,10,57,46,2,4,158,150,34,32,3,0,25,14,34,31,0,0,0,0,0,0,0,0,0,1,0,0,34,32,32,29,0,0,0,0,0,0,0,0,0,1,0,0,32,30,15,7,0,1,0,0,0,0,2,1,7,5,1,0,25,14,6,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
TX,Texas,4829850,Mckinney Isd,3356,Burks El,482985003356,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,105,125,1,0,0,0,0,1,22,23,37,27,6,4,171,180,73,80,20,17,34,15,67,80,1,0,0,0,0,0,1,0,4,0,0,0,73,80,66,80,1,0,0,0,0,0,1,0,4,0,0,0,72,80,16,6,0,0,0,0,0,0,7,6,10,3,1,0,34,15,7,4,12,14,0,0,0,0,0,0,1,0,6,2,1,1,20,17,4,8
TX,Texas,4829850,Mckinney Isd,3358,Finch El,482985003358,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,137,108,0,2,3,2,0,0,14,19,11,18,5,3,170,152,101,78,21,17,50,23,97,73,0,2,2,0,0,0,0,2,1,1,1,0,101,78,95,72,0,1,2,0,0,0,0,2,1,1,1,0,99,76,39,17,0,0,0,0,0,0,3,3,4,2,4,1,50,23,29,13,16,9,0,1,0,0,0,0,2,2,2,5,1,0,21,17,11,6
TX,Texas,4829850,Mckinney Isd,3360,Mckinney H S,482985003360,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,509,452,18,5,67,78,4,1,272,246,575,630,59,60,1504,1472,141,117,193,206,217,119,123,96,1,0,7,10,0,0,1,2,8,9,1,0,141,117,121,96,1,0,7,10,0,0,1,2,8,9,1,0,139,117,80,39,4,0,5,1,1,1,66,28,55,42,6,8,217,119,40,19,44,48,1,1,4,2,0,0,22,28,110,122,12,5,193,206,9,7
TX,Texas,4829850,Mckinney Isd,3361,Faubion Middle,482985003361,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,241,251,4,3,25,19,2,1,94,103,254,282,31,29,651,688,127,104,114,87,114,69,117,97,0,0,6,1,0,0,2,0,2,6,0,0,127,104,117,95,0,0,6,1,0,0,2,0,2,6,0,0,127,102,43,28,2,0,1,0,0,0,29,19,36,18,3,4,114,69,24,16,48,26,0,0,0,1,0,1,11,7,49,50,6,2,114,87,30,12
TX,Texas,4829850,Mckinney Isd,3362,Webb El,482985003362,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,124,117,1,3,1,0,0,0,18,6,45,44,5,5,194,175,67,58,32,15,50,23,64,56,1,1,1,0,0,0,0,0,1,1,0,0,67,58,64,56,1,1,1,0,0,0,0,0,1,1,0,0,67,58,36,17,0,0,0,0,0,0,3,2,9,3,2,1,50,23,22,7,17,9,0,0,0,0,0,0,4,0,11,6,0,0,32,15,9,4
TX,Texas,4829850,Mckinney Isd,3482,Glen Oaks El,482985003482,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,44,36,0,0,12,11,0,1,11,11,174,154,12,14,253,227,11,5,25,17,55,26,3,2,0,0,5,2,0,0,1,0,2,1,0,0,11,5,3,2,0,0,5,2,0,0,1,0,1,1,0,0,10,5,8,1,0,0,1,1,0,0,4,3,37,19,5,2,55,26,4,1,5,2,0,0,1,1,0,0,0,2,19,12,0,0,25,17,2,0
TX,Texas,4829850,Mckinney Isd,6300,Caldwell El,482985006300,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,161,137,1,2,3,4,0,0,36,30,44,52,7,9,252,234,107,86,46,24,37,28,106,83,0,0,1,0,0,0,0,0,0,3,0,0,107,86,106,83,0,0,1,0,0,0,0,0,0,3,0,0,107,86,20,12,1,0,0,1,0,0,7,4,8,8,1,3,37,28,11,7,36,19,0,1,1,0,0,0,4,2,5,2,0,0,46,24,25,11
TX,Texas,4829850,Mckinney Isd,6953,Slaughter El,482985006953,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,118,151,0,1,16,14,1,0,50,59,79,68,12,18,276,311,96,98,38,35,40,22,79,88,0,0,11,7,0,0,2,1,4,2,0,0,96,98,77,87,0,0,11,7,0,0,2,0,3,1,0,0,93,95,19,7,0,0,0,1,0,0,9,9,10,5,2,0,40,22,12,6,10,14,0,0,0,0,0,0,10,10,16,8,2,3,38,35,7,6
TX,Texas,4829850,Mckinney Isd,7555,Reuben Johnson El,482985007555,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,40,40,0,1,19,17,0,0,40,46,122,101,14,15,235,220,15,16,23,31,49,24,3,4,0,0,6,7,0,0,0,0,6,5,0,0,15,16,3,4,0,0,6,7,0,0,0,0,6,5,0,0,15,16,13,6,0,0,4,2,0,0,11,5,18,9,3,2,49,24,7,2,2,5,0,1,0,0,0,0,1,4,18,17,2,4,23,31,0,0
TX,Texas,4829850,Mckinney Isd,7556,J J A E P,482985007556,Yes,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TX,Texas,4829850,Mckinney Isd,7833,C T Eddins El,482985007833,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,23,26,0,0,8,10,1,1,16,11,139,106,7,11,194,165,11,12,26,16,49,13,2,3,0,0,4,4,0,0,0,1,5,4,0,0,11,12,2,3,0,0,4,4,0,0,0,1,5,4,0,0,11,12,7,1,0,0,1,0,0,0,6,0,35,9,0,3,49,13,3,0,5,4,0,0,0,0,0,0,3,2,16,9,2,1,26,16,0,0
TX,Texas,4829850,Mckinney Isd,8149,Serenity High,482985008149,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
TX,Texas,4829850,Mckinney Isd,8486,County Residential Center,482985008486,Yes,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,1,0,0,3,1,0,0,19,6,17,4,4,0,61,12,7,1,8,4,19,1,5,0,0,0,0,1,0,0,0,0,2,0,0,0,7,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,6,1,5,0,0,0,0,0,0,0,6,0,7,1,1,0,19,1,1,0,3,1,0,0,0,0,0,0,2,1,3,2,0,0,8,4,1,0
TX,Texas,4829850,Mckinney Isd,8487,Arthur H Mcneil El,482985008487,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,42,36,1,1,8,7,0,1,51,59,68,74,12,7,182,185,13,10,10,12,47,19,4,1,0,0,4,3,0,0,3,1,2,5,0,0,13,10,3,1,0,0,4,3,0,0,1,1,2,5,0,0,10,10,12,4,0,0,1,2,0,0,13,7,17,6,4,0,47,19,1,1,2,5,0,0,0,0,0,0,2,1,6,5,0,1,10,12,0,0
TX,Texas,4829850,Mckinney Isd,8488,Albert & Iola Lee Davis Malvern El,482985008488,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,122,123,1,2,3,0,1,0,49,56,30,24,11,10,217,215,92,74,16,13,46,31,84,69,1,2,2,0,0,0,2,1,3,2,0,0,92,74,84,69,1,2,1,0,0,0,2,1,3,2,0,0,91,74,23,18,0,0,0,0,0,0,12,9,8,3,3,1,46,31,20,9,8,8,0,0,1,0,0,0,4,2,2,3,1,0,16,13,1,2
TX,Texas,4829850,Mckinney Isd,8731,Mckinney North H S,482985008731,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,284,242,4,5,58,60,2,4,180,202,547,500,47,36,1122,1049,59,33,176,131,175,87,47,30,0,0,4,3,0,0,3,0,5,0,0,0,59,33,47,30,0,0,4,3,0,0,3,0,5,0,0,0,59,33,48,23,1,0,8,2,1,2,45,22,68,34,4,4,175,87,22,7,33,23,0,0,2,3,0,0,20,15,112,85,9,5,176,131,7,1
TX,Texas,4829850,Mckinney Isd,8732,Scott Morgan Johnson Middle,482985008732,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,199,185,2,2,12,6,1,0,108,100,157,131,17,15,496,439,68,55,68,67,104,47,61,53,1,0,2,0,0,0,2,1,2,1,0,0,68,55,61,51,1,0,2,0,0,0,2,1,2,1,0,0,68,53,41,24,1,0,0,0,0,0,28,14,29,8,5,1,104,47,14,11,27,28,0,1,1,0,0,0,15,10,24,26,1,2,68,67,6,11
TX,Texas,4829850,Mckinney Isd,8733,Roy Lee Walker El,482985008733,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,39,21,1,0,17,18,1,0,24,16,130,148,22,14,234,217,15,6,43,36,36,14,2,3,0,0,6,1,0,0,1,0,6,2,0,0,15,6,2,1,0,0,6,1,0,0,0,0,6,2,0,0,14,4,4,0,1,0,3,0,1,0,3,0,20,14,4,0,36,14,3,0,12,4,0,0,1,1,0,0,2,1,27,29,1,1,43,36,1,1
TX,Texas,4829850,Mckinney Isd,8734,Earl & Lottie Wolford El,482985008734,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,31,33,1,0,4,9,1,0,27,16,122,122,9,19,195,199,3,13,26,23,47,23,0,5,0,0,0,4,0,0,2,0,1,4,0,0,3,13,0,4,0,0,0,4,0,0,2,0,1,4,0,0,3,12,9,4,1,0,0,2,0,0,6,3,29,12,2,2,47,23,1,5,5,3,0,0,0,0,0,0,2,1,19,18,0,1,26,23,0,0
TX,Texas,4829850,Mckinney Isd,9166,Jose De Jesus And Maria Luisa Vega El,482985009166,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,115,104,2,0,8,6,0,0,42,38,49,48,4,14,220,210,84,88,16,20,37,33,71,81,0,0,6,4,0,0,3,1,4,2,0,0,84,88,70,81,0,0,6,4,0,0,3,1,4,2,0,0,83,88,21,14,0,0,0,1,0,0,5,5,10,10,1,3,37,33,13,12,5,9,1,0,0,0,0,0,4,5,5,6,1,0,16,20,3,4
TX,Texas,4829850,Mckinney Isd,9167,Dean And Mildred Bennett El,482985009167,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,44,37,3,0,21,17,1,1,31,25,177,169,15,13,292,262,17,10,32,36,44,20,3,4,0,0,9,3,0,0,0,0,5,2,0,1,17,10,3,4,0,0,9,3,0,0,0,0,5,2,0,1,17,10,8,6,1,0,1,2,0,0,11,4,19,8,4,0,44,20,0,0,5,3,2,0,0,0,0,1,4,4,20,26,1,2,32,36,0,0
TX,Texas,4829850,Mckinney Isd,10501,Mckinney Boyd H S,482985010501,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,267,283,5,6,87,65,2,2,158,143,845,803,43,33,1407,1335,64,52,253,203,141,80,46,41,0,0,15,8,0,0,0,1,3,2,0,0,64,52,46,41,0,0,13,8,0,0,0,1,3,2,0,0,62,52,35,22,0,0,6,2,2,0,28,22,65,33,5,1,141,80,11,7,32,31,2,1,3,6,0,0,23,10,187,148,6,7,253,203,5,2
TX,Texas,4829850,Mckinney Isd,10502,Leonard Evans Jr Middle,482985010502,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,118,134,4,2,32,30,1,0,67,88,225,202,21,20,468,476,61,55,71,57,77,56,45,46,0,0,5,4,0,0,1,0,10,5,0,0,61,55,45,46,0,0,5,4,0,0,1,0,9,5,0,0,60,55,20,19,0,0,1,1,0,0,19,15,33,18,4,3,77,56,5,10,17,12,1,2,1,2,0,0,3,4,48,35,1,2,71,57,5,3
TX,Texas,4829850,Mckinney Isd,10503,Gary And Bobbye Jack Minshew El,482985010503,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,57,61,0,1,25,25,0,0,52,60,133,119,19,12,286,278,15,16,33,31,54,27,3,9,0,0,10,5,0,0,2,0,0,2,0,0,15,16,3,9,0,0,9,5,0,0,2,0,0,2,0,0,14,16,9,8,0,0,3,3,0,0,8,5,31,10,3,1,54,27,0,1,5,5,0,0,0,1,0,0,5,4,19,20,4,1,33,31,0,0
TX,Texas,4829850,Mckinney Isd,10504,J B Wilmeth El,482985010504,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,33,34,2,1,25,32,1,0,32,24,197,186,16,12,306,289,8,9,44,33,55,32,1,3,0,0,4,6,0,0,1,0,1,0,1,0,8,9,0,3,0,0,3,6,0,0,1,0,0,0,1,0,5,9,11,4,1,0,2,4,0,0,5,2,34,19,2,3,55,32,3,2,3,1,0,1,1,3,1,0,6,1,30,26,3,1,44,33,0,0
TX,Texas,4829850,Mckinney Isd,11171,Dr Jack Cockrill Middle,482985011171,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,130,121,0,1,37,35,1,0,108,93,319,339,26,23,621,612,32,25,111,98,84,54,24,16,0,0,5,7,0,0,1,1,2,1,0,0,32,25,24,16,0,0,5,7,0,0,1,1,2,1,0,0,32,25,15,14,0,0,3,2,0,0,22,14,39,24,5,0,84,54,5,4,18,12,0,0,1,1,0,0,19,9,70,73,3,3,111,98,3,2
TX,Texas,4829850,Mckinney Isd,11172,Jesse Mcgowen El,482985011172,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,58,51,0,0,29,26,0,0,53,53,126,128,18,6,284,264,32,25,30,25,50,27,7,3,0,0,10,13,0,0,1,0,14,9,0,0,32,25,4,1,0,0,10,12,0,0,1,0,14,7,0,0,29,20,13,9,0,0,3,2,0,0,10,5,22,11,2,0,50,27,8,4,6,7,0,0,1,0,0,0,6,0,16,18,1,0,30,25,2,1
TX,Texas,4829850,Mckinney Isd,11173,Naomi Press El,482985011173,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,94,65,0,0,16,13,0,0,87,73,147,120,20,19,364,290,23,13,31,24,67,21,14,7,0,0,5,3,0,0,1,1,3,2,0,0,23,13,12,5,0,0,5,3,0,0,1,1,3,2,0,0,21,11,22,3,0,0,4,2,0,0,16,12,23,4,2,0,67,21,8,2,9,5,0,0,0,0,0,0,6,8,15,10,1,1,31,24,2,1
