LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,SCH_ABSENT_AM_M,SCH_ABSENT_AS_M,SCH_ABSENT_BL_M,SCH_ABSENT_HI_M,SCH_ABSENT_MU_M,SCH_ABSENT_PI_M,SCH_ABSENT_WH_M,SCH_ABSENT_AM_F,SCH_ABSENT_AS_F,SCH_ABSENT_BL_F,SCH_ABSENT_HI_F,SCH_ABSENT_MU_F,SCH_ABSENT_PI_F,SCH_ABSENT_WH_F,SCH_ABSENT_EUT,SCH_ABSENT_IDEA_M,SCH_ABSENT_IDEA_F,SCH_ABSENT_504_M,SCH_ABSENT_504_F,SCH_ABSENT_LEP_M,SCH_ABSENT_LEP_F,SCH_ABSENT_HMENRL_M,SCH_ABSENT_HMENRL_F
TX,TEXAS,4836000,PROSPER ISD,13796,ROCK HILL H S,483600013796,-8,7,17,15,8,2,41,-8,6,17,13,9,-8,36,171,18,10,16,20,3,5,1,1
TX,TEXAS,4836000,PROSPER ISD,13857,JACK AND JUNE FURR EL,483600013857,-8,2,9,1,2,-8,6,-8,2,3,4,1,-8,1,31,5,1,1,1,5,1,-8,-8
TX,TEXAS,4836000,PROSPER ISD,13861,SAM JOHNSON EL,483600013861,-8,-8,5,3,1,-8,6,-8,-8,1,2,-8,-8,9,27,6,6,-8,-8,-8,-8,-8,-8
TX,TEXAS,4836000,PROSPER ISD,13903,WILLIAM RUSHING MIDDLE,483600013903,-8,-8,4,2,2,-8,9,-8,-8,4,4,3,-8,18,46,4,4,3,4,-8,-8,-8,-8
TX,TEXAS,4836000,PROSPER ISD,21184,LORENE ROGERS MIDDLE,483600021184,-8,1,3,1,1,-8,11,-8,-8,1,2,-8,-8,18,38,1,2,2,7,-8,-8,-8,1
TX,TEXAS,4836180,QUANAH ISD,4067,QUANAH H S,483618004067,-8,-8,1,8,1,-8,7,-8,-8,1,8,1,-8,5,32,11,3,2,2,-8,-8,1,-8
TX,TEXAS,4836180,QUANAH ISD,4068,REAGAN EL,483618004068,-8,-8,1,4,2,-8,1,1,-8,1,4,2,-8,3,19,1,3,-8,-8,-8,-8,1,-8
TX,TEXAS,4836180,QUANAH ISD,4069,TRAVIS MIDDLE,483618004069,-8,-8,1,5,1,-8,2,-8,-8,-8,4,-8,-8,4,17,2,3,3,1,1,-8,1,-8
TX,TEXAS,4836210,QUEEN CITY ISD,4071,QUEEN CITY H S,483621004071,-8,-8,7,-8,-8,-8,32,-8,-8,4,3,1,-8,19,66,5,3,9,2,-8,1,2,1
TX,TEXAS,4836210,QUEEN CITY ISD,4072,MORRIS UPCHURCH MIDDLE,483621004072,-8,-8,2,2,-8,-8,15,1,-8,3,4,-8,-8,13,40,6,3,4,4,-8,2,-8,-8
TX,TEXAS,4836210,QUEEN CITY ISD,4073,J K HILEMAN EL,483621004073,-8,-8,2,3,2,-8,12,-8,-8,3,2,3,-8,10,37,4,2,1,2,-8,-8,4,1
TX,TEXAS,4836240,QUINLAN ISD,4074,A E BUTLER INT,483624004074,-8,-8,-8,17,3,-8,39,2,-8,3,24,2,-8,42,132,20,9,9,9,7,10,6,3
TX,TEXAS,4836240,QUINLAN ISD,4075,WH FORD H S,483624004075,-8,-8,1,20,2,-8,48,1,-8,-8,22,1,-8,45,140,23,8,9,8,9,3,3,1
TX,TEXAS,4836240,QUINLAN ISD,4076,C B THOMPSON MIDDLE,483624004076,-8,-8,2,24,4,-8,48,-8,-8,-8,24,4,1,47,154,15,12,12,5,13,8,1,5
TX,TEXAS,4836240,QUINLAN ISD,5907,D C CANNON EL,483624005907,-8,-8,1,18,5,-8,43,-8,-8,1,24,5,-8,44,141,10,11,3,2,10,14,3,2
TX,TEXAS,4836300,QUITMAN ISD,4077,QUITMAN EL,483630004077,-8,-8,-8,4,2,-8,18,-8,-8,1,1,-8,-8,16,42,8,4,1,1,4,1,1,-8
TX,TEXAS,4836300,QUITMAN ISD,4078,QUITMAN H S,483630004078,-8,-8,-8,3,1,-8,21,-8,-8,-8,3,1,-8,16,45,5,3,3,2,1,-8,1,1
TX,TEXAS,4836300,QUITMAN ISD,4079,QUITMAN J H,483630004079,1,-8,-8,3,-8,-8,7,-8,-8,2,6,1,-8,7,27,2,5,2,3,1,2,1,-8
TX,TEXAS,4836360,RAINS ISD,4080,RAINS EL,483636004080,-8,-8,-8,6,2,-8,14,-8,-8,-8,7,1,-8,18,48,4,1,1,-8,2,1,3,2
TX,TEXAS,4836360,RAINS ISD,4081,RAINS H S,483636004081,-8,-8,2,7,1,-8,55,-8,-8,1,4,2,-8,45,117,9,8,12,5,1,1,2,2
TX,TEXAS,4836360,RAINS ISD,4082,RAINS J H,483636004082,1,-8,4,6,-8,-8,20,-8,-8,-8,4,2,-8,21,58,6,4,9,5,1,-8,1,4
TX,TEXAS,4836360,RAINS ISD,9464,RAINS INT,483636009464,-8,-8,-8,1,2,-8,24,-8,-8,3,4,1,-8,18,53,9,5,3,3,-8,2,-8,-8
TX,TEXAS,4836390,RALLS ISD,4083,RALLS EL,483639004083,-8,-8,-8,24,2,-8,4,-8,-8,-8,17,-8,-8,3,50,6,5,-8,1,1,-8,-8,-8
TX,TEXAS,4836390,RALLS ISD,4084,RALLS H S,483639004084,-8,-8,-8,17,-8,-8,5,-8,-8,-8,7,1,-8,4,34,5,2,1,-8,-8,-8,-8,-8
TX,TEXAS,4836390,RALLS ISD,6825,RECOVERY EDUCATION CAMPUS,483639006825,-8,-8,-8,3,-8,-8,2,-8,-8,-8,4,-8,-8,1,10,1,1,-8,-8,-8,-8,-8,-8
TX,TEXAS,4836390,RALLS ISD,6928,RALLS MIDDLE,483639006928,1,-8,-8,8,-8,-8,3,-8,-8,-8,11,-8,-8,2,25,1,1,4,1,-8,2,-8,-8
TX,TEXAS,4836420,RAMIREZ CSD,4086,RAMIREZ EL,483642004086,-8,-8,-8,5,-8,-8,-8,-8,-8,-8,4,-8,-8,-8,9,-8,1,-8,-8,1,-8,-8,-8
TX,TEXAS,4836450,RANDOLPH FIELD ISD,4087,RANDOLPH EL,483645004087,-8,-8,1,2,-8,-8,4,-8,-8,2,7,1,-8,4,21,1,1,1,1,-8,-8,-8,-8
TX,TEXAS,4836450,RANDOLPH FIELD ISD,4088,RANDOLPH H S,483645004088,-8,-8,-8,6,-8,-8,4,-8,-8,7,4,2,-8,4,27,2,3,3,8,-8,-8,-8,1
TX,TEXAS,4836450,RANDOLPH FIELD ISD,6778,RANDOLPH MIDDLE,483645006778,-8,-8,6,1,-8,-8,4,1,-8,3,6,2,1,4,28,1,1,3,5,-8,-8,-8,-8
TX,TEXAS,4836480,RANGER ISD,4090,RANGER H S,483648004090,1,-8,3,12,-8,-8,28,-8,-8,-8,12,-8,-8,25,81,7,3,7,11,2,2,-8,-8
TX,TEXAS,4836480,RANGER ISD,6602,RANGER EL,483648006602,-8,-8,2,3,-8,-8,10,-8,-8,-8,2,-8,-8,5,22,4,2,6,2,-8,1,1,1
TX,TEXAS,4836480,RANGER ISD,8537,RANGER MIDDLE,483648008537,2,-8,-8,6,-8,-8,20,-8,-8,2,9,-8,-8,17,56,11,6,4,4,-8,1,-8,-8
TX,TEXAS,4836510,RANKIN ISD,4093,RANKIN SCHOOL,483651004093,-8,-8,-8,4,-8,-8,9,-8,-8,-8,1,-8,-8,12,26,3,2,1,-8,1,1,-8,1
TX,TEXAS,4836540,RAYMONDVILLE ISD,4095,MYRA GREEN MIDDLE,483654004095,-8,-8,-8,25,-8,-8,-8,-8,-8,-8,9,-8,-8,-8,34,9,1,2,1,-8,1,-8,-8
TX,TEXAS,4836540,RAYMONDVILLE ISD,4097,PITTMAN EL,483654004097,-8,-8,-8,67,-8,-8,3,-8,-8,-8,54,-8,-8,1,125,16,8,2,3,7,5,-8,-8
TX,TEXAS,4836540,RAYMONDVILLE ISD,4098,RAYMONDVILLE H S,483654004098,-8,-8,-8,24,-8,-8,-8,-8,-8,-8,20,-8,-8,-8,44,5,3,-8,-8,3,1,-8,2
TX,TEXAS,4836540,RAYMONDVILLE ISD,4099,SMITH EL,483654004099,-8,-8,-8,67,-8,-8,-8,-8,-8,-8,51,-8,-8,1,119,16,6,2,1,3,7,5,1
TX,TEXAS,4836540,RAYMONDVILLE ISD,12552,RAYMONDVILLE OPTIONS ACADEMIC ACADEMY,483654012552,-8,-8,-8,17,-8,-8,-8,-8,-8,-8,10,-8,-8,-8,27,3,-8,1,2,1,-8,-8,-8
TX,TEXAS,4836570,REAGAN COUNTY ISD,4100,REAGAN COUNTY EL,483657004100,-8,-8,-8,28,-8,-8,4,-8,-8,-8,29,-8,-8,4,65,10,3,2,1,6,7,7,3
TX,TEXAS,4836570,REAGAN COUNTY ISD,4101,REAGAN COUNTY H S,483657004101,-8,-8,-8,30,-8,-8,2,-8,-8,-8,25,-8,-8,2,59,5,3,-8,1,6,3,3,2
TX,TEXAS,4836570,REAGAN COUNTY ISD,4102,REAGAN COUNTY MIDDLE,483657004102,-8,-8,-8,10,-8,-8,5,-8,-8,-8,14,-8,-8,3,32,4,2,-8,2,3,2,1,-8
TX,TEXAS,4836630,RED LICK ISD,4103,RED LICK EL,483663004103,1,-8,-8,-8,-8,-8,2,-8,-8,-8,1,-8,-8,2,6,-8,1,1,-8,-8,-8,1,-8
TX,TEXAS,4836630,RED LICK ISD,7191,RED LICK MIDDLE,483663007191,-8,-8,1,1,-8,-8,1,-8,-8,-8,1,-8,-8,4,8,1,1,-8,1,-8,-8,-8,-8
TX,TEXAS,4836660,RED OAK ISD,3774,EASTRIDGE EL,483666003774,-8,-8,4,6,-8,-8,5,-8,-8,1,2,-8,-8,6,24,4,1,1,2,-8,-8,-8,1
TX,TEXAS,4836660,RED OAK ISD,4105,RED OAK EL,483666004105,-8,-8,14,8,6,-8,11,-8,-8,8,17,1,-8,5,70,15,4,1,4,2,6,1,3
TX,TEXAS,4836660,RED OAK ISD,4106,RED OAK H S,483666004106,-8,-8,37,41,6,-8,46,-8,-8,16,24,1,-8,37,208,29,15,15,6,14,8,4,4
TX,TEXAS,4836660,RED OAK ISD,4107,RED OAK MIDDLE,483666004107,-8,1,11,27,1,-8,18,-8,1,10,18,1,-8,19,107,13,9,5,9,13,8,-8,-8
TX,TEXAS,4836660,RED OAK ISD,5800,SHIELDS EL,483666005800,-8,1,8,5,-8,-8,11,-8,-8,4,7,-8,-8,4,40,5,2,1,2,2,1,-8,-8
TX,TEXAS,4836660,RED OAK ISD,6164,WOODEN EL,483666006164,-8,-8,3,20,-8,-8,5,-8,-8,-8,10,-8,-8,6,44,5,1,4,2,3,4,3,-8
TX,TEXAS,4836660,RED OAK ISD,13243,RUSSELL P SCHUPMANN EL,483666013243,-8,-8,16,15,3,-8,4,-8,1,13,7,1,-8,1,61,7,6,3,3,5,1,2,3
TX,TEXAS,4836750,REDWATER ISD,4108,REDWATER EL,483675004108,-8,-8,-8,-8,2,-8,16,-8,-8,1,-8,-8,-8,14,33,3,5,2,-8,-8,-8,2,-8
TX,TEXAS,4836750,REDWATER ISD,4109,REDWATER H S,483675004109,-8,-8,-8,2,3,-8,20,-8,-8,1,2,1,-8,26,55,5,-8,7,3,-8,-8,1,5
TX,TEXAS,4836750,REDWATER ISD,5801,REDWATER J H,483675005801,-8,-8,1,-8,-8,-8,7,-8,-8,-8,2,-8,-8,8,18,2,1,3,2,-8,-8,-8,1
TX,TEXAS,4836750,REDWATER ISD,8123,REDWATER MIDDLE,483675008123,-8,-8,-8,1,-8,-8,11,-8,-8,-8,-8,2,-8,14,28,2,1,3,3,-8,-8,-8,1
TX,TEXAS,4836780,REFUGIO ISD,4111,REFUGIO H S,483678004111,-8,-8,1,28,1,-8,5,-8,-8,2,19,1,-8,4,61,8,2,8,2,1,-8,-8,2
TX,TEXAS,4836780,REFUGIO ISD,4112,REFUGIO EL,483678004112,-8,-8,3,19,-8,-8,2,-8,-8,2,17,1,-8,3,47,6,3,4,2,-8,2,-8,-8
TX,TEXAS,4836780,REFUGIO ISD,12861,REFUGIO J H,483678012861,-8,-8,2,17,-8,-8,4,-8,-8,2,10,-8,-8,5,40,2,1,7,2,1,1,-8,2
TX,TEXAS,4836930,RICARDO ISD,4113,RICARDO EL,483693004113,-8,-8,-8,12,-8,-8,2,-8,-8,-8,6,-8,-8,-8,20,3,1,2,-8,-8,1,-8,-8
TX,TEXAS,4836930,RICARDO ISD,7059,RICARDO MIDDLE,483693007059,-8,-8,-8,14,-8,-8,-8,-8,-8,-8,6,1,-8,1,22,1,-8,1,1,1,-8,-8,-8
TX,TEXAS,4836960,RICE ISD,4114,RICE EL,483696004114,1,-8,-8,8,3,-8,4,-8,-8,1,14,1,-8,2,34,3,2,3,2,3,3,-8,-8
TX,TEXAS,4836960,RICE ISD,8005,RICE H S,483696008005,-8,-8,1,21,1,-8,8,-8,-8,1,22,-8,-8,7,61,7,5,2,2,9,4,2,1
TX,TEXAS,4836960,RICE ISD,12619,RICE INTERMEDIATE/MIDDLE SCHOOL,483696012619,-8,-8,1,12,3,-8,8,-8,-8,-8,12,-8,-8,2,38,2,-8,6,-8,4,2,-8,1
TX,TEXAS,4836970,RICE CISD,4117,GARWOOD EL,483697004117,-8,-8,1,2,-8,-8,1,-8,-8,1,1,-8,-8,1,7,1,1,-8,-8,1,-8,-8,-8
TX,TEXAS,4836970,RICE CISD,4118,RICE H S,483697004118,-8,-8,8,33,-8,-8,14,-8,-8,10,23,-8,-8,7,95,11,3,8,7,4,1,5,2
TX,TEXAS,4836970,RICE CISD,4119,SHERIDAN EL,483697004119,-8,-8,2,5,-8,-8,2,-8,-8,-8,2,-8,-8,3,14,5,2,-8,-8,1,1,1,-8
TX,TEXAS,4836970,RICE CISD,11184,EAGLE LAKE INT,483697011184,-8,-8,5,16,-8,-8,-8,-8,-8,-8,9,-8,-8,1,31,3,1,3,-8,3,2,1,-8
TX,TEXAS,4836970,RICE CISD,12186,RICE JH,483697012186,1,-8,6,25,3,-8,9,-8,-8,3,20,-8,-8,6,73,13,5,11,1,7,6,1,1
TX,TEXAS,4836970,RICE CISD,12446,EAGLE LAKE PRI,483697012446,-8,-8,2,13,-8,-8,3,-8,-8,1,24,-8,-8,1,44,3,2,-8,2,3,6,2,1
TX,TEXAS,4836970,RICE CISD,13214,RICE CHALLENGE ACADEMY,483697013214,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8
TX,TEXAS,4836990,RICHARDS ISD,4120,RICHARDS EL,483699004120,-8,-8,1,-8,-8,-8,2,-8,-8,2,-8,-8,-8,2,7,1,1,1,-8,-8,-8,-8,-8
TX,TEXAS,4836990,RICHARDS ISD,4121,RICHARDS H S,483699004121,-8,-8,1,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,1,-8,2,-8,-8,-8,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,4122,APOLLO J H,483702004122,-8,2,10,12,-8,-8,7,-8,-8,17,9,1,-8,10,68,6,10,2,5,8,4,1,2
TX,TEXAS,4837020,RICHARDSON ISD,4123,ARAPAHO CLASSICAL MAGNET,483702004123,-8,-8,-8,1,2,-8,2,-8,-8,-8,3,-8,-8,3,11,2,-8,-8,1,-8,1,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,4124,BERKNER H S,483702004124,-8,22,83,126,7,1,39,-8,10,74,76,6,1,29,474,61,35,23,16,63,34,1,8
TX,TEXAS,4837020,RICHARDSON ISD,4125,BIG SPRINGS EL,483702004125,-8,2,13,5,4,-8,5,-8,-8,6,3,3,-8,2,43,16,4,3,-8,4,2,1,-8
TX,TEXAS,4837020,RICHARDSON ISD,4126,BOWIE EL,483702004126,-8,1,-8,4,1,-8,4,-8,-8,3,5,-8,-8,4,22,3,1,1,4,2,2,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,4127,BRENTFIELD EL,483702004127,-8,1,2,5,-8,-8,2,-8,-8,-8,1,1,-8,3,15,6,1,2,1,3,-8,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,4128,CANYON CREEK EL,483702004128,-8,-8,-8,2,-8,-8,3,-8,-8,-8,2,-8,-8,2,9,1,-8,1,1,2,-8,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,4129,DARTMOUTH EL,483702004129,-8,1,2,6,-8,-8,2,-8,-8,2,5,1,-8,7,26,4,1,4,2,7,2,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,4131,DOVER EL,483702004131,1,-8,11,22,1,-8,1,-8,-8,5,28,-8,-8,1,70,16,5,2,2,16,19,3,-8
TX,TEXAS,4837020,RICHARDSON ISD,4132,FOREST MEADOW J H,483702004132,1,1,48,28,4,-8,10,-8,2,32,19,7,-8,4,156,21,11,13,5,27,19,6,4
TX,TEXAS,4837020,RICHARDSON ISD,4133,FORESTRIDGE EL,483702004133,-8,4,9,8,3,-8,7,-8,1,5,19,2,-8,4,62,9,6,5,2,14,14,-8,1
TX,TEXAS,4837020,RICHARDSON ISD,4134,GREENWOOD HILLS EL,483702004134,-8,-8,3,29,1,-8,2,-8,-8,5,21,-8,-8,1,62,8,4,3,-8,22,22,2,1
TX,TEXAS,4837020,RICHARDSON ISD,4135,HAMILTON PARK PACESETTER MAGNET,483702004135,1,1,35,14,7,-8,1,-8,-8,48,24,4,-8,-8,135,14,11,10,4,7,8,3,6
TX,TEXAS,4837020,RICHARDSON ISD,4136,JESS HARBEN EL,483702004136,-8,-8,6,2,1,-8,1,-8,-8,6,2,1,-8,1,20,7,-8,1,3,-8,1,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,4137,LAKE HIGHLANDS EL,483702004137,-8,1,1,6,-8,-8,4,-8,-8,7,11,-8,-8,1,31,5,3,1,1,6,10,-8,1
TX,TEXAS,4837020,RICHARDSON ISD,4138,LAKE HIGHLANDS H S,483702004138,-8,12,149,135,9,-8,24,1,12,105,98,9,-8,20,574,55,28,37,19,108,67,15,15
TX,TEXAS,4837020,RICHARDSON ISD,4139,LAKE HIGHLANDS J H,483702004139,-8,-8,26,35,3,1,4,-8,2,42,23,-8,-8,9,145,22,17,10,10,21,15,4,2
TX,TEXAS,4837020,RICHARDSON ISD,4140,LIBERTY J H,483702004140,-8,2,20,30,2,-8,7,-8,5,20,16,2,-8,8,112,19,11,6,3,20,15,-8,3
TX,TEXAS,4837020,RICHARDSON ISD,4141,MOHAWK EL,483702004141,-8,-8,-8,2,1,-8,2,-8,-8,1,2,-8,-8,2,10,1,1,-8,-8,1,1,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,4142,MOSS HAVEN EL,483702004142,-8,1,15,11,-8,-8,5,-8,1,13,7,-8,-8,1,54,11,6,3,2,8,3,1,1
TX,TEXAS,4837020,RICHARDSON ISD,4143,NORTHLAKE EL,483702004143,-8,1,38,17,-8,-8,-8,-8,-8,44,21,2,-8,-8,123,13,10,3,4,11,14,3,4
TX,TEXAS,4837020,RICHARDSON ISD,4144,NORTHRICH EL,483702004144,1,-8,3,11,1,-8,5,-8,-8,5,5,-8,-8,3,34,3,1,3,3,8,4,2,1
TX,TEXAS,4837020,RICHARDSON ISD,4145,NORTHWOOD HILLS EL,483702004145,-8,-8,3,18,-8,-8,1,-8,-8,3,20,-8,-8,3,48,5,3,1,4,10,15,2,-8
TX,TEXAS,4837020,RICHARDSON ISD,4147,O HENRY EL,483702004147,-8,2,7,16,-8,-8,-8,-8,4,6,18,-8,-8,-8,53,3,5,-8,1,15,13,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,4148,PEARCE H S,483702004148,2,4,11,146,5,-8,42,-8,2,17,108,6,-8,30,373,36,27,33,17,89,50,2,1
TX,TEXAS,4837020,RICHARDSON ISD,4149,PRAIRIE CREEK EL,483702004149,-8,-8,1,2,-8,-8,1,-8,-8,-8,-8,-8,-8,1,5,2,-8,-8,-8,1,-8,1,-8
TX,TEXAS,4837020,RICHARDSON ISD,4150,PRESTONWOOD EL,483702004150,-8,-8,7,8,1,-8,1,-8,-8,3,11,1,-8,1,33,3,2,1,-8,5,7,1,1
TX,TEXAS,4837020,RICHARDSON ISD,4151,RICHARDSON H S,483702004151,1,1,33,183,1,-8,20,-8,2,31,107,4,1,24,408,54,21,20,20,97,47,6,4
TX,TEXAS,4837020,RICHARDSON ISD,4152,RICHARDSON HEIGHTS EL,483702004152,-8,-8,3,18,1,-8,4,-8,-8,3,18,1,-8,2,50,13,6,1,3,12,7,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,4154,RICHARDSON NORTH J H,483702004154,-8,-8,5,40,2,-8,4,1,-8,7,27,-8,-8,9,95,13,6,3,4,25,24,1,1
TX,TEXAS,4837020,RICHARDSON ISD,4155,RICHARDSON TERRACE EL,483702004155,-8,2,13,7,6,-8,7,-8,3,7,6,3,-8,5,59,9,3,3,2,10,8,1,-8
TX,TEXAS,4837020,RICHARDSON ISD,4156,RICHARDSON WEST J H,483702004156,-8,1,1,32,1,-8,4,-8,-8,3,30,2,-8,5,79,7,8,5,7,25,21,1,1
TX,TEXAS,4837020,RICHARDSON ISD,4157,RICHLAND EL,483702004157,-8,6,26,15,3,-8,4,1,3,43,11,2,-8,2,116,9,10,1,1,13,6,4,5
TX,TEXAS,4837020,RICHARDSON ISD,4158,SKYVIEW EL,483702004158,-8,5,37,17,1,-8,8,-8,6,38,27,2,-8,3,144,21,12,3,6,25,25,5,1
TX,TEXAS,4837020,RICHARDSON ISD,4159,SPRING CREEK EL,483702004159,-8,-8,2,6,-8,-8,1,-8,-8,-8,3,-8,-8,-8,12,1,1,2,-8,4,1,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,4160,SPRING VALLEY EL,483702004160,-8,-8,2,22,-8,-8,4,-8,-8,2,25,2,-8,6,63,4,10,-8,4,18,15,1,4
TX,TEXAS,4837020,RICHARDSON ISD,4161,SPRINGRIDGE EL,483702004161,-8,3,9,4,-8,-8,7,-8,2,8,6,-8,-8,3,42,9,-8,2,-8,10,4,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,4162,STULTS ROAD EL,483702004162,-8,2,37,17,2,-8,5,-8,1,34,18,5,-8,3,124,14,12,7,5,15,14,3,-8
TX,TEXAS,4837020,RICHARDSON ISD,4163,MARK TWAIN EL,483702004163,-8,3,10,16,1,-8,10,-8,3,10,15,3,-8,2,73,10,8,2,4,16,11,-8,1
TX,TEXAS,4837020,RICHARDSON ISD,4164,WALLACE EL,483702004164,-8,4,14,20,2,-8,4,-8,2,14,15,-8,-8,1,76,9,7,5,2,17,14,2,1
TX,TEXAS,4837020,RICHARDSON ISD,4165,WESTWOOD MATH SCIENCE LEADERSHIP MAGNET,483702004165,1,-8,13,36,3,-8,1,-8,-8,5,18,2,-8,6,85,12,4,7,8,23,9,1,1
TX,TEXAS,4837020,RICHARDSON ISD,4166,WHITE ROCK EL,483702004166,-8,-8,10,5,3,-8,3,-8,-8,10,7,2,-8,5,45,6,7,5,2,1,1,2,1
TX,TEXAS,4837020,RICHARDSON ISD,4167,YALE EL,483702004167,-8,1,1,8,-8,-8,5,-8,2,4,6,-8,-8,2,29,7,6,3,-8,5,4,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,5581,AIKIN EL,483702005581,-8,1,33,28,1,-8,2,-8,2,28,21,-8,-8,4,120,17,5,6,4,23,19,4,1
TX,TEXAS,4837020,RICHARDSON ISD,5582,CHRISTA MCAULIFFE LEARNING CENTER,483702005582,-8,-8,21,16,1,-8,5,-8,-8,7,4,1,-8,2,57,15,1,3,1,7,1,3,-8
TX,TEXAS,4837020,RICHARDSON ISD,5584,MERRIMAN PARK EL,483702005584,-8,-8,11,9,-8,-8,-8,-8,-8,6,7,-8,-8,2,35,4,4,2,-8,5,4,1,-8
TX,TEXAS,4837020,RICHARDSON ISD,5585,PARKHILL J H,483702005585,-8,1,5,42,1,-8,5,1,-8,4,43,-8,-8,11,113,10,10,7,5,29,34,2,-8
TX,TEXAS,4837020,RICHARDSON ISD,6899,RISD ACAD,483702006899,-8,-8,8,84,3,-8,1,-8,1,7,79,1,-8,2,186,22,13,7,11,74,64,3,3
TX,TEXAS,4837020,RICHARDSON ISD,6975,MATH/SCIENCE/TECH MAGNET,483702006975,-8,-8,2,11,-8,-8,3,-8,1,3,9,-8,-8,2,31,9,6,1,1,8,8,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,7580,P A S S LEARNING CTR,483702007580,-8,-8,1,1,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,3,-8,1,1,-8,-8,-8,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,8193,FOREST LANE ACADEMY,483702008193,-8,-8,80,21,6,-8,5,1,-8,61,25,2,-8,4,205,14,8,4,1,20,18,7,12
TX,TEXAS,4837020,RICHARDSON ISD,9605,AUDELIA CREEK EL,483702009605,-8,5,32,23,1,-8,1,-8,2,38,18,-8,-8,1,121,13,14,4,3,22,17,-8,1
TX,TEXAS,4837020,RICHARDSON ISD,10603,CAROLYN G BUKHAIR EL,483702010603,1,-8,12,54,2,-8,2,-8,-8,13,53,-8,-8,-8,137,12,7,5,8,52,44,-8,-8
TX,TEXAS,4837020,RICHARDSON ISD,11202,THURGOOD MARSHALL EL,483702011202,-8,4,57,18,1,1,2,-8,5,40,10,3,-8,2,143,27,8,5,1,15,10,3,2
TX,TEXAS,4837080,RICHLAND SPRINGS ISD,4169,RICHLAND SPRINGS SCHOOL,483708004169,-8,-8,-8,1,-8,-8,11,-8,-8,-8,-8,-8,-8,4,16,2,1,1,-8,-8,-8,-8,-8
TX,TEXAS,4837110,RIESEL ISD,4171,RIESEL SCHOOL,483711004171,-8,-8,3,9,2,-8,20,-8,-8,-8,8,-8,-8,24,66,12,2,6,3,3,2,2,4
TX,TEXAS,4837110,RIESEL ISD,8869,FOSTER EL,483711008869,-8,-8,-8,1,-8,-8,4,-8,-8,-8,4,3,-8,11,23,1,2,1,5,-8,-8,1,1
TX,TEXAS,4837140,RIO GRANDE CITY CISD,4172,GRULLA MIDDLE,483714004172,-8,-8,-8,39,-8,-8,-8,-8,-8,-8,31,-8,-8,-8,70,6,4,8,3,37,29,-8,-8
TX,TEXAS,4837140,RIO GRANDE CITY CISD,4173,GRULLA EL,483714004173,-8,-8,-8,25,-8,-8,-8,-8,-8,-8,18,-8,-8,1,44,6,-8,2,-8,21,18,-8,-8
TX,TEXAS,4837140,RIO GRANDE CITY CISD,4174,LA UNION EL,483714004174,-8,-8,-8,12,-8,-8,-8,-8,-8,-8,14,-8,-8,-8,26,2,1,-8,-8,10,13,-8,-8
TX,TEXAS,4837140,RIO GRANDE CITY CISD,4175,ALBERTO AND CELIA BARRERA EL,483714004175,-8,-8,-8,29,-8,-8,-8,-8,-8,-8,24,-8,-8,-8,53,4,1,1,2,24,23,-8,-8
TX,TEXAS,4837140,RIO GRANDE CITY CISD,4177,RINGGOLD MIDDLE,483714004177,-8,-8,-8,6,-8,-8,-8,-8,-8,-8,14,-8,-8,-8,20,1,2,2,-8,6,14,-8,-8
TX,TEXAS,4837140,RIO GRANDE CITY CISD,4178,RINGGOLD EL,483714004178,-8,-8,-8,18,-8,-8,-8,-8,-8,-8,12,-8,-8,-8,30,-8,-8,1,-8,13,11,-8,-8
TX,TEXAS,4837140,RIO GRANDE CITY CISD,4179,RIO GRANDE CITY H S,483714004179,-8,-8,-8,66,-8,-8,-8,-8,-8,-8,44,-8,-8,1,111,13,4,4,1,49,30,-8,-8
TX,TEXAS,4837140,RIO GRANDE CITY CISD,4180,ROQUE GUERRA JR EL,483714004180,-8,-8,-8,36,-8,-8,-8,-8,-8,-8,23,-8,-8,-8,59,4,4,3,2,31,23,-8,-8
