LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED_M,TOTAL_STUDENTS_REPORTED_F,WDIS_M,WDIS_F,DISAB504_M,DISAB504_F,LEP_M,LEP_F,H_M,H_F
TX,TEXAS,4815000,CONROE ISD,7076,MOORHEAD J H,481500007076,No,-8,1,4,24,2,-8,38,-8,-8,2,21,-8,-8,34,69,57,16,13,-8,-8,10,5,1,-8
TX,TEXAS,4815000,CONROE ISD,7401,CANEY CREEK H S,481500007401,No,1,1,3,83,-8,-8,120,1,-8,-8,74,5,-8,123,208,203,47,25,-8,-8,14,20,4,11
TX,TEXAS,4815000,CONROE ISD,7403,MITCHELL INT,481500007403,No,-8,-8,1,7,-8,-8,18,-8,1,1,3,-8,-8,16,26,21,9,2,-8,-8,1,1,-8,-8
TX,TEXAS,4815000,CONROE ISD,7404,BUSH EL,481500007404,No,-8,-8,-8,2,-8,-8,14,-8,-8,1,2,-8,-8,13,16,16,5,4,-8,-8,-8,1,-8,-8
TX,TEXAS,4815000,CONROE ISD,7997,BUCKALEW EL,481500007997,No,-8,-8,-8,3,-8,-8,8,-8,-8,-8,2,1,-8,8,11,11,3,1,-8,-8,1,-8,-8,-8
TX,TEXAS,4815000,CONROE ISD,8879,WASHINGTON J H,481500008879,No,-8,-8,5,16,-8,-8,4,-8,-8,4,25,-8,-8,8,25,37,6,5,-8,-8,12,15,-8,1
TX,TEXAS,4815000,CONROE ISD,8880,MCCULLOUGH J H,481500008880,No,-8,4,6,17,2,1,45,-8,-8,5,16,2,-8,39,75,62,15,4,-8,-8,4,4,1,-8
TX,TEXAS,4815000,CONROE ISD,8881,TRAVIS INT,481500008881,No,-8,-8,5,11,-8,-8,4,-8,-8,6,7,2,-8,4,20,19,2,3,-8,-8,5,5,4,2
TX,TEXAS,4815000,CONROE ISD,8990,GRANGERLAND INT,481500008990,No,2,-8,3,18,1,-8,28,-8,-8,1,22,1,-8,30,52,54,12,8,-8,-8,10,11,4,3
TX,TEXAS,4815000,CONROE ISD,8991,VOGEL INT,481500008991,No,-8,1,9,16,2,-8,25,-8,-8,4,10,1,-8,17,53,32,11,3,-8,-8,4,1,2,3
TX,TEXAS,4815000,CONROE ISD,8992,CREIGHTON EL,481500008992,No,1,-8,1,22,1,1,32,-8,-8,1,16,2,-8,31,58,50,11,2,-8,-8,11,8,2,3
TX,TEXAS,4815000,CONROE ISD,8993,HOUSER EL,481500008993,No,-8,1,5,7,1,-8,12,-8,-8,5,15,3,-8,12,26,35,2,-8,-8,-8,2,7,4,5
TX,TEXAS,4815000,CONROE ISD,9352,TOUGH EL,481500009352,No,-8,-8,-8,2,1,-8,9,-8,-8,1,2,1,-8,4,12,8,6,2,-8,-8,1,-8,-8,-8
TX,TEXAS,4815000,CONROE ISD,10964,COLLEGE PARK H S,481500010964,No,2,8,15,63,10,-8,115,3,4,19,68,5,2,88,213,189,19,11,-8,-8,12,15,2,6
TX,TEXAS,4815000,CONROE ISD,10965,CRYAR INTERMEDIATE,481500010965,No,-8,-8,4,11,2,-8,14,-8,-8,4,3,1,-8,11,31,19,8,4,-8,-8,1,-8,1,-8
TX,TEXAS,4815000,CONROE ISD,10966,DERETCHIN EL,481500010966,No,-8,1,1,1,-8,-8,5,-8,-8,2,6,-8,-8,9,8,17,2,2,-8,-8,1,5,-8,1
TX,TEXAS,4815000,CONROE ISD,10967,REAVES EL,481500010967,No,-8,-8,6,15,1,-8,6,-8,-8,3,14,2,-8,10,28,29,4,1,-8,-8,5,6,2,-8
TX,TEXAS,4815000,CONROE ISD,11309,KAUFMAN EL,481500011309,No,1,1,2,2,2,-8,8,-8,-8,1,4,1,-8,14,16,20,5,4,-8,-8,2,-8,-8,-8
TX,TEXAS,4815000,CONROE ISD,11489,BROADWAY EL,481500011489,No,1,2,2,3,1,-8,4,-8,-8,2,1,1,-8,6,13,10,7,3,-8,-8,1,-8,-8,-8
TX,TEXAS,4815000,CONROE ISD,11506,WILKINSON EL,481500011506,No,-8,1,2,5,2,-8,11,-8,-8,8,4,2,-8,13,21,27,5,3,-8,-8,2,-8,-8,-8
TX,TEXAS,4815000,CONROE ISD,12002,PATTERSON EL,481500012002,No,-8,-8,3,13,2,-8,15,-8,-8,1,13,1,-8,11,33,26,10,4,-8,-8,4,2,-8,-8
TX,TEXAS,4815000,CONROE ISD,12003,BIRNHAM WOODS EL,481500012003,No,-8,1,-8,8,1,-8,9,-8,1,-8,1,-8,-8,6,19,8,3,-8,-8,-8,-8,-8,-8,-8
TX,TEXAS,4815000,CONROE ISD,12065,IRONS J H,481500012065,No,-8,1,6,14,2,-8,20,-8,-8,9,14,3,-8,18,43,44,11,3,-8,-8,3,5,3,2
TX,TEXAS,4815000,CONROE ISD,12069,BOZMAN INT,481500012069,No,-8,-8,1,8,1,-8,14,-8,-8,2,7,1,-8,8,24,18,8,8,-8,-8,3,3,1,-8
TX,TEXAS,4815000,CONROE ISD,12081,COX INT,481500012081,No,-8,-8,5,8,1,1,13,-8,-8,7,13,1,1,22,28,44,5,6,-8,-8,1,-8,-8,1
TX,TEXAS,4815000,CONROE ISD,12142,STEWART EL,481500012142,No,-8,-8,1,5,1,-8,15,-8,-8,-8,5,-8,-8,20,22,25,7,3,-8,-8,-8,-8,-8,-8
TX,TEXAS,4815000,CONROE ISD,12544,SNYDER EL,481500012544,No,-8,1,2,1,1,-8,7,-8,-8,1,1,1,-8,5,12,8,2,2,-8,-8,1,-8,-8,-8
TX,TEXAS,4815000,CONROE ISD,13352,BRADLEY EL,481500013352,No,-8,2,1,4,-8,2,8,-8,-8,2,6,-8,-8,9,17,17,3,1,-8,-8,1,-8,-8,-8
TX,TEXAS,4815000,CONROE ISD,17045,JJAEP,481500017045,No,1,-8,4,9,1,-8,8,-8,1,3,2,1,-8,4,23,11,4,1,-8,-8,1,1,-8,-8
TX,TEXAS,4815000,CONROE ISD,21045,DAVID EL,481500021045,No,-8,-8,4,5,2,-8,10,-8,1,6,5,-8,-8,7,21,19,6,2,-8,-8,1,1,1,2
TX,TEXAS,4815000,CONROE ISD,21046,GIESINGER EL,481500021046,No,-8,2,4,4,-8,-8,8,1,2,4,8,2,-8,15,18,32,3,3,-8,-8,1,2,-8,-8
TX,TEXAS,4815120,COOLIDGE ISD,4950,COOLIDGE EL,481512004950,No,-8,-8,2,4,-8,-8,-8,-8,-8,1,1,-8,-8,1,6,3,1,1,-8,-8,3,-8,-8,-8
TX,TEXAS,4815120,COOLIDGE ISD,21408,COOLIDGE H S,481512021408,No,-8,-8,1,5,1,-8,3,-8,-8,1,3,-8,-8,1,10,5,2,-8,-8,-8,-8,-8,-8,-8
TX,TEXAS,4815150,COOPER ISD,1021,COOPER EL,481515001021,No,-8,-8,-8,3,-8,-8,13,1,-8,1,2,1,-8,12,16,17,1,1,-8,-8,-8,-8,-8,1
TX,TEXAS,4815150,COOPER ISD,1022,COOPER H S,481515001022,No,-8,-8,-8,-8,1,-8,22,1,-8,1,4,1,-8,9,23,16,4,5,-8,-8,-8,-8,2,-8
TX,TEXAS,4815150,COOPER ISD,1023,COOPER J H,481515001023,No,-8,-8,-8,1,-8,-8,5,-8,-8,1,2,-8,-8,6,6,9,-8,1,-8,-8,1,-8,-8,-8
TX,TEXAS,4815180,LUBBOCK-COOPER ISD,1024,LUBBOCK-COOPER HIGH SCHOOL,481518001024,No,-8,-8,3,25,1,-8,30,-8,-8,-8,22,-8,-8,27,59,49,13,5,-8,-8,1,-8,4,5
TX,TEXAS,4815180,LUBBOCK-COOPER ISD,1025,LUBBOCK-COOPER MIDDLE,481518001025,No,-8,-8,-8,8,1,-8,9,-8,-8,-8,16,-8,-8,7,18,23,4,3,-8,-8,-8,-8,1,1
TX,TEXAS,4815180,LUBBOCK-COOPER ISD,1026,LUBBOCK-COOPER SOUTH EL,481518001026,No,-8,-8,1,14,3,-8,5,-8,-8,2,18,-8,-8,7,23,27,5,3,-8,-8,1,-8,1,2
TX,TEXAS,4815180,LUBBOCK-COOPER ISD,9330,LUBBOCK-COOPER NORTH EL,481518009330,No,-8,-8,2,9,3,-8,9,-8,-8,1,17,4,-8,11,23,33,7,6,-8,-8,-8,-8,3,4
TX,TEXAS,4815180,LUBBOCK-COOPER ISD,11875,LUBBOCK-COOPER WEST EL,481518011875,No,-8,1,-8,4,-8,-8,13,-8,1,-8,10,-8,-8,14,18,25,3,1,-8,-8,1,-8,1,1
TX,TEXAS,4815180,LUBBOCK-COOPER ISD,12535,LUBBOCK-COOPER BUSH MIDDLE,481518012535,No,-8,-8,-8,10,-8,-8,13,-8,-8,3,12,-8,-8,9,23,24,3,6,-8,-8,-8,1,-8,3
TX,TEXAS,4815180,LUBBOCK-COOPER ISD,12577,LUBBOCK-COOPER CENTRAL EL,481518012577,No,-8,1,-8,11,1,-8,12,-8,2,1,22,-8,-8,14,25,39,5,6,-8,-8,3,2,4,-8
TX,TEXAS,4815180,LUBBOCK-COOPER ISD,13526,LUBBOCK-COOPER NEW HOPE ACADEMY,481518013526,No,-8,-8,1,3,-8,-8,2,-8,-8,1,6,-8,-8,6,6,13,1,1,-8,-8,-8,-8,2,7
TX,TEXAS,4815210,COPPELL ISD,585,WILSON EL,481521000585,No,-8,2,-8,3,-8,-8,2,1,-8,-8,2,-8,-8,4,7,7,3,1,-8,-8,2,2,2,1
TX,TEXAS,4815210,COPPELL ISD,1027,PINKERTON EL,481521001027,No,-8,1,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,1,2,1,1,2,-8,-8,-8,-8,-8,-8
TX,TEXAS,4815210,COPPELL ISD,1028,COPPELL H S,481521001028,No,1,32,26,43,6,-8,80,-8,24,16,44,5,-8,52,188,141,22,17,-8,-8,7,7,4,3
TX,TEXAS,4815210,COPPELL ISD,3702,COPPELL MIDDLE EAST,481521003702,No,-8,2,-8,2,1,-8,8,-8,4,-8,3,-8,-8,3,13,10,3,1,-8,-8,-8,-8,-8,-8
TX,TEXAS,4815210,COPPELL ISD,3710,LAKESIDE EL,481521003710,No,-8,4,1,1,-8,-8,3,-8,4,1,1,-8,-8,2,9,8,-8,3,-8,-8,2,1,-8,-8
TX,TEXAS,4815210,COPPELL ISD,6380,AUSTIN EL,481521006380,No,-8,3,-8,-8,2,-8,4,-8,5,-8,2,-8,-8,2,9,9,1,-8,-8,-8,2,1,-8,-8
TX,TEXAS,4815210,COPPELL ISD,6936,COPPELL MIDDLE WEST,481521006936,No,-8,3,2,4,-8,-8,9,-8,-8,2,3,-8,-8,7,18,12,2,2,-8,-8,-8,2,-8,2
TX,TEXAS,4815210,COPPELL ISD,6937,TOWN CENTER EL,481521006937,No,-8,9,-8,3,2,-8,9,-8,5,-8,4,3,-8,2,23,14,5,-8,-8,-8,5,2,-8,-8
TX,TEXAS,4815210,COPPELL ISD,7262,COTTONWOOD CREEK EL,481521007262,No,-8,4,-8,-8,2,-8,-8,-8,2,-8,-8,1,-8,1,6,4,2,-8,-8,-8,1,2,-8,-8
TX,TEXAS,4815210,COPPELL ISD,7263,VALLEY RANCH EL,481521007263,No,-8,11,-8,-8,1,-8,1,-8,20,2,-8,-8,-8,-8,13,22,1,-8,-8,-8,6,11,-8,-8
TX,TEXAS,4815210,COPPELL ISD,7862,COPPELL MIDDLE NORTH,481521007862,No,-8,1,1,4,-8,-8,6,1,1,1,2,1,-8,7,12,13,3,3,-8,-8,1,-8,-8,1
TX,TEXAS,4815210,COPPELL ISD,7863,DENTON CREEK EL,481521007863,No,-8,-8,-8,1,-8,-8,3,-8,1,-8,1,1,-8,1,4,4,1,1,-8,-8,1,1,-8,-8
TX,TEXAS,4815210,COPPELL ISD,11781,NEW TECH H S AT COPPELL,481521011781,No,-8,2,-8,2,-8,-8,9,-8,1,-8,1,-8,-8,8,13,10,1,3,-8,-8,2,-8,-8,-8
TX,TEXAS,4815210,COPPELL ISD,12980,RICHARD J LEE EL,481521012980,No,-8,11,1,2,-8,-8,-8,-8,7,1,1,-8,-8,1,14,10,3,-8,-8,-8,2,4,1,-8
TX,TEXAS,4815210,COPPELL ISD,21215,MOCKINGBIRD EL,481521021215,No,-8,9,-8,-8,1,-8,3,-8,2,-8,1,-8,-8,5,13,8,7,-8,-8,-8,5,4,-8,-8
TX,TEXAS,4815240,COPPERAS COVE ISD,1029,C R CLEMENTS/HOLLIE PARSONS EL,481524001029,No,-8,-8,7,17,5,2,27,-8,-8,8,12,9,1,26,58,56,9,7,-8,-8,8,4,1,-8
TX,TEXAS,4815240,COPPERAS COVE ISD,1030,COPPERAS COVE H S,481524001030,No,-8,1,48,48,24,6,93,6,2,34,63,23,8,99,220,235,36,19,-8,-8,4,6,11,15
TX,TEXAS,4815240,COPPERAS COVE ISD,1031,FAIRVIEW/MISS JEWELL EL,481524001031,No,-8,-8,8,14,7,-8,11,-8,-8,10,11,4,2,15,40,42,8,5,-8,-8,5,3,4,9
TX,TEXAS,4815240,COPPERAS COVE ISD,1032,HETTIE HALSTEAD EL,481524001032,No,-8,-8,7,10,4,5,10,-8,-8,7,11,3,-8,13,36,34,6,4,-8,-8,3,1,1,2
TX,TEXAS,4815240,COPPERAS COVE ISD,1033,COPPERAS COVE J H,481524001033,No,1,-8,11,7,6,1,33,-8,1,7,13,6,1,27,59,55,18,7,-8,-8,3,3,2,4
TX,TEXAS,4815240,COPPERAS COVE ISD,1035,MARTIN WALKER EL,481524001035,No,-8,-8,3,9,4,1,7,-8,-8,4,13,3,-8,11,24,31,8,3,-8,-8,3,4,1,1
TX,TEXAS,4815240,COPPERAS COVE ISD,6840,J L WILLIAMS/LOVETT LEDGER EL,481524006840,No,-8,-8,7,12,7,3,20,-8,-8,11,14,7,1,19,49,52,5,6,-8,-8,2,4,4,5
TX,TEXAS,4815240,COPPERAS COVE ISD,7233,CROSSROADS H S,481524007233,No,-8,-8,9,6,3,1,14,-8,-8,7,7,3,-8,27,33,44,6,6,-8,-8,-8,2,2,6
TX,TEXAS,4815240,COPPERAS COVE ISD,7234,S C LEE J H,481524007234,No,1,2,14,13,6,2,16,1,1,9,15,9,3,27,54,65,15,11,-8,-8,3,3,3,3
TX,TEXAS,4815240,COPPERAS COVE ISD,12594,HOUSE CREEK EL,481524012594,No,-8,1,3,14,4,-8,16,-8,-8,2,16,-8,1,15,38,34,7,4,-8,-8,1,1,-8,1
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1037,MARY GRETT SCHOOL,481527001037,No,1,-8,-8,13,-8,-8,2,-8,1,1,15,-8,-8,3,16,20,16,19,-8,-8,-8,-8,-8,1
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1038,ALLEN EL,481527001038,No,-8,-8,1,25,-8,-8,4,-8,-8,-8,17,-8,-8,1,30,18,7,1,-8,-8,1,4,4,4
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1040,BAKER MIDDLE,481527001040,No,-8,1,4,91,1,-8,10,-8,-8,2,93,-8,-8,16,107,111,20,8,-8,-8,2,5,11,11
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1041,BROWNE MIDDLE,481527001041,No,-8,1,4,73,1,-8,11,2,-8,3,57,-8,-8,6,90,68,18,5,-8,-8,2,4,10,11
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1043,CARROLL H S,481527001043,No,1,-8,7,166,1,-8,19,1,1,11,187,2,-8,29,194,231,26,23,-8,-8,2,-8,12,22
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1044,MARY HELEN BERLANGA EL,481527001044,No,-8,-8,-8,52,-8,-8,6,-8,-8,1,37,2,-8,2,58,42,12,1,-8,-8,2,1,3,5
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1046,HICKS EL,481527001046,No,-8,-8,-8,53,-8,-8,11,-8,-8,1,51,-8,-8,8,64,60,13,5,-8,-8,4,2,10,9
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1047,WYNN SEALE METROPOLITAN SCHOOL OF DESIGN,481527001047,No,-8,-8,1,22,-8,-8,5,-8,-8,-8,18,-8,-8,5,28,23,1,1,-8,-8,1,-8,-8,2
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1049,CROCKETT EL,481527001049,No,-8,-8,-8,39,-8,-8,3,-8,-8,-8,32,1,-8,4,42,37,5,2,-8,-8,1,2,3,4
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1051,CULLEN MIDDLE,481527001051,No,-8,-8,2,30,-8,-8,7,-8,-8,1,20,-8,-8,8,39,29,8,4,-8,-8,-8,2,5,2
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1052,CUNNINGHAM MIDDLE,481527001052,No,1,-8,2,54,-8,-8,4,-8,-8,1,63,-8,-8,1,61,65,13,12,-8,-8,1,2,9,11
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1053,DRISCOLL MIDDLE,481527001053,No,1,-8,14,120,-8,-8,8,1,-8,2,131,1,-8,6,143,141,24,17,-8,-8,2,4,23,23
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1054,EVANS SES,481527001054,No,-8,-8,3,52,-8,-8,5,-8,-8,2,45,2,-8,8,60,57,12,4,-8,-8,-8,2,10,23
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1055,FANNIN EL,481527001055,No,-8,-8,3,31,-8,-8,1,-8,-8,3,15,-8,-8,1,35,19,5,3,-8,-8,3,-8,6,2
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1058,GARCIA EL,481527001058,No,-8,-8,1,48,-8,-8,2,-8,-8,1,48,-8,-8,1,51,50,12,7,-8,-8,2,2,6,2
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1059,GIBSON EL,481527001059,No,-8,-8,2,29,-8,-8,10,-8,-8,2,27,-8,-8,8,41,37,13,3,-8,-8,2,2,9,10
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1060,HAAS MIDDLE,481527001060,No,-8,-8,2,47,-8,-8,4,-8,-8,1,38,1,-8,4,53,44,15,5,-8,-8,1,-8,6,4
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1061,HAMLIN MIDDLE,481527001061,No,-8,-8,3,52,-8,-8,12,-8,1,2,54,3,-8,10,67,70,9,5,-8,-8,-8,3,6,7
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1063,HOUSTON EL,481527001063,No,-8,-8,-8,24,-8,-8,6,-8,-8,-8,29,-8,-8,-8,30,29,5,2,-8,-8,2,-8,2,3
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1064,KING H S,481527001064,No,-8,1,7,149,-8,-8,26,-8,1,15,155,1,1,22,183,195,28,11,-8,-8,4,4,18,23
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1065,KOSTORYZ EL,481527001065,No,-8,-8,2,11,-8,-8,1,-8,-8,-8,15,-8,-8,2,14,17,-8,1,-8,-8,-8,3,2,5
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1068,LOS ENCINOS SES,481527001068,No,-8,-8,-8,28,-8,-8,1,-8,-8,-8,27,-8,-8,2,29,29,7,1,-8,-8,2,-8,2,3
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1069,SHAW SES,481527001069,No,-8,-8,3,55,-8,-8,2,-8,-8,1,38,-8,-8,4,60,43,12,5,-8,-8,5,5,9,8
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1070,MARTIN MIDDLE,481527001070,No,1,-8,2,93,-8,-8,3,1,-8,1,81,-8,-8,5,99,88,25,7,-8,-8,6,6,18,13
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1071,MEADOWBROOK EL,481527001071,No,-8,-8,-8,30,-8,-8,4,-8,-8,2,23,-8,-8,4,34,29,6,3,-8,-8,1,1,4,4
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1072,MENGER EL,481527001072,No,-8,-8,2,34,-8,-8,5,-8,-8,-8,20,1,-8,3,41,24,5,2,-8,-8,3,3,10,5
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1073,ROY MILLER H S AND METRO SCHOOL OF DESIGN,481527001073,No,1,1,7,192,-8,-8,13,-8,-8,13,191,1,-8,9,214,214,38,17,-8,-8,11,5,18,27
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1074,MONTCLAIR EL,481527001074,No,-8,-8,1,27,-8,-8,3,-8,-8,-8,27,-8,-8,7,31,34,11,4,-8,-8,-8,-8,2,3
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1075,MOODY H S,481527001075,No,1,-8,7,217,1,-8,6,-8,2,1,174,-8,-8,6,232,183,41,20,-8,-8,3,3,13,12
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1077,OAK PARK SPECIAL EMPHASIS SCHOOL,481527001077,No,-8,-8,5,57,-8,-8,4,-8,-8,3,70,-8,-8,4,66,77,10,5,-8,-8,3,5,15,17
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1080,RAY H S,481527001080,No,-8,2,9,278,1,-8,34,2,1,5,282,6,-8,23,324,319,53,26,-8,-8,4,6,34,33
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1082,SANDERS EL,481527001082,No,-8,-8,3,28,1,-8,2,-8,-8,5,35,-8,-8,4,34,44,5,2,-8,-8,3,-8,1,6
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1084,SCHANEN ESTATES EL,481527001084,No,-8,1,4,33,1,-8,2,-8,-8,5,34,-8,-8,5,41,44,9,7,-8,-8,-8,1,9,9
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1087,SMITH EL,481527001087,No,-8,1,3,28,-8,-8,3,-8,-8,1,25,-8,-8,2,35,28,9,4,-8,-8,1,1,3,-8
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1088,SOUTH PARK MIDDLE,481527001088,No,-8,-8,2,45,-8,-8,7,1,-8,2,44,-8,-8,5,54,52,4,9,-8,-8,1,1,12,5
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1090,TRAVIS EL,481527001090,No,-8,-8,8,43,-8,-8,4,-8,-8,7,51,1,-8,3,55,62,5,1,-8,-8,-8,1,7,7
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1091,CALK-WILSON EL,481527001091,No,-8,-8,3,71,1,-8,9,-8,2,5,55,-8,-8,9,84,71,17,4,-8,-8,1,1,12,13
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1092,WINDSOR PARK G/T,481527001092,No,-8,-8,-8,4,-8,-8,6,-8,1,-8,5,-8,-8,2,10,8,-8,1,-8,-8,-8,-8,-8,-8
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1093,WOODLAWN EL,481527001093,No,-8,-8,1,20,-8,-8,6,-8,-8,-8,23,1,-8,5,27,29,7,6,-8,-8,1,1,5,4
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1095,YEAGER EL,481527001095,No,-8,-8,3,25,-8,-8,3,-8,-8,1,21,-8,-8,2,31,24,4,-8,-8,-8,-8,-8,4,4
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1096,ZAVALA EL,481527001096,No,-8,-8,2,67,-8,-8,6,-8,-8,1,50,-8,-8,3,75,54,11,-8,-8,-8,4,5,14,10
TX,TEXAS,4815270,CORPUS CHRISTI ISD,1837,BARNES EL,481527001837,No,-8,3,1,10,1,-8,2,-8,-8,-8,23,-8,1,3,17,27,5,2,-8,-8,2,1,3,5
TX,TEXAS,4815270,CORPUS CHRISTI ISD,5433,CLUB ESTATES,481527005433,No,-8,-8,-8,29,-8,-8,3,-8,-8,1,15,-8,-8,9,32,25,6,1,-8,-8,-8,-8,1,2
TX,TEXAS,4815270,CORPUS CHRISTI ISD,5681,STUDENT SUPPORT CENTER,481527005681,No,-8,-8,18,231,2,-8,22,1,-8,8,109,1,-8,10,273,129,56,9,-8,-8,7,4,37,21
TX,TEXAS,4815270,CORPUS CHRISTI ISD,6082,COLES H S AND EDUCATIONAL CENTER,481527006082,No,1,-8,8,152,1,-8,15,1,-8,10,187,2,1,15,177,216,12,19,-8,-8,5,2,12,22
TX,TEXAS,4815270,CORPUS CHRISTI ISD,6528,KAFFIE MIDDLE,481527006528,No,-8,1,3,23,1,-8,9,2,1,3,30,-8,-8,8,37,44,11,3,-8,-8,-8,-8,4,2
TX,TEXAS,4815270,CORPUS CHRISTI ISD,6529,MOORE EL,481527006529,No,-8,3,2,36,-8,-8,8,-8,-8,3,33,-8,-8,4,49,40,3,2,-8,-8,3,-8,2,1
TX,TEXAS,4815270,CORPUS CHRISTI ISD,7415,EARLY CHILDHOOD DEVELOPMENT CTR,481527007415,No,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,5,-8,-8,-8,4,5,-8,-8,-8,-8,1,1,-8,-8
TX,TEXAS,4815270,CORPUS CHRISTI ISD,7706,DAWSON EL,481527007706,No,-8,-8,1,17,-8,-8,3,-8,-8,-8,27,-8,-8,3,21,30,6,2,-8,-8,1,-8,3,6
TX,TEXAS,4815270,CORPUS CHRISTI ISD,8346,NUECES CO J J A E P,481527008346,No,-8,-8,1,8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,9,2,3,-8,-8,-8,-8,-8,1,-8
TX,TEXAS,4815270,CORPUS CHRISTI ISD,8888,MIRELES EL,481527008888,No,-8,-8,1,12,-8,-8,3,-8,1,-8,6,2,-8,2,16,11,3,2,-8,-8,-8,-8,1,1
TX,TEXAS,4815270,CORPUS CHRISTI ISD,10991,FAYE WEBB EL,481527010991,No,-8,1,3,27,-8,-8,8,-8,1,2,12,-8,-8,10,39,25,7,2,-8,-8,2,-8,3,1
TX,TEXAS,4815270,CORPUS CHRISTI ISD,11318,COLLEGIATE H S,481527011318,No,-8,-8,-8,8,-8,-8,1,-8,-8,-8,13,-8,-8,1,9,14,-8,-8,-8,-8,-8,-8,3,1
TX,TEXAS,4815270,CORPUS CHRISTI ISD,12727,KOLDA EL,481527012727,No,-8,-8,1,15,1,-8,4,-8,-8,-8,11,-8,-8,8,21,19,4,5,-8,-8,-8,-8,2,-8
TX,TEXAS,4815270,CORPUS CHRISTI ISD,12733,HAROLD T BRANCH ACADEMY FOR CAREER & TECHNICAL ED,481527012733,No,-8,-8,-8,5,-8,-8,-8,-8,-8,-8,10,-8,-8,3,5,13,1,-8,-8,-8,-8,-8,1,1
TX,TEXAS,4815270,CORPUS CHRISTI ISD,12737,ADKINS MIDDLE,481527012737,No,-8,1,2,31,-8,-8,9,-8,-8,1,31,-8,-8,7,43,39,11,1,-8,-8,1,-8,3,2
TX,TEXAS,4815270,CORPUS CHRISTI ISD,13128,VETERANS MEMORIAL H S,481527013128,No,3,2,7,101,3,-8,42,3,3,1,108,4,-8,50,158,169,18,10,-8,-8,-8,1,8,12
TX,TEXAS,4815270,CORPUS CHRISTI ISD,17052,GRANT MIDDLE,481527017052,No,-8,-8,2,40,-8,-8,12,1,-8,-8,39,-8,-8,8,54,48,12,2,-8,-8,-8,2,7,3
TX,TEXAS,4815270,CORPUS CHRISTI ISD,21047,GALVAN EL,481527021047,No,-8,-8,-8,24,-8,-8,3,-8,-8,1,19,-8,-8,2,27,22,9,2,-8,-8,-8,-8,2,7
TX,TEXAS,4815270,CORPUS CHRISTI ISD,21048,JONES EL,481527021048,No,-8,2,-8,15,1,-8,7,-8,1,1,10,-8,-8,6,25,18,4,1,-8,-8,-8,1,1,-8
TX,TEXAS,4815300,CORRIGAN-CAMDEN ISD,1098,CORRIGAN-CAMDEN H S,481530001098,No,-8,-8,3,5,-8,-8,9,-8,-8,7,1,-8,-8,9,17,17,4,1,-8,-8,-8,-8,1,1
