LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_DUAL_IND,SCH_DUALENR_HI_M,SCH_DUALENR_HI_F,SCH_DUALENR_AM_M,SCH_DUALENR_AM_F,SCH_DUALENR_AS_M,SCH_DUALENR_AS_F,SCH_DUALENR_HP_M,SCH_DUALENR_HP_F,SCH_DUALENR_BL_M,SCH_DUALENR_BL_F,SCH_DUALENR_WH_M,SCH_DUALENR_WH_F,SCH_DUALENR_TR_M,SCH_DUALENR_TR_F,TOT_DUAL_M,TOT_DUAL_F,SCH_DUALENR_LEP_M,SCH_DUALENR_LEP_F,SCH_DUALENR_IDEA_M,SCH_DUALENR_IDEA_F
CO,Colorado,0803120,Fremont Re-3,277,Cotopaxi Junior-Senior High School,080312000277,No,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
CO,Colorado,0803150,Creede School District,279,Creede School,080315000279,No,Yes,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0
CO,Colorado,0803180,Cripple Creek-Victor School District No. Re-1,280,Cresson Elementary School,080318000280,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803180,Cripple Creek-Victor School District No. Re-1,281,Cripple Creek-Victor Junior-Senior High School,080318000281,No,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
CO,Colorado,0803210,Crowley County School District No. Re-1-J,282,Crowley County Junior And Senior High School,080321000282,No,Yes,11,13,1,0,0,0,0,0,2,1,17,19,0,1,31,34,0,0,0,0
CO,Colorado,0803210,Crowley County School District No. Re-1-J,1519,Crowley County Elementary K-6,080321001519,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803240,De Beque Joint District No. 49 Of The Counties Of Mesa And,286,De Beque Pk-12 School District 49jt,080324000286,No,Yes,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0
CO,Colorado,0803270,Deer Trail School District No. 26j,287,Deer Trail Elementary School,080327000287,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803270,Deer Trail School District No. 26j,288,Deer Trail Junior-Senior High School,080327000288,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803300,Upper Rio Grande School District C-7,289,Del Norte Elementary School,080330000289,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803300,Upper Rio Grande School District C-7,290,Del Norte High Jr./Sr. High School,080330000290,No,Yes,7,9,0,0,0,0,0,0,0,0,4,15,0,0,11,24,0,0,2,0
CO,Colorado,0803330,Delta County Joint District No. 50,293,Cedaredge Elementary School,080333000293,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,295,North Fork Montessori @ Crawford,080333000295,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,296,Delta Middle School,080333000296,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,297,Delta High School,080333000297,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,298,Garnet Mesa Elementary School,080333000298,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,299,Hotchkiss Elementary School,080333000299,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,300,Hotchkiss High School,080333000300,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,301,Lincoln Elementary School,080333000301,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,304,Paonia High School,080333000304,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,1334,Cedaredge Middle School,080333001334,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,1335,Cedaredge High School,080333001335,No,Yes,3,3,0,0,0,0,0,0,0,0,11,17,1,1,15,21,0,0,0,0
CO,Colorado,0803330,Delta County Joint District No. 50,1337,Paonia Elementary School,080333001337,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,1893,Backpack Early Learning Academy,080333001893,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,1953,Grand Mesa Choice Academy,080333001953,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,2001,Delta Academy Of Applied Learning,080333002001,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803330,Delta County Joint District No. 50,2024,Vision Charter Academy,080333002024,No,Yes,0,0,0,0,0,0,0,0,0,0,5,8,0,0,5,8,0,0,0,0
CO,Colorado,0803330,Delta County Joint District No. 50,6667,North Fork School Of Integrated Studies,080333006667,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,305,Abraham Lincoln High School,080336000305,No,Yes,5,11,0,0,2,2,0,0,0,0,0,0,0,0,7,13,4,5,0,0
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,306,John H. Amesse Elementary,080336000306,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,307,Asbury Elementary School,080336000307,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,309,Ashley Elementary School,080336000309,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,311,Barnum Elementary School,080336000311,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,313,Beach Court Elementary School,080336000313,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,317,Bradley International School,080336000317,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,318,Bromwell Elementary School,080336000318,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,319,Brown International Academy,080336000319,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,320,Bryant Webster Dual Language Ece-8 School,080336000320,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,322,Career Education Center Early College,080336000322,No,Yes,212,236,0,0,1,5,0,0,2,3,9,4,1,1,225,249,87,85,23,13
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,323,Carson Elementary School,080336000323,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,324,Centennial A School For Expeditionary Learning,080336000324,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,325,Cheltenham Elementary School,080336000325,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,327,Colfax Elementary School,080336000327,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,328,College View Elementary School,080336000328,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,329,Columbian Elementary School,080336000329,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,330,Columbine Elementary School,080336000330,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,331,Cory Elementary School,080336000331,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,332,Cowell Elementary School,080336000332,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,336,Doull Elementary School,080336000336,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,337,Eagleton Elementary School,080336000337,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,338,East High School,080336000338,No,Yes,3,2,0,0,1,1,0,0,0,0,7,12,2,4,13,19,0,0,0,0
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,340,Edison Elementary School,080336000340,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,341,Ellis Elementary School,080336000341,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,345,Emily Griffith High School,080336000345,No,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,347,Fairview Elementary School,080336000347,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,349,Force Elementary School,080336000349,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,351,Garden Place Academy,080336000351,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,352,George Washington High School,080336000352,No,Yes,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,354,Godsman Elementary School,080336000354,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,355,Goldrick Elementary School,080336000355,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,357,Grant Beacon Middle School,080336000357,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,359,Gust Elementary School,080336000359,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,361,Hamilton Middle School,080336000361,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,362,International Academy Of Denver At Harrington,080336000362,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,364,Hill Campus Of Arts And Sciences,080336000364,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,365,Holm Elementary School,080336000365,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,367,John F Kennedy High School,080336000367,No,Yes,3,6,0,0,0,1,0,0,0,0,0,0,0,0,3,7,1,0,0,0
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,368,Johnson Elementary School,080336000368,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,369,Kaiser Elementary School,080336000369,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,371,Knapp Elementary School,080336000371,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,372,Hallett Academy,080336000372,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,375,Lincoln Elementary School,080336000375,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,377,Mckinley-Thatcher Elementary School,080336000377,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,378,Mcmeen Elementary School,080336000378,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,379,Merrill Middle School,080336000379,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,380,Contemporary Learning Academy,080336000380,No,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,384,Montclair School Of Academics And Enrichment,080336000384,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,385,Dora Moore Ece-8 School,080336000385,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,386,Morey Middle School,080336000386,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,387,Munroe Elementary School,080336000387,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,388,Newlon Elementary School,080336000388,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,389,North High School,080336000389,No,Yes,8,8,0,1,0,0,0,0,0,1,0,1,0,0,8,11,3,4,2,5
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,390,Palmer Elementary School,080336000390,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,391,Park Hill School,080336000391,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,398,Sabin World School,080336000398,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,399,Samuels Elementary School,080336000399,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,400,Charles M. Schenck (Cms) Community School,080336000400,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,401,Schmitt Elementary School,080336000401,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,403,Skinner Middle School,080336000403,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,407,Smith Elementary School,080336000407,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,408,South High School,080336000408,No,Yes,0,4,0,0,1,4,0,0,1,5,3,6,0,1,5,20,1,4,0,0
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,410,Steck Elementary School,080336000410,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,411,Stedman Elementary School,080336000411,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,412,Steele Elementary School,080336000412,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,414,Swansea Elementary School,080336000414,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,415,Teller Elementary School,080336000415,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,417,Thomas Jefferson High School,080336000417,No,Yes,3,4,0,0,0,0,0,0,0,0,0,5,0,0,3,9,1,2,0,0
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,418,Traylor Academy,080336000418,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,419,University Park Elementary School,080336000419,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,420,Valdez Elementary School,080336000420,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,421,Valverde Elementary School,080336000421,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,424,Castro Elementary School,080336000424,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,426,Whittier Ece-8 School,080336000426,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1276,Mcglone Academy,080336001276,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1380,Marrama Elementary School,080336001380,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1406,Dr. Martin Luther King Jr. Early College,080336001406,No,Yes,255,207,1,0,28,30,6,8,102,96,22,16,7,12,421,369,164,107,58,25
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1522,Denison Montessori School,080336001522,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1524,Slavens K-8 School,080336001524,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1574,Denver School Of The Arts,080336001574,No,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1575,Florence Crittenton High School,080336001575,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1576,University Prep - Steele St.,080336001576,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1635,Maxwell Elementary School,080336001635,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1636,Odyssey School Of Denver,080336001636,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1637,Wyatt Academy,080336001637,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1679,Southmoor Elementary School,080336001679,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1724,Ridge View Academy Charter School,080336001724,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1738,Grant Ranch Ece-8 School,080336001738,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1739,Marie L. Greenwood Academy,080336001739,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1750,Academia Ana Marie Sandoval,080336001750,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1767,Polaris Elementary School,080336001767,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1776,Green Valley Elementary School,080336001776,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803360,School District No. 1 In The County Of Denver And State Of C,1795,Prep Academy,080336001795,No,Yes,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0
