LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_504_M,SCH_ENR_504_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_LEPENR_HI_M,SCH_LEPENR_HI_F,SCH_LEPENR_AM_M,SCH_LEPENR_AM_F,SCH_LEPENR_AS_M,SCH_LEPENR_AS_F,SCH_LEPENR_HP_M,SCH_LEPENR_HP_F,SCH_LEPENR_BL_M,SCH_LEPENR_BL_F,SCH_LEPENR_WH_M,SCH_LEPENR_WH_F,SCH_LEPENR_TR_M,SCH_LEPENR_TR_F,TOT_LEPENR_M,TOT_LEPENR_F,SCH_LEPPROGENR_HI_M,SCH_LEPPROGENR_HI_F,SCH_LEPPROGENR_AM_M,SCH_LEPPROGENR_AM_F,SCH_LEPPROGENR_AS_M,SCH_LEPPROGENR_AS_F,SCH_LEPPROGENR_HP_M,SCH_LEPPROGENR_HP_F,SCH_LEPPROGENR_BL_M,SCH_LEPPROGENR_BL_F,SCH_LEPPROGENR_WH_M,SCH_LEPPROGENR_WH_F,SCH_LEPPROGENR_TR_M,SCH_LEPPROGENR_TR_F,TOT_LEPPROGENR_M,TOT_LEPPROGENR_F,SCH_IDEAENR_HI_M,SCH_IDEAENR_HI_F,SCH_IDEAENR_AM_M,SCH_IDEAENR_AM_F,SCH_IDEAENR_AS_M,SCH_IDEAENR_AS_F,SCH_IDEAENR_HP_M,SCH_IDEAENR_HP_F,SCH_IDEAENR_BL_M,SCH_IDEAENR_BL_F,SCH_IDEAENR_WH_M,SCH_IDEAENR_WH_F,SCH_IDEAENR_TR_M,SCH_IDEAENR_TR_F,TOT_IDEAENR_M,TOT_IDEAENR_F,SCH_IDEAENR_LEP_M,SCH_IDEAENR_LEP_F,SCH_504ENR_HI_M,SCH_504ENR_HI_F,SCH_504ENR_AM_M,SCH_504ENR_AM_F,SCH_504ENR_AS_M,SCH_504ENR_AS_F,SCH_504ENR_HP_M,SCH_504ENR_HP_F,SCH_504ENR_BL_M,SCH_504ENR_BL_F,SCH_504ENR_WH_M,SCH_504ENR_WH_F,SCH_504ENR_TR_M,SCH_504ENR_TR_F,TOT_504ENR_M,TOT_504ENR_F,SCH_504ENR_LEP_M,SCH_504ENR_LEP_F
CO,Colorado,0805850,West End School District No. Re-2,1398,Naturita Elementary School,080585001398,No,0,3,0,0,0,0,0,0,0,0,16,7,0,0,16,10,0,0,2,1,6,8,1,0,0,0,0,0,0,0,56,55,0,1,63,64,0,0,1,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,13,5,0,1,14,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CO,Colorado,0805850,West End School District No. Re-2,1693,Paradox Valley Charter School,080585001693,No,0,0,0,0,0,0,0,0,0,1,2,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,17,0,0,19,18,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0805850,West End School District No. Re-2,6727,Nucla Middle School,080585006727,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,0,0,0,0,0,0,1,0,18,13,1,0,21,14,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0805880,Norwood School District No. R-2j,1012,Norwood Public Schools,080588001012,No,0,0,0,0,0,0,0,0,0,0,6,12,0,0,6,12,0,0,0,0,4,11,0,3,0,0,0,0,0,0,77,81,2,3,83,98,0,2,3,3,9,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,3,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0
CO,Colorado,0805910,South Routt School District No. Re 3,1013,Soroco Middle School,080591001013,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,4,0,0,0,1,0,0,1,1,28,24,1,1,34,31,0,3,3,0,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,3,4,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
CO,Colorado,0805910,South Routt School District No. Re 3,1014,Soroco High School,080591001014,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,6,0,0,0,1,0,0,1,0,40,51,0,0,42,58,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
CO,Colorado,0805910,South Routt School District No. Re 3,1015,South Routt Elementary School,080591001015,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,8,1,0,0,0,0,0,0,0,0,58,46,1,3,67,50,3,1,0,0,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,6,3,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0805910,South Routt School District No. Re 3,1910,Soroco Preschool At Yampa,080591001910,No,0,2,0,0,0,0,0,0,0,0,14,8,0,1,14,11,0,2,1,0,0,2,0,0,0,0,0,0,0,0,14,8,0,1,14,11,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0805940,Otis School District No. R-3,1016,Otis Elementary School,080594001016,No,1,1,0,0,0,0,0,0,1,0,5,7,0,0,7,8,0,0,2,1,6,4,0,0,0,0,0,0,3,0,46,43,0,0,55,47,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,6,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0805940,Otis School District No. R-3,1017,Otis Junior-Senior High School,080594001017,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6,4,0,1,0,0,0,0,3,1,61,44,0,2,70,52,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16,8,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0805970,Ouray School District No. R-1 Of  The County Of Ouray And,1018,Ouray Elementary School,080597001018,No,1,4,0,0,0,0,0,0,0,0,3,8,0,0,4,12,0,0,2,1,12,10,0,1,2,0,0,0,1,1,45,40,1,0,61,52,6,2,1,0,13,3,3,2,0,0,2,0,0,0,0,0,1,0,0,0,6,2,3,2,0,0,2,0,0,0,0,0,1,0,0,0,6,2,3,3,0,0,0,0,0,0,0,0,10,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CO,Colorado,0805970,Ouray School District No. R-1 Of  The County Of Ouray And,1019,Ouray Senior High School,080597001019,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,0,0,0,3,0,0,0,0,24,21,0,3,27,28,1,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0
CO,Colorado,0805970,Ouray School District No. R-1 Of  The County Of Ouray And,1662,Ouray Middle School,080597001662,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,0,0,0,0,0,0,0,1,7,8,0,0,10,11,2,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
CO,Colorado,0806000,Revere School District,1020,Revere Elementary,080600001020,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7,7,0,0,0,0,0,0,0,1,22,31,0,0,29,39,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
CO,Colorado,0806000,Revere School District,1021,Revere Junior-Senior High School,080600001021,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,3,0,1,0,1,0,0,0,0,24,24,0,0,26,29,0,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
CO,Colorado,0806030,School District No. Re-5 Plateau,1022,Peetz Elementary School,080603001022,No,0,0,1,0,0,0,0,0,0,0,7,9,0,0,8,9,0,0,3,2,2,3,1,1,0,0,0,0,0,0,45,47,0,0,48,51,0,0,1,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CO,Colorado,0806030,School District No. Re-5 Plateau,1023,Peetz Junior-Senior High School,080603001023,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,0,0,0,0,0,0,0,33,15,1,1,38,18,0,0,2,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8,2,1,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
CO,Colorado,0806060,Peyton School District No. 23 In The County Of El Paso And,1024,Peyton Elementary School,080606001024,No,1,3,0,0,0,0,0,0,0,0,6,12,2,1,9,16,0,0,0,2,21,24,0,0,1,0,0,0,1,0,92,90,13,13,128,127,5,5,3,1,13,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,3,0,0,0,0,0,0,0,0,10,4,2,0,13,7,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0
CO,Colorado,0806060,Peyton School District No. 23 In The County Of El Paso And,1025,Peyton Senior High School,080606001025,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,12,0,1,2,2,0,0,3,1,105,72,8,2,127,90,3,3,10,3,11,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,1,0,0,1,0,0,0,1,0,8,4,0,0,11,5,1,1,1,1,0,0,0,0,0,0,0,0,7,2,2,0,10,3,0,0
CO,Colorado,0806060,Peyton School District No. 23 In The County Of El Paso And,1399,Peyton Junior High School,080606001399,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,8,4,0,0,0,0,0,0,3,1,46,35,2,3,59,43,3,2,4,0,10,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,8,2,0,0,10,3,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
CO,Colorado,0806060,Peyton School District No. 23 In The County Of El Paso And,6692,Peyton Online Academy,080606006692,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,0,0,0,0,0,0,0,0,12,6,1,1,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0806060,Peyton School District No. 23 In The County Of El Paso And,6811,Peyton College Academy,080606006811,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,1,1,0,0,0,0,0,5,6,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0806090,Pritchett School District No. Re-3,1026,Pritchett Elementary School,080609001026,No,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,11,13,0,0,14,14,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0806090,Pritchett School District No. Re-3,1027,Pritchett High School,080609001027,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,3,0,0,0,0,0,0,0,0,9,4,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0806090,Pritchett School District No. Re-3,1952,Pritchett Middle School,080609001952,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,2,0,0,0,0,0,0,0,0,8,4,0,0,10,6,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,261,Heritage Elementary School,080612000261,No,1,6,0,0,0,0,0,0,1,0,2,3,0,0,4,9,0,0,0,2,96,112,0,1,0,0,1,0,3,4,40,51,7,2,147,170,6,7,0,4,22,23,6,5,0,0,0,0,0,0,0,0,0,2,0,0,6,7,6,5,0,0,0,0,0,0,0,0,0,1,0,0,6,6,16,13,0,0,0,0,0,0,0,0,4,10,2,0,22,23,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1029,Belmont Elementary School,080612001029,No,11,5,0,0,0,1,0,0,0,1,5,3,3,2,19,12,0,0,1,0,156,134,0,0,1,4,0,0,3,3,54,45,13,5,227,191,12,11,1,1,37,19,10,8,0,0,1,2,0,0,0,1,1,0,0,0,12,11,9,8,0,0,1,2,0,0,0,1,1,0,0,0,11,11,27,16,0,0,0,0,0,0,2,0,8,3,0,0,37,19,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1030,Franklin School Of Innovation,080612001030,No,8,5,0,0,0,0,0,0,0,1,3,3,1,1,12,10,0,0,1,0,115,139,2,0,0,1,0,0,4,7,39,45,4,4,164,196,5,11,0,0,24,19,5,11,0,0,0,0,0,0,0,0,0,0,0,0,5,11,5,11,0,0,0,0,0,0,0,0,0,0,0,0,5,11,17,14,0,0,0,0,0,0,0,0,7,4,0,1,24,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1031,Bessemer Elementary School,080612001031,No,13,13,0,0,0,0,1,0,0,0,6,9,0,2,20,24,0,0,6,3,91,74,3,1,0,2,2,0,7,4,20,30,0,2,123,113,7,9,0,2,22,13,7,7,0,0,0,1,0,0,0,0,0,1,0,0,7,9,7,7,0,0,0,1,0,0,0,0,0,1,0,0,7,9,15,4,3,0,0,0,0,0,0,2,4,7,0,0,22,13,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1032,Beulah Heights Elementary School,080612001032,No,6,8,0,0,0,0,0,0,1,0,2,5,0,0,9,13,0,0,0,0,91,94,0,2,1,0,0,0,4,9,37,39,0,1,133,145,5,12,1,0,17,15,5,12,0,0,0,0,0,0,0,0,0,0,0,0,5,12,5,12,0,0,0,0,0,0,0,0,0,0,0,0,5,12,16,8,0,0,0,0,0,0,0,1,1,6,0,0,17,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1033,Bradford Elementary School,080612001033,No,21,26,0,0,0,1,0,0,0,1,4,6,1,1,26,35,0,0,3,2,135,124,0,0,1,1,0,0,2,3,24,33,6,2,168,163,31,20,0,0,41,22,30,19,0,0,1,0,0,0,0,0,0,1,0,0,31,20,30,19,0,0,1,0,0,0,0,0,0,1,0,0,31,20,33,15,0,0,0,0,0,0,0,0,8,6,0,1,41,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1034,Carlile Elementary School,080612001034,No,1,5,0,0,0,0,0,0,0,0,1,1,0,0,2,6,0,0,0,0,65,68,0,0,0,0,0,0,2,2,39,31,5,5,111,106,5,0,0,1,36,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,1,0,0,0,0,0,0,1,0,8,5,2,1,36,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1035,Centennial High School,080612001035,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,292,296,2,1,6,7,2,2,15,8,135,153,10,10,462,477,17,11,2,15,77,44,16,9,0,0,1,2,0,0,0,0,0,0,0,0,17,11,16,9,0,0,1,2,0,0,0,0,0,0,0,0,17,11,52,28,0,0,0,1,0,0,4,3,20,11,1,1,77,44,6,3,1,9,0,0,0,1,0,0,0,0,1,5,0,0,2,15,0,1
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1037,Central High School,080612001037,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,302,269,5,4,1,1,2,1,11,8,122,84,13,13,456,380,14,11,6,10,69,43,13,10,1,1,0,0,0,0,0,0,0,0,0,0,14,11,13,10,1,1,0,0,0,0,0,0,0,0,0,0,14,11,50,31,1,0,0,0,0,0,1,0,16,12,1,0,69,43,2,3,3,7,0,0,0,0,0,0,0,0,2,3,1,0,6,10,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1038,Columbian Elementary School,080612001038,No,20,29,0,0,0,0,0,0,1,0,5,5,1,2,27,36,0,0,1,0,124,106,1,1,0,0,0,0,3,5,37,34,5,4,170,150,5,0,1,0,32,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,9,0,0,0,0,0,0,1,2,9,4,0,0,32,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1040,East High School,080612001040,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,390,331,4,5,2,1,2,0,9,11,81,76,6,6,494,430,35,21,5,7,94,62,35,21,0,0,0,0,0,0,0,0,0,0,0,0,35,21,32,19,0,0,0,0,0,0,0,0,0,0,0,0,32,19,71,47,3,0,0,0,1,0,1,4,15,10,3,1,94,62,9,6,4,5,0,0,0,0,0,0,0,0,1,2,0,0,5,7,1,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1041,Eva R Baca Elementary School,080612001041,No,5,3,0,0,0,0,0,0,0,0,3,0,0,1,8,4,0,0,0,0,111,97,1,3,0,2,0,0,3,3,22,14,1,3,138,122,25,21,2,0,27,10,25,21,0,0,0,0,0,0,0,0,0,0,0,0,25,21,25,21,0,0,0,0,0,0,0,0,0,0,0,0,25,21,22,8,0,0,0,0,0,0,1,0,4,2,0,0,27,10,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1046,Goodnight Elementary School,080612001046,No,4,2,0,0,0,0,0,0,0,0,3,1,0,0,7,3,0,0,0,0,171,158,1,1,5,3,1,0,5,5,106,95,10,10,299,272,19,20,7,2,53,19,18,16,0,0,1,2,0,0,0,0,0,2,0,0,19,20,18,16,0,0,1,2,0,0,0,0,0,2,0,0,19,20,33,9,1,0,0,0,1,0,0,0,17,9,1,1,53,19,3,3,3,2,0,0,0,0,0,0,1,0,3,0,0,0,7,2,1,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1047,Haaff Elementary School,080612001047,No,10,6,0,0,0,0,0,0,1,0,0,8,0,0,11,14,0,0,3,3,87,98,1,0,4,1,0,0,3,1,29,43,5,5,129,148,6,6,0,0,30,22,5,6,0,0,1,0,0,0,0,0,0,0,0,0,6,6,5,6,0,0,1,0,0,0,0,0,0,0,0,0,6,6,20,16,0,0,2,0,0,0,0,0,7,4,1,2,30,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1048,Highland Park Elementary School,080612001048,No,16,11,0,0,0,0,0,0,0,0,4,3,1,0,21,14,0,0,2,1,156,146,1,0,0,1,0,0,4,1,54,44,8,3,223,195,4,1,2,0,64,24,4,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,42,16,0,0,0,0,0,0,1,0,19,8,2,0,64,24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1050,Irving Elementary School,080612001050,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,119,102,0,1,0,0,1,2,7,0,34,36,5,2,166,143,10,12,1,1,33,21,9,12,0,0,0,0,0,0,0,0,1,0,0,0,10,12,9,12,0,0,0,0,0,0,0,0,1,0,0,0,10,12,19,17,0,0,0,0,0,0,3,0,8,4,3,0,33,21,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1051,Risley International Academy Of Innovation,080612001051,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,185,160,2,0,0,1,0,1,9,3,49,30,5,7,250,202,28,28,1,1,62,25,26,27,0,0,0,1,0,0,0,0,2,0,0,0,28,28,26,27,0,0,0,1,0,0,0,0,2,0,0,0,28,28,45,19,0,0,0,0,0,0,1,1,16,4,0,1,62,25,7,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
CO,Colorado,0806120,Pueblo School District No. 60 In The County Of Pueblo And,1055,Pueblo Academy Of Arts,080612001055,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,214,241,0,0,1,3,0,0,6,6,74,65,7,9,302,324,10,12,3,6,61,37,9,12,0,0,0,0,0,0,0,0,1,0,0,0,10,12,9,12,0,0,0,0,0,0,0,0,1,0,0,0,10,12,42,29,0,0,0,0,0,0,3,0,14,7,2,1,61,37,4,1,3,4,0,0,0,0,0,0,0,0,0,2,0,0,3,6,1,0
