School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2022-2023,118,Norfolk City,860,Willoughby Early Childhood Center,             147,,             147
2022-2023,65,Northampton County,452,Kiptopeke Elementary,             351,,             351
2022-2023,65,Northampton County,350,Northampton High,             433,,             433
2022-2023,65,Northampton County,360,Northampton Middle,             206,,             206
2022-2023,65,Northampton County,451,Occohannock Elementary,             369,,             369
2022-2023,66,Northumberland County,331,Northumberland Elementary,             541,,             541
2022-2023,66,Northumberland County,40,Northumberland High,             383,,             383
2022-2023,66,Northumberland County,210,Northumberland Middle,             276,,             276
2022-2023,119,Norton City,20,J.I. Burton High ,             313,,             313
2022-2023,119,Norton City,40,Norton Elementary,             502,,             502
2022-2023,67,Nottoway County,340,Blackstone Primary,             387,,             387
2022-2023,67,Nottoway County,330,Crewe Primary,             368,,             368
2022-2023,67,Nottoway County,301,Nottoway High,             537,,             537
2022-2023,67,Nottoway County,300,Nottoway Intermediate,             256,,             256
2022-2023,67,Nottoway County,302,Nottoway Middle,             263,,             263
2022-2023,68,Orange County,360,Gordon-Barbour Elementary,             321,,             321
2022-2023,68,Orange County,70,Lightfoot Elementary,             237,,             237
2022-2023,68,Orange County,50,Locust Grove Elementary,             520,,             520
2022-2023,68,Orange County,471,Locust Grove Middle,             694,,             694
2022-2023,68,Orange County,51,Locust Grove Primary,             453,,             453
2022-2023,68,Orange County,330,Orange County High ,"           1,478",               1,"           1,479"
2022-2023,68,Orange County,370,Orange Elementary,             649,,             649
2022-2023,68,Orange County,340,Prospect Heights Middle,             459,,             459
2022-2023,68,Orange County,350,Unionville Elementary,             230,,             230
2022-2023,69,Page County,350,Luray Elementary,             475,,             475
2022-2023,69,Page County,110,Luray High,             500,               2,             502
2022-2023,69,Page County,400,Luray Middle,             319,,             319
2022-2023,69,Page County,380,Page County High,             495,,             495
2022-2023,69,Page County,390,Page County Middle,             352,,             352
2022-2023,69,Page County,310,Shenandoah Elementary,             315,,             315
2022-2023,69,Page County,50,Springfield Elementary,             214,,             214
2022-2023,69,Page County,210,Stanley Elementary,             361,,             361
2022-2023,70,Patrick County,440,Blue Ridge Elementary,             235,,             235
2022-2023,70,Patrick County,350,Hardin Reynolds Memorial School,             217,,             217
2022-2023,70,Patrick County,150,Meadows of Dan Elementary ,             401,,             401
2022-2023,70,Patrick County,700,Patrick County High,             851,,             851
2022-2023,70,Patrick County,680,Patrick Springs Primary,             256,,             256
2022-2023,70,Patrick County,320,Stuart Elementary,             381,,             381
2022-2023,70,Patrick County,80,Woolwine Elementary,             141,,             141
2022-2023,120,Petersburg City,110,Cool Spring Elementary,             530,,             530
2022-2023,120,Petersburg City,170,Lakemont Elementary,             349,,             349
2022-2023,120,Petersburg City,200,Petersburg High,"           1,080",,"           1,080"
2022-2023,120,Petersburg City,180,Pleasants Lane Elementary,             540,,             540
2022-2023,120,Petersburg City,121,Vernon Johns Middle,             921,,             921
2022-2023,120,Petersburg City,130,Walnut Hill Elementary,             515,,             515
2022-2023,120,Petersburg City,160,Westview Early Childhood Education Center,             337,,             337
2022-2023,71,Pittsylvania County,1853,Brosville Elementary ,             235,,             235
2022-2023,71,Pittsylvania County,640,Chatham Elementary,             234,,             234
2022-2023,71,Pittsylvania County,1720,Chatham High,             659,,             659
2022-2023,71,Pittsylvania County,1660,Chatham Middle,             426,,             426
2022-2023,71,Pittsylvania County,1680,Dan River High,             617,,             617
2022-2023,71,Pittsylvania County,1090,Dan River Middle,             434,,             434
2022-2023,71,Pittsylvania County,280,Gretna Elementary,             460,,             460
2022-2023,71,Pittsylvania County,1700,Gretna High,             535,               1,             536
2022-2023,71,Pittsylvania County,290,Gretna Middle,             397,,             397
2022-2023,71,Pittsylvania County,30,John L. Hurt Elementary,             248,,             248
2022-2023,71,Pittsylvania County,1690,Kentuck Elementary,             510,,             510
2022-2023,71,Pittsylvania County,1750,Mount Airy Elementary,             142,,             142
2022-2023,71,Pittsylvania County,1460,Southside Elementary,             413,,             413
2022-2023,71,Pittsylvania County,1710,Stony Mill Elementary,             403,,             403
2022-2023,71,Pittsylvania County,1730,Tunstall High,             843,,             843
2022-2023,71,Pittsylvania County,1130,Tunstall Middle,             564,,             564
2022-2023,71,Pittsylvania County,1851,Twin Springs Elementary,             619,,             619
2022-2023,71,Pittsylvania County,1740,Union Hall Elementary,             179,,             179
2022-2023,142,Poquoson City,150,Poquoson Elementary,             444,,             444
2022-2023,142,Poquoson City,10,Poquoson High,             690,,             690
2022-2023,142,Poquoson City,130,Poquoson Middle,             451,,             451
2022-2023,142,Poquoson City,160,Poquoson Primary,             470,              30,             500
2022-2023,121,Portsmouth City,1766,Brighton Elementary ,             411,,             411
2022-2023,121,Portsmouth City,321,Churchland Academy Elementary,             585,,             585
2022-2023,121,Portsmouth City,650,Churchland Elementary,             767,,             767
2022-2023,121,Portsmouth City,500,Churchland High,"           1,435",,"           1,435"
2022-2023,121,Portsmouth City,320,Churchland Middle,             890,,             890
2022-2023,121,Portsmouth City,322,Churchland Preschool Center,             113,,             113
2022-2023,121,Portsmouth City,160,Churchland Primary & Intermediate,             541,,             541
2022-2023,121,Portsmouth City,1400,Cradock Elementary,             622,,             622
2022-2023,121,Portsmouth City,1130,Cradock Middle,             533,,             533
2022-2023,121,Portsmouth City,190,Douglass Park Elementary,             550,,             550
2022-2023,121,Portsmouth City,1630,Hodges Manor Elementary,             499,,             499
2022-2023,121,Portsmouth City,240,I.C. Norcom High,"           1,043",,"           1,043"
2022-2023,121,Portsmouth City,1650,Lakeview Elementary,             419,,             419
2022-2023,121,Portsmouth City,1660,Manor High,"           1,236",,"           1,236"
2022-2023,121,Portsmouth City,1768,Mount Hermon Preschool Center,             256,,             256
2022-2023,121,Portsmouth City,1770,Olive Branch Preschool Center,             191,,             191
2022-2023,121,Portsmouth City,60,Park View Elementary,             463,,             463
2022-2023,121,Portsmouth City,290,Simonsdale Elementary,             612,,             612
2022-2023,121,Portsmouth City,1769,Victory Elementary,             589,,             589
2022-2023,121,Portsmouth City,230,Waterview Elementary,             639,,             639
2022-2023,121,Portsmouth City,210,Westhaven Elementary,             442,,             442
2022-2023,121,Portsmouth City,310,William E. Waters Middle,             534,,             534
2022-2023,72,Powhatan County,21,Flat Rock Elementary,             673,,             673
2022-2023,72,Powhatan County,231,Pocahontas Elementary,             766,,             766
2022-2023,72,Powhatan County,13,Powhatan Elementary,             429,,             429
2022-2023,72,Powhatan County,11,Powhatan High,"           1,404",               8,"           1,412"
2022-2023,72,Powhatan County,130,Powhatan Middle,             969,               2,             971
2022-2023,73,Prince Edward County,400,Prince Edward County High,             535,,             535
2022-2023,73,Prince Edward County,10,Prince Edward Elementary,             808,               2,             810
2022-2023,73,Prince Edward County,20,Prince Edward Middle,             544,,             544
2022-2023,74,Prince George County,340,David A. Harrison Elementary,             486,,             486
2022-2023,74,Prince George County,320,J.E.J. Moore Middle ,"           1,393",,"           1,393"
2022-2023,74,Prince George County,310,L.L. Beazley Elementary,             584,,             584
2022-2023,74,Prince George County,290,North Elementary,             785,,             785
2022-2023,74,Prince George County,20,Prince George High,"           1,796",,"           1,796"
2022-2023,74,Prince George County,300,South Elementary,             502,,             502
2022-2023,74,Prince George County,280,William A. Walton Elementary,             560,,             560
2022-2023,75,Prince William County,330,A. Henderson Elementary,             846,,             846
2022-2023,75,Prince William County,760,Antietam Elementary,             752,,             752
2022-2023,75,Prince William County,200,Ashland Elementary,             767,,             767
2022-2023,75,Prince William County,290,Battlefield High ,"           2,322",               4,"           2,326"
2022-2023,75,Prince William County,670,Bel Air Elementary,             383,,             383
2022-2023,75,Prince William County,600,Belmont Elementary,             516,,             516
2022-2023,75,Prince William County,840,Bennett Elementary,             745,,             745
2022-2023,75,Prince William County,530,Brentsville District High,             884,,             884
2022-2023,75,Prince William County,860,Bristow Run Elementary,             614,,             614
2022-2023,75,Prince William County,950,Buckland Mills Elementary,             777,,             777
2022-2023,75,Prince William County,920,Bull Run Middle,"           1,065",,"           1,065"
2022-2023,75,Prince William County,620,C.A. Sinclair Elementary,             818,,             818
2022-2023,75,Prince William County,710,C.D. Hylton High,"           1,979",,"           1,979"
2022-2023,75,Prince William County,900,Cedar Point Elementary,             506,,             506
2022-2023,75,Prince William County,5010,Charles J. Colgan Sr. High,"           2,908",               1,"           2,909"
2022-2023,75,Prince William County,970,Chris Yung Elementary,             776,,             776
2022-2023,75,Prince William County,660,Coles Elementary,             412,,             412
2022-2023,75,Prince William County,309,Covington-Harper Elementary,             898,,             898
2022-2023,75,Prince William County,610,Dale City Elementary,             426,,             426
2022-2023,75,Prince William County,280,Dumfries Elementary,             467,,             467
2022-2023,75,Prince William County,490,E.H. Marsteller Middle,"           1,174",,"           1,174"
2022-2023,75,Prince William County,580,Elizabeth Vaughan Elementary,             564,,             564
2022-2023,75,Prince William County,120,Enterprise Elementary,             401,,             401
2022-2023,75,Prince William County,370,Fannie W. Fitzgerald Elementary,             972,,             972
2022-2023,75,Prince William County,450,Featherstone Elementary,             481,,             481
2022-2023,75,Prince William County,870,Forest Park High,"           2,310",               1,"           2,311"
2022-2023,75,Prince William County,520,Fred M. Lynn Middle,"           1,016",,"           1,016"
2022-2023,75,Prince William County,300,Freedom High ,"           2,348",,"           2,348"
2022-2023,75,Prince William County,5130,Gainesville High,"           2,038",,"           2,038"
2022-2023,75,Prince William County,960,Gainesville Middle,"           1,398",,"           1,398"
2022-2023,75,Prince William County,690,Gar-Field High,"           2,551",,"           2,551"
2022-2023,75,Prince William County,630,George G. Tyler Elementary,             449,,             449
2022-2023,75,Prince William County,640,George M. Hampton Middle,             937,,             937
2022-2023,75,Prince William County,770,George P. Mullen Elementary,             753,,             753
2022-2023,75,Prince William County,340,Glenkirk Elementary,             612,,             612
2022-2023,75,Prince William County,510,Graham Park Middle,             676,,             676
2022-2023,75,Prince William County,250,Haymarket Elementary,             923,,             923
2022-2023,75,Prince William County,380,Herbert J. Saunders Middle,"           1,274",,"           1,274"
2022-2023,75,Prince William County,220,J.W. Alvey Elementary,             599,,             599
2022-2023,75,Prince William County,319,John D. Jenkins Elementary,             631,,             631
2022-2023,75,Prince William County,130,John F. Pattie Sr. Elementary,             926,,             926
2022-2023,75,Prince William County,70,Kerrydale Elementary,             340,,             340
2022-2023,75,Prince William County,306,Kyle R. Wilson Elementary,             911,,             911
2022-2023,75,Prince William County,180,Lake Ridge Elementary,             699,,             699
2022-2023,75,Prince William County,720,Lake Ridge Middle,"           1,368",,"           1,368"
2022-2023,75,Prince William County,830,Leesylvania Elementary,             741,,             741
2022-2023,75,Prince William County,460,Loch Lomond Elementary,             563,,             563
2022-2023,75,Prince William County,880,Louise A. Benton Middle,"           1,384",               1,"           1,385"
2022-2023,75,Prince William County,160,Martin Luther King Jr. Elementary,             407,,             407
2022-2023,75,Prince William County,570,Marumsco Hills Elementary,             570,,             570
2022-2023,75,Prince William County,231,Mary G. Porter Traditional,             673,,             673
2022-2023,75,Prince William County,240,Mary Williams Elementary ,             719,,             719
2022-2023,75,Prince William County,30,Minnieville Elementary,             594,,             594
2022-2023,75,Prince William County,800,Montclair Elementary,             613,,             613
2022-2023,75,Prince William County,810,Mountain View Elementary,             470,,             470
2022-2023,75,Prince William County,700,Neabsco Elementary,             635,,             635
2022-2023,75,Prince William County,260,Occoquan Elementary,             624,,             624
2022-2023,75,Prince William County,820,Old Bridge Elementary,             484,,             484
2022-2023,75,Prince William County,80,Osbourn Park High,"           2,759",,"           2,759"
2022-2023,75,Prince William County,501,Parkside Middle,"           1,425",,"           1,425"
2022-2023,75,Prince William County,1060,Patriot High,"           2,133",               3,"           2,136"
2022-2023,75,Prince William County,945,Pennington Traditional,             654,,             654
2022-2023,75,Prince William County,110,Piney Branch Elementary,             766,,             766
2022-2023,75,Prince William County,140,Potomac High,"           2,067",               1,"           2,068"
2022-2023,75,Prince William County,170,Potomac Middle,             921,,             921
2022-2023,75,Prince William County,414,Potomac Shores Middle,"           1,152",,"           1,152"
2022-2023,75,Prince William County,550,Potomac View Elementary,             604,,             604
2022-2023,75,Prince William County,440,R. Dean Kilby Elementary,             679,,             679
2022-2023,75,Prince William County,591,Rippon Middle,"           1,178",,"           1,178"
2022-2023,75,Prince William County,750,River Oaks Elementary,             662,,             662
2022-2023,75,Prince William County,40,Rockledge Elementary,             510,,             510
2022-2023,75,Prince William County,310,Ronald Wilson Reagan Middle,"           1,353",,"           1,353"
2022-2023,75,Prince William County,941,Rosa Parks Elementary,             618,,             618
2022-2023,75,Prince William County,360,Samuel L. Gravely Jr. Elementary,             794,,             794
2022-2023,75,Prince William County,730,Sharon C. McAuliffe Elementary,             421,,             421
2022-2023,75,Prince William County,500,Signal Hill Elementary,             768,,             768
2022-2023,75,Prince William County,850,Sonnie Penn Elementary,             708,,             708
2022-2023,75,Prince William County,320,Springwoods Elementary,             878,,             878
2022-2023,75,Prince William County,780,Stuart M. Beville Middle,"           1,115",,"           1,115"
2022-2023,75,Prince William County,20,Sudley Elementary,             647,,             647
2022-2023,75,Prince William County,270,Suella G. Ellis Elementary,             491,,             491
2022-2023,75,Prince William County,890,Swans Creek Elementary,             616,,             616
2022-2023,75,Prince William County,470,T. Clay Wood Elementary,             830,,             830
2022-2023,75,Prince William County,150,The Nokesville School,"           1,202",,"           1,202"
2022-2023,75,Prince William County,790,Thurgood Marshall Elementary,             698,,             698
2022-2023,75,Prince William County,430,Triangle Elementary,             769,,             769
2022-2023,75,Prince William County,480,Unity Braxton Middle ,"           1,116",,"           1,116"
2022-2023,75,Prince William County,680,Unity Reed High,"           2,316",,"           2,316"
2022-2023,75,Prince William County,390,Victory Elementary,             694,,             694
2022-2023,75,Prince William County,540,West Gate Elementary,             583,,             583
2022-2023,75,Prince William County,740,Westridge Elementary,             680,,             680
2022-2023,75,Prince William County,190,Woodbine Pre-School Center,              12,,              12
2022-2023,75,Prince William County,60,Woodbridge High,"           2,907",               3,"           2,910"
2022-2023,75,Prince William County,560,Woodbridge Middle,             928,,             928
2022-2023,75,Prince William County,350,Yorkshire Elementary,             823,,             823
2022-2023,77,Pulaski County,20,Critzer Elementary,             402,,             402
2022-2023,77,Pulaski County,540,Dublin Elementary,             436,,             436
2022-2023,77,Pulaski County,560,Pulaski County Middle,             807,,             807
2022-2023,77,Pulaski County,10,Pulaski County Senior High,"           1,246",,"           1,246"
2022-2023,77,Pulaski County,230,Pulaski Elementary ,             500,,             500
2022-2023,77,Pulaski County,500,Riverlawn Elementary,             382,,             382
2022-2023,77,Pulaski County,430,Snowville Elementary,             215,,             215
2022-2023,122,Radford City,10,Belle Heth Elementary,             492,,             492
2022-2023,122,Radford City,42,John N. Dalton Intermediate,             235,,             235
2022-2023,122,Radford City,20,McHarg Elementary,             404,,             404
2022-2023,122,Radford City,102,Radford City Virtual,"           2,055",,"           2,055"
2022-2023,122,Radford City,41,Radford High,             504,,             504
2022-2023,78,Rappahannock County,240,Rappahannock County Elementary,             446,               1,             447
2022-2023,78,Rappahannock County,230,Rappahannock County High,             289,,             289
2022-2023,123,Richmond City,30,Albert Hill Middle,             454,,             454
2022-2023,123,Richmond City,750,Amelia Street Special Education,              24,,              24
2022-2023,123,Richmond City,850,Armstrong High ,             747,,             747
2022-2023,123,Richmond City,390,Barack Obama Elementary,             295,,             295
2022-2023,123,Richmond City,100,Bellevue Elementary,             188,,             188
2022-2023,123,Richmond City,50,Binford Middle,             452,,             452
2022-2023,123,Richmond City,170,Blackwell Elementary,             393,,             393
2022-2023,123,Richmond City,1100,Broad Rock Elementary,             634,,             634
2022-2023,123,Richmond City,1440,Cardinal Elementary,             871,,             871
2022-2023,123,Richmond City,830,Chimborazo Elementary,             385,,             385
2022-2023,123,Richmond City,1400,Elizabeth D. Redd Elementary,             392,,             392
2022-2023,123,Richmond City,710,Fairfield Court Elementary,             251,,             251
2022-2023,123,Richmond City,621,Franklin Military Academy,             293,,             293
2022-2023,123,Richmond City,1470,G.H. Reid Elementary,             637,,             637
2022-2023,123,Richmond City,311,George W. Carver Elementary,             420,,             420
2022-2023,123,Richmond City,741,George Wythe High,"           1,309",,"           1,309"
2022-2023,123,Richmond City,230,Ginter Park Elementary,             290,,             290
2022-2023,123,Richmond City,470,Henderson Middle,             431,,             431
2022-2023,123,Richmond City,290,Henry Marsh III Elementary,             494,,             494
2022-2023,123,Richmond City,1510,Huguenot High,"           1,552",,"           1,552"
2022-2023,123,Richmond City,3115,J. H. Blackwell Annex,             212,,             212
2022-2023,123,Richmond City,1640,J.B. Fisher Elementary,             264,,             264
2022-2023,123,Richmond City,1710,J.L. Francis Elementary,             536,,             536
2022-2023,123,Richmond City,600,John B. Cary Elementary,             263,,             263
2022-2023,123,Richmond City,730,John Marshall High,             600,,             600
2022-2023,123,Richmond City,3106,Linwood Holton Elementary,             428,,             428
2022-2023,123,Richmond City,3105,Lucille M. Brown Middle,             545,,             545
2022-2023,123,Richmond City,771,Martin Luther King Jr. Early Learning Center,             204,,             204
2022-2023,123,Richmond City,770,Martin Luther King Jr. Middle ,             501,,             501
2022-2023,123,Richmond City,580,Mary Munford Elementary,             433,,             433
2022-2023,123,Richmond City,3114,Mary Scott Preschool Center,             149,,             149
2022-2023,123,Richmond City,690,Maymont Pre-K Center,             196,,             196
2022-2023,123,Richmond City,3107,Miles Jones Elementary,             559,,             559
2022-2023,123,Richmond City,330,Oak Grove/Bellemeade Elementary,             594,,             594
2022-2023,123,Richmond City,90,Open High,             184,,             184
2022-2023,123,Richmond City,130,Overby-Sheppard Elementary,             268,,             268
2022-2023,123,Richmond City,3119,Patrick Henry School Of Science And Arts,             309,,             309
2022-2023,123,Richmond City,3110,Richmond Alternative,             162,,             162
2022-2023,123,Richmond City,3200,Richmond Career Education and Employment Charter School,              27,,              27
2022-2023,123,Richmond City,452,Richmond Community High,             200,,             200
2022-2023,123,Richmond City,3113,Richmond Community Preschool,             204,,             204
2022-2023,123,Richmond City,1631,River City Middle,"           1,180",,"           1,180"
2022-2023,123,Richmond City,1480,Southampton Elementary,             432,,             432
2022-2023,123,Richmond City,511,Summer Hill Preschool Center,             193,,             193
2022-2023,123,Richmond City,210,Swansboro Elementary,             158,,             158
2022-2023,123,Richmond City,480,Thomas C. Boushall Middle,             611,,             611
2022-2023,123,Richmond City,20,Thomas Jefferson High,             819,,             819
2022-2023,123,Richmond City,660,Westover Hills Elementary,             370,,             370
2022-2023,123,Richmond City,200,William Fox Elementary,             326,,             326
2022-2023,123,Richmond City,650,Woodville Elementary,             267,,             267
2022-2023,79,Richmond County,210,Rappahannock High,             525,,             525
2022-2023,79,Richmond County,20,Richmond County Elementary,             821,,             821
2022-2023,124,Roanoke City,280,Addison Aerospace Magnet Middle,             525,,             525
2022-2023,124,Roanoke City,210,Breckinridge Middle,             624,,             624
2022-2023,124,Roanoke City,20,Crystal Spring Elementary,             304,,             304
2022-2023,124,Roanoke City,410,Fairview Elementary,             506,,             506
2022-2023,124,Roanoke City,50,Fallon Park Elementary,             533,,             533
2022-2023,124,Roanoke City,380,Fishburn Park Elementary,             292,               9,             301
2022-2023,124,Roanoke City,300,Garden City Elementary,             304,,             304
2022-2023,124,Roanoke City,310,Grandin Court Elementary,             370,,             370
2022-2023,124,Roanoke City,110,Highland Park Elementary,             398,,             398
2022-2023,124,Roanoke City,420,Hurt Park Elementary,             323,,             323
2022-2023,124,Roanoke City,450,James Madison Middle,             581,,             581
2022-2023,124,Roanoke City,230,John P. Fishwick Middle,             504,,             504
2022-2023,124,Roanoke City,340,Lincoln Terrace Elementary,             297,,             297
2022-2023,124,Roanoke City,370,Monterey Elementary,             490,,             490
2022-2023,124,Roanoke City,60,Morningside Elementary,             240,              19,             259
2022-2023,124,Roanoke City,390,Patrick Henry High,"           2,018",,"           2,018"
2022-2023,124,Roanoke City,240,Preston Park Elementary,             505,,             505
2022-2023,124,Roanoke City,220,Roanoke Academy For Mathematics & Science Elementary,             392,              43,             435
2022-2023,124,Roanoke City,320,Round Hill Elementary,             720,,             720
2022-2023,124,Roanoke City,70,Virginia Heights Elementary,             267,,             267
2022-2023,124,Roanoke City,90,Wasena Elementary,             233,,             233
2022-2023,124,Roanoke City,350,Westside Elementary,             640,,             640
2022-2023,124,Roanoke City,400,William Fleming High,"           1,920",,"           1,920"
2022-2023,124,Roanoke City,150,Woodrow Wilson Middle,             650,,             650
2022-2023,80,Roanoke County,420,Back Creek Elementary,             294,,             294
2022-2023,80,Roanoke County,752,Bonsack Elementary,             320,,             320
2022-2023,80,Roanoke County,180,Burlington Elementary,             483,,             483
2022-2023,80,Roanoke County,560,Cave Spring Elementary,             508,,             508
2022-2023,80,Roanoke County,470,Cave Spring High,"           1,056",,"           1,056"
2022-2023,80,Roanoke County,620,Cave Spring Middle,             766,,             766
2022-2023,80,Roanoke County,330,Clearbrook Elementary,             324,,             324
2022-2023,80,Roanoke County,40,Fort Lewis Elementary,             257,,             257
2022-2023,80,Roanoke County,650,Glen Cove Elementary,             407,,             407
2022-2023,80,Roanoke County,490,Glenvar Elementary,             348,,             348
2022-2023,80,Roanoke County,610,Glenvar High,             627,,             627
2022-2023,80,Roanoke County,751,Glenvar Middle,             430,               1,             431
2022-2023,80,Roanoke County,600,Green Valley Elementary,             518,,             518
2022-2023,80,Roanoke County,540,Herman L. Horn Elementary,             407,,             407
2022-2023,80,Roanoke County,754,Hidden Valley High,             832,,             832
2022-2023,80,Roanoke County,10,Hidden Valley Middle,             578,,             578
2022-2023,80,Roanoke County,530,Mason's Cove Elementary,             213,,             213
2022-2023,80,Roanoke County,290,Mount Pleasant Elementary,             250,,             250
2022-2023,80,Roanoke County,500,Mountain View Elementary,             346,,             346
2022-2023,80,Roanoke County,520,Northside High,             950,,             950
2022-2023,80,Roanoke County,640,Northside Middle,             628,,             628
2022-2023,80,Roanoke County,480,Oak Grove Elementary,             415,,             415
2022-2023,80,Roanoke County,50,Penn Forest Elementary,             400,,             400
2022-2023,80,Roanoke County,60,W.E. Cundiff Elementary,             492,,             492
2022-2023,80,Roanoke County,630,William Byrd High,"           1,142",,"           1,142"
2022-2023,80,Roanoke County,232,William Byrd Middle,             827,,             827
2022-2023,81,Rockbridge County,650,Central Elementary,             452,,             452
2022-2023,81,Rockbridge County,150,Fairfield Elementary,             235,,             235
2022-2023,81,Rockbridge County,678,Maury River Middle,             502,               2,             504
2022-2023,81,Rockbridge County,340,Mountain View Elementary,             145,,             145
2022-2023,81,Rockbridge County,641,Natural Bridge Elementary,             221,,             221
2022-2023,81,Rockbridge County,22,Rockbridge County High,             993,,             993
2022-2023,82,Rockingham County,870,Broadway High,             923,               3,             926
2022-2023,82,Rockingham County,861,Cub Run Elementary,             711,,             711
2022-2023,82,Rockingham County,391,East Rockingham High,             779,               1,             780
2022-2023,82,Rockingham County,400,Elkton Elementary,             279,,             279
2022-2023,82,Rockingham County,900,Elkton Middle,             626,,             626
2022-2023,82,Rockingham County,940,Fulks Run Elementary,             138,,             138
2022-2023,82,Rockingham County,960,J. Frank Hillyard Middle,             666,,             666
2022-2023,82,Rockingham County,1071,John C. Myers Elementary,             496,,             496
2022-2023,82,Rockingham County,970,John W. Wayland Elementary,             516,,             516
2022-2023,82,Rockingham County,500,Lacey Spring Elementary,             229,,             229
2022-2023,82,Rockingham County,360,Linville-Edom Elementary,             177,,             177
2022-2023,82,Rockingham County,600,McGaheysville Elementary,             248,,             248
2022-2023,82,Rockingham County,860,Montevideo Middle,             614,,             614
2022-2023,82,Rockingham County,520,Mountain View Elementary,             406,,             406
2022-2023,82,Rockingham County,920,Ottobine Elementary,             192,,             192
2022-2023,82,Rockingham County,1073,Peak View Elementary,             525,,             525
2022-2023,82,Rockingham County,10,Plains Elementary,             456,,             456
2022-2023,82,Rockingham County,950,Pleasant Valley Elementary,             229,,             229
2022-2023,82,Rockingham County,390,River Bend Elementary,             366,,             366
2022-2023,82,Rockingham County,830,South River Elementary,             316,,             316
2022-2023,82,Rockingham County,20,Spotswood High,             949,               2,             951
2022-2023,82,Rockingham County,850,Turner Ashby High,             994,               6,"           1,000"
2022-2023,82,Rockingham County,890,Wilbur S. Pence Middle,             669,,             669
2022-2023,83,Russell County,580,Belfast Elementary,             140,,             140
2022-2023,83,Russell County,792,Castlewood Elementary,             237,,             237
2022-2023,83,Russell County,791,Castlewood High,             314,,             314
2022-2023,83,Russell County,820,Copper Creek Elementary,             122,,             122
2022-2023,83,Russell County,890,Honaker Elementary,             579,,             579
2022-2023,83,Russell County,540,Honaker High,             435,,             435
2022-2023,83,Russell County,410,Lebanon Elementary,             307,,             307
2022-2023,83,Russell County,140,Lebanon High,             606,,             606
2022-2023,83,Russell County,902,Lebanon Middle,             291,,             291
2022-2023,83,Russell County,390,Lebanon Primary,             238,,             238
2022-2023,83,Russell County,710,Swords Creek Elementary,             106,,             106
2022-2023,139,Salem City,100,Andrew Lewis Middle,             895,,             895
2022-2023,139,Salem City,550,East Salem Elementary,             409,,             409
2022-2023,139,Salem City,90,G.W. Carver Elementary,             432,,             432
2022-2023,139,Salem City,70,Salem High,"           1,227",,"           1,227"
2022-2023,139,Salem City,580,South Salem Elementary,             388,,             388
2022-2023,139,Salem City,460,West Salem Elementary,             399,,             399
2022-2023,84,Scott County,750,Duffield-Pattonsville Primary,             286,,             286
2022-2023,84,Scott County,42,Dungannon Elementary School,              85,,              85
2022-2023,84,Scott County,102,Fort Blackmore Primary,              89,,              89
2022-2023,84,Scott County,770,Gate City High,             619,               1,             620
2022-2023,84,Scott County,771,Gate City Middle,             333,,             333
2022-2023,84,Scott County,670,Hilton Elementary,             130,,             130
2022-2023,84,Scott County,220,Nickelsville Elementary,             299,,             299
2022-2023,84,Scott County,260,Rye Cove High,             279,,             279
2022-2023,84,Scott County,20,Rye Cove Intermediate,             153,,             153
2022-2023,84,Scott County,641,Shoemaker Elementary,             450,,             450
2022-2023,84,Scott County,780,Twin Springs High,             242,,             242
2022-2023,84,Scott County,772,Virginia Connections Academy,             513,,             513
2022-2023,84,Scott County,740,Weber City Elementary,             362,               1,             363
2022-2023,84,Scott County,790,Yuma Elementary,             186,,             186
2022-2023,85,Shenandoah County,780,Central High,             749,,             749
2022-2023,85,Shenandoah County,820,Honey Run Elementary,             564,,             564
2022-2023,85,Shenandoah County,790,Mountain View High,             628,,             628
2022-2023,85,Shenandoah County,40,North Fork Middle,             350,,             350
2022-2023,85,Shenandoah County,30,Peter Muhlenberg Middle,             451,,             451
2022-2023,85,Shenandoah County,810,Sandy Hook Elementary,             837,,             837
2022-2023,85,Shenandoah County,50,Signal Knob Middle,             417,,             417
2022-2023,85,Shenandoah County,770,Strasburg High,             573,,             573
2022-2023,85,Shenandoah County,20,W.W. Robinson Elementary,"           1,061",,"           1,061"
2022-2023,86,Smyth County,290,Atkins Elementary,             187,,             187
2022-2023,86,Smyth County,730,Chilhowie Elementary,             543,,             543
2022-2023,86,Smyth County,460,Chilhowie High,             393,,             393
2022-2023,86,Smyth County,851,Chilhowie Middle,             307,,             307
2022-2023,86,Smyth County,710,Marion Elementary,             307,,             307
2022-2023,86,Smyth County,680,Marion Middle,             431,,             431
2022-2023,86,Smyth County,700,Marion Senior High,             639,,             639
2022-2023,86,Smyth County,250,Northwood High,             240,,             240
2022-2023,86,Smyth County,120,Northwood Middle,             151,,             151
2022-2023,86,Smyth County,690,Oak Point Elementary,             359,,             359
2022-2023,86,Smyth County,720,Rich Valley Elementary,             130,,             130
2022-2023,86,Smyth County,740,Saltville Elementary,             195,,             195
2022-2023,86,Smyth County,555,Sugar Grove Elementary,             101,,             101
2022-2023,87,Southampton County,710,Capron Elementary,             203,,             203
2022-2023,87,Southampton County,20,Meherrin Elementary,             244,,             244
2022-2023,87,Southampton County,10,Nottoway Elementary,             249,,             249
2022-2023,87,Southampton County,780,Riverdale Elementary,             548,,             548
