School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2020-2021,27,Dinwiddie County,520,Sutherland Elementary,             517,,             517
2020-2021,28,Essex County,10,Essex High,             510,,             510
2020-2021,28,Essex County,150,Essex Intermediate,             376,,             376
2020-2021,28,Essex County,160,Tappahannock Elementary,             338,,             338
2020-2021,29,Fairfax County,2203,Aldrin Elementary,             555,,             555
2020-2021,29,Fairfax County,660,Annandale High,"           2,233",,"           2,233"
2020-2021,29,Fairfax County,1360,Annandale Terrace Elementary,             630,,             630
2020-2021,29,Fairfax County,110,Archer Elementary,             527,,             527
2020-2021,29,Fairfax County,1530,Armstrong Elementary,             360,,             360
2020-2021,29,Fairfax County,550,Bailey's Elementary School for the Arts and Sciences,             796,,             796
2020-2021,29,Fairfax County,2459,Bailey's Upper Elementary School for the Arts and Sciences,             525,,             525
2020-2021,29,Fairfax County,1730,Beech Tree Elementary,             351,,             351
2020-2021,29,Fairfax County,560,Belle View Elementary,             401,,             401
2020-2021,29,Fairfax County,720,Belvedere Elementary,             574,,             574
2020-2021,29,Fairfax County,2000,Bonnie Brae Elementary,             759,,             759
2020-2021,29,Fairfax County,1090,Braddock Elementary,             819,,             819
2020-2021,29,Fairfax County,940,Bren Mar Park Elementary,             481,,             481
2020-2021,29,Fairfax County,1790,Brookfield Elementary,             740,,             740
2020-2021,29,Fairfax County,2201,Bryant High,             193,,             193
2020-2021,29,Fairfax County,700,Bucknell Elementary,             261,,             261
2020-2021,29,Fairfax County,2251,Bull Run Early Childhood Resource Center,             186,,             186
2020-2021,29,Fairfax County,2225,Bull Run Elementary,             764,,             764
2020-2021,29,Fairfax County,680,Bush Hill Elementary,             595,,             595
2020-2021,29,Fairfax County,1940,Camelot Elementary,             563,,             563
2020-2021,29,Fairfax County,620,Cameron Elementary,             488,,             488
2020-2021,29,Fairfax County,1590,Canterbury Woods Elementary,             777,,             777
2020-2021,29,Fairfax County,1690,Cardinal Forest Elementary,             584,,             584
2020-2021,29,Fairfax County,2222,Carson Middle,"           1,472",               2,"           1,474"
2020-2021,29,Fairfax County,2090,Centre Ridge Elementary,             741,,             741
2020-2021,29,Fairfax County,2205,Centreville Elementary,             798,,             798
2020-2021,29,Fairfax County,200,Centreville High,"           2,623",,"           2,623"
2020-2021,29,Fairfax County,131,Chantilly High,"           2,947",               3,"           2,950"
2020-2021,29,Fairfax County,480,Cherry Run Elementary,             400,,             400
2020-2021,29,Fairfax County,100,Chesterbrook Elementary,             565,,             565
2020-2021,29,Fairfax County,1050,Churchill Road Elementary,             659,,             659
2020-2021,29,Fairfax County,260,Clearview Elementary,             617,,             617
2020-2021,29,Fairfax County,1870,Clermont Elementary,             552,,             552
2020-2021,29,Fairfax County,2347,Coates Elementary,             736,,             736
2020-2021,29,Fairfax County,1510,Columbia Elementary,             413,,             413
2020-2021,29,Fairfax County,2234,Colvin Run Elementary,             741,,             741
2020-2021,29,Fairfax County,1190,Cooper Middle,             946,               2,             948
2020-2021,29,Fairfax County,870,Crestwood Elementary,             559,,             559
2020-2021,29,Fairfax County,2020,Crossfield Elementary,             542,,             542
2020-2021,29,Fairfax County,1600,Cub Run Elementary,             551,,             551
2020-2021,29,Fairfax County,1700,Cunningham Park Elementary,             445,,             445
2020-2021,29,Fairfax County,2229,Daniels Run Elementary,             731,,             731
2020-2021,29,Fairfax County,2204,Deer Park Elementary,             556,,             556
2020-2021,29,Fairfax County,220,Dogwood Elementary,             669,,             669
2020-2021,29,Fairfax County,2010,Dranesville Elementary,             634,,             634
2020-2021,29,Fairfax County,2238,Dunn Loring Early Childhood Resource Center,             176,,             176
2020-2021,29,Fairfax County,2243,Eagle View Elementary,             600,,             600
2020-2021,29,Fairfax County,1270,Edison High,"           2,151",,"           2,151"
2020-2021,29,Fairfax County,190,Fairfax County Adult High,             162,,             162
2020-2021,29,Fairfax County,20,Fairfax High,"           2,341",               1,"           2,342"
2020-2021,29,Fairfax County,1480,Fairfax Villa Elementary,             535,,             535
2020-2021,29,Fairfax County,1630,Fairhill Elementary,             525,,             525
2020-2021,29,Fairfax County,290,Fairview Elementary,             731,,             731
2020-2021,29,Fairfax County,1100,Falls Church High,"           1,984",               1,"           1,985"
2020-2021,29,Fairfax County,730,Flint Hill Elementary,             609,,             609
2020-2021,29,Fairfax County,740,Floris Elementary,             795,,             795
2020-2021,29,Fairfax County,70,Forest Edge Elementary,             501,,             501
2020-2021,29,Fairfax County,1450,Forestdale Elementary,             493,,             493
2020-2021,29,Fairfax County,370,Forestville Elementary,             552,,             552
2020-2021,29,Fairfax County,2224,Fort Belvoir Elementary,             554,,             554
2020-2021,29,Fairfax County,2458,Fort Belvoir Upper Elementary,             616,,             616
2020-2021,29,Fairfax County,1920,Fort Hunt Elementary,             514,,             514
2020-2021,29,Fairfax County,390,Fox Mill Elementary,             544,,             544
2020-2021,29,Fairfax County,320,Franconia Elementary,             558,,             558
2020-2021,29,Fairfax County,440,Franklin Middle,             909,,             909
2020-2021,29,Fairfax County,490,Freedom Hill Elementary,             510,,             510
2020-2021,29,Fairfax County,1410,Frost Middle,"           1,218",               2,"           1,220"
2020-2021,29,Fairfax County,630,Garfield Elementary,             339,,             339
2020-2021,29,Fairfax County,1170,Glasgow Middle,"           1,923",,"           1,923"
2020-2021,29,Fairfax County,970,Glen Forest Elementary,"           1,081",,"           1,081"
2020-2021,29,Fairfax County,530,Graham Road Elementary,             397,,             397
2020-2021,29,Fairfax County,570,Great Falls Elementary,             470,,             470
2020-2021,29,Fairfax County,1840,Greenbriar East Elementary,             887,,             887
2020-2021,29,Fairfax County,1500,Greenbriar West Elementary,             683,,             683
2020-2021,29,Fairfax County,330,Groveton Elementary,             718,,             718
2020-2021,29,Fairfax County,690,Gunston Elementary,             526,,             526
2020-2021,29,Fairfax County,2210,Halley Elementary,             599,,             599
2020-2021,29,Fairfax County,750,Haycock Elementary,             884,,             884
2020-2021,29,Fairfax County,1740,Hayfield Elementary,             685,,             685
2020-2021,29,Fairfax County,1800,Hayfield Secondary,"           3,114",               7,"           3,121"
2020-2021,29,Fairfax County,1250,Herndon Elementary,             794,,             794
2020-2021,29,Fairfax County,32,Herndon High,"           2,286",               1,"           2,287"
2020-2021,29,Fairfax County,33,Herndon Middle,"           1,152",,"           1,152"
2020-2021,29,Fairfax County,1330,Hollin Meadows Elementary,             627,,             627
2020-2021,29,Fairfax County,1521,Holmes Middle,             972,,             972
2020-2021,29,Fairfax County,350,Hughes Middle,"           1,022",,"           1,022"
2020-2021,29,Fairfax County,1880,Hunt Valley Elementary,             641,,             641
2020-2021,29,Fairfax County,1950,Hunters Woods Elementary School for the Arts and Sciences,             743,,             743
2020-2021,29,Fairfax County,1980,Hutchison Elementary,"           1,084",,"           1,084"
2020-2021,29,Fairfax County,1420,Hybla Valley Elementary,             925,,             925
2020-2021,29,Fairfax County,1120,Irving Middle,"           1,195",               2,"           1,197"
2020-2021,29,Fairfax County,2235,Island Creek Elementary,             712,,             712
2020-2021,29,Fairfax County,673,Jackson Middle,"           1,077",               1,"           1,078"
2020-2021,29,Fairfax County,1070,Justice High,"           2,256",,"           2,256"
2020-2021,29,Fairfax County,1240,Keene Mill Elementary,             784,,             784
2020-2021,29,Fairfax County,980,Kent Gardens Elementary,"           1,016",,"           1,016"
2020-2021,29,Fairfax County,1901,Key Center,              64,,              64
2020-2021,29,Fairfax County,1900,Key Middle,             803,,             803
2020-2021,29,Fairfax County,1761,Kilmer Center,              62,,              62
2020-2021,29,Fairfax County,1760,Kilmer Middle,"           1,142",,"           1,142"
2020-2021,29,Fairfax County,1890,Kings Glen Elementary,             424,,             424
2020-2021,29,Fairfax County,1440,Kings Park Elementary,             571,,             571
2020-2021,29,Fairfax County,1570,Lake Anne Elementary,             565,,             565
2020-2021,29,Fairfax County,90,Lake Braddock Secondary,"           4,360",               3,"           4,363"
2020-2021,29,Fairfax County,2209,Lane Elementary,             721,,             721
2020-2021,29,Fairfax County,1460,Langley High,"           2,023",,"           2,023"
2020-2021,29,Fairfax County,1110,Lanier Middle,"           1,088",,"           1,088"
2020-2021,29,Fairfax County,2348,Laurel Hill Elementary,             753,,             753
2020-2021,29,Fairfax County,1970,Laurel Ridge Elementary,             752,,             752
2020-2021,29,Fairfax County,1850,Lees Corner Elementary,             670,,             670
2020-2021,29,Fairfax County,770,Lemon Road Elementary,             531,,             531
2020-2021,29,Fairfax County,1020,Lewis High,"           1,773",,"           1,773"
2020-2021,29,Fairfax County,2233,Liberty Middle,"           1,074",,"           1,074"
2020-2021,29,Fairfax County,1400,Little Run Elementary,             290,,             290
2020-2021,29,Fairfax County,1830,London Towne Elementary,             803,,             803
2020-2021,29,Fairfax County,1150,Longfellow Middle,"           1,338",,"           1,338"
2020-2021,29,Fairfax County,2236,Lorton Station Elementary,             768,,             768
2020-2021,29,Fairfax County,890,Lynbrook Elementary,             593,,             593
2020-2021,29,Fairfax County,1060,Madison High,"           2,230",,"           2,230"
2020-2021,29,Fairfax County,1210,Mantua Elementary,             986,,             986
2020-2021,29,Fairfax County,1290,Marshall High,"           2,103",               1,"           2,104"
2020-2021,29,Fairfax County,1200,Marshall Road Elementary,             661,,             661
2020-2021,29,Fairfax County,2410,Mason Crest Elementary,             572,,             572
2020-2021,29,Fairfax County,790,McLean High,"           2,317",               1,"           2,318"
2020-2021,29,Fairfax County,2231,McNair Elementary,             630,,             630
2020-2021,29,Fairfax County,2200,McNair Upper Elementary,             678,,             678
2020-2021,29,Fairfax County,1390,Mosby Woods Elementary,             966,,             966
2020-2021,29,Fairfax County,510,Mount Eagle Elementary,             341,,             341
2020-2021,29,Fairfax County,420,Mount Vernon High,"           2,013",               1,"           2,014"
2020-2021,29,Fairfax County,1640,Mount Vernon Woods Elementary,             614,,             614
2020-2021,29,Fairfax County,2211,Mountain View High,             138,,             138
2020-2021,29,Fairfax County,800,Navy Elementary,             900,,             900
2020-2021,29,Fairfax County,470,Newington Forest Elementary,             505,,             505
2020-2021,29,Fairfax County,930,North Springfield Elementary,             443,,             443
2020-2021,29,Fairfax County,430,Oak Hill Elementary,             736,,             736
2020-2021,29,Fairfax County,1860,Oak View Elementary,             776,,             776
2020-2021,29,Fairfax County,140,Oakton Elementary,             724,,             724
2020-2021,29,Fairfax County,1710,Oakton High,"           2,715",               4,"           2,719"
2020-2021,29,Fairfax County,1650,Olde Creek Elementary,             346,,             346
2020-2021,29,Fairfax County,150,Orange Hunt Elementary,             894,,             894
2020-2021,29,Fairfax County,1030,Parklawn Elementary,             670,,             670
2020-2021,29,Fairfax County,2440,Pimmit Early Childhood Resource Center,              36,,              36
2020-2021,29,Fairfax County,820,Pine Spring Elementary,             580,,             580
2020-2021,29,Fairfax County,1130,Poe Middle,             980,,             980
2020-2021,29,Fairfax County,2080,Poplar Tree Elementary,             638,,             638
2020-2021,29,Fairfax County,2237,Powell Elementary,             929,,             929
2020-2021,29,Fairfax County,2230,Providence Elementary,             874,,             874
2020-2021,29,Fairfax County,1310,Ravensworth Elementary,             561,,             561
2020-2021,29,Fairfax County,1820,Riverside Elementary,             786,,             786
2020-2021,29,Fairfax County,1960,Robinson Secondary,"           3,780",               6,"           3,786"
2020-2021,29,Fairfax County,300,Rocky Run Middle,"           1,050",               1,"           1,051"
2020-2021,29,Fairfax County,1770,Rolling Valley Elementary,             593,,             593
2020-2021,29,Fairfax County,950,Rose Hill Elementary,             678,,             678
2020-2021,29,Fairfax County,1300,Sandburg Middle,"           1,537",               1,"           1,538"
2020-2021,29,Fairfax County,2030,Sangster Elementary,             887,,             887
2020-2021,29,Fairfax County,2040,Saratoga Elementary,             601,,             601
2020-2021,29,Fairfax County,80,Sherman Elementary,             302,,             302
2020-2021,29,Fairfax County,1660,Shrevewood Elementary,             719,,             719
2020-2021,29,Fairfax County,1680,Silverbrook Elementary,             763,,             763
2020-2021,29,Fairfax County,710,Sleepy Hollow Elementary,             393,,             393
2020-2021,29,Fairfax County,2241,South County High,"           2,287",,"           2,287"
2020-2021,29,Fairfax County,2420,South County Middle,"           1,052",,"           1,052"
2020-2021,29,Fairfax County,1990,South Lakes High,"           2,593",               3,"           2,596"
2020-2021,29,Fairfax County,1620,Spring Hill Elementary,             837,,             837
2020-2021,29,Fairfax County,960,Springfield Estates Elementary,             652,,             652
2020-2021,29,Fairfax County,1380,Stenwood Elementary,             531,,             531
2020-2021,29,Fairfax County,2070,Stone Middle,             748,,             748
2020-2021,29,Fairfax County,1350,Stratford Landing Elementary,             708,,             708
2020-2021,29,Fairfax County,280,Sunrise Valley Elementary,             551,,             551
2020-2021,29,Fairfax County,170,Terra Centre Elementary,             561,,             561
2020-2021,29,Fairfax County,250,Terraset Elementary,             600,,             600
2020-2021,29,Fairfax County,1371,Thomas Jefferson High for Science and Technology,"           1,809",,"           1,809"
2020-2021,29,Fairfax County,1140,Thoreau Middle,"           1,230",,"           1,230"
2020-2021,29,Fairfax County,830,Timber Lane Elementary,             593,,             593
2020-2021,29,Fairfax County,1160,Twain Middle,"           1,130",,"           1,130"
2020-2021,29,Fairfax County,1540,Union Mill Elementary,             846,,             846
2020-2021,29,Fairfax County,120,Vienna Elementary,             380,,             380
2020-2021,29,Fairfax County,2252,Virginia Hills Early Childhood Resource Center,             232,,             232
2020-2021,29,Fairfax County,2050,Virginia Run Elementary,             643,,             643
2020-2021,29,Fairfax County,850,Wakefield Forest Elementary,             632,,             632
2020-2021,29,Fairfax County,2100,Waples Mill Elementary,             866,,             866
2020-2021,29,Fairfax County,1320,Washington Mill Elementary,             552,,             552
2020-2021,29,Fairfax County,1080,Waynewood Elementary,             671,,             671
2020-2021,29,Fairfax County,900,West Potomac High,"           2,664",               1,"           2,665"
2020-2021,29,Fairfax County,1430,West Springfield Elementary,             562,,             562
2020-2021,29,Fairfax County,1610,West Springfield High,"           2,508",               1,"           2,509"
2020-2021,29,Fairfax County,1580,Westbriar Elementary,             833,,             833
2020-2021,29,Fairfax County,2228,Westfield High,"           2,691",               2,"           2,693"
2020-2021,29,Fairfax County,1670,Westgate Elementary,             581,,             581
2020-2021,29,Fairfax County,580,Westlawn Elementary,             805,,             805
2020-2021,29,Fairfax County,520,Weyanoke Elementary,             551,,             551
2020-2021,29,Fairfax County,400,White Oaks Elementary,             703,,             703
2020-2021,29,Fairfax County,1550,Whitman Middle,             914,,             914
2020-2021,29,Fairfax County,2060,Willow Springs Elementary,             940,,             940
2020-2021,29,Fairfax County,1810,Wolftrap Elementary,             539,,             539
2020-2021,29,Fairfax County,650,Woodburn Elementary,             503,,             503
2020-2021,29,Fairfax County,380,Woodlawn Elementary,             480,,             480
2020-2021,29,Fairfax County,590,Woodley Hills Elementary,             492,,             492
2020-2021,29,Fairfax County,1260,Woodson High,"           2,516",               1,"           2,517"
2020-2021,109,Falls Church City,251,George Mason High,             859,,             859
2020-2021,109,Falls Church City,270,Jessie Thackrey  Preschool,              51,,              51
2020-2021,109,Falls Church City,252,Mary Ellen Henderson Middle,             597,,             597
2020-2021,109,Falls Church City,240,Mount Daniel Elementary,             459,,             459
2020-2021,109,Falls Church City,260,Thomas Jefferson Elementary,             534,,             534
2020-2021,30,Fauquier County,854,Auburn Middle,             516,,             516
2020-2021,30,Fauquier County,460,C. Hunter Ritchie Elementary,             421,,             421
2020-2021,30,Fauquier County,730,C.M. Bradley Elementary,             335,,             335
2020-2021,30,Fauquier County,520,Cedar Lee Middle,             632,,             632
2020-2021,30,Fauquier County,120,Claude Thompson Elementary,             222,,             222
2020-2021,30,Fauquier County,701,Fauquier High,"           1,244",,"           1,244"
2020-2021,30,Fauquier County,450,Grace Miller Elementary,             479,,             479
2020-2021,30,Fauquier County,511,Greenville Elementary,             440,,             440
2020-2021,30,Fauquier County,750,H.M. Pearson Elementary,             346,,             346
2020-2021,30,Fauquier County,853,James G. Brumfield Elementary,             460,,             460
2020-2021,30,Fauquier County,510,Kettle Run High,"           1,164",               4,"           1,168"
2020-2021,30,Fauquier County,851,Liberty High,"           1,287",,"           1,287"
2020-2021,30,Fauquier County,530,Margaret M. Pierce Elementary,             492,,             492
2020-2021,30,Fauquier County,10,Marshall Middle,             446,,             446
2020-2021,30,Fauquier County,20,Mary Walter Elementary,             366,,             366
2020-2021,30,Fauquier County,720,P.B. Smith Elementary,             364,,             364
2020-2021,30,Fauquier County,670,W.C. Taylor Middle,             423,,             423
2020-2021,30,Fauquier County,740,W.G. Coleman Elementary,             277,,             277
2020-2021,30,Fauquier County,660,Warrenton Middle,             374,,             374
2020-2021,31,Floyd County,90,Check Elementary,             300,,             300
2020-2021,31,Floyd County,660,Floyd County High,             770,               2,             772
2020-2021,31,Floyd County,360,Floyd Elementary,             449,,             449
2020-2021,31,Floyd County,650,Indian Valley Elementary,             116,,             116
2020-2021,31,Floyd County,500,Willis Elementary,             196,,             196
2020-2021,32,Fluvanna County,300,Carysbrook Elementary,             440,,             440
2020-2021,32,Fluvanna County,310,Central Elementary,             405,,             405
2020-2021,32,Fluvanna County,260,Fluvanna County High,"           1,455",,"           1,455"
2020-2021,32,Fluvanna County,320,Fluvanna Middle,             788,,             788
2020-2021,32,Fluvanna County,330,West Central Primary School,             209,,             209
2020-2021,135,Franklin City,20,Franklin High,             293,,             293
2020-2021,135,Franklin City,561,Joseph P. King Jr. Middle,             240,,             240
2020-2021,135,Franklin City,10,S.P. Morton Elementary,             495,,             495
2020-2021,33,Franklin County,31,Benjamin Franklin Middle,"           1,538",,"           1,538"
2020-2021,33,Franklin County,1370,Boones Mill Elementary,             274,,             274
2020-2021,33,Franklin County,1320,Burnt Chimney Elementary,             250,,             250
2020-2021,33,Franklin County,350,Callaway Elementary,             164,,             164
2020-2021,33,Franklin County,20,Dudley Elementary,             248,,             248
2020-2021,33,Franklin County,1360,Ferrum Elementary,             232,,             232
2020-2021,33,Franklin County,1311,Franklin County High,"           2,016",,"           2,016"
2020-2021,33,Franklin County,690,Glade Hill Elementary,             216,,             216
2020-2021,33,Franklin County,10,Henry Elementary,             174,,             174
2020-2021,33,Franklin County,660,Lee M. Waid Elementary,             388,,             388
2020-2021,33,Franklin County,1380,Rocky Mount Elementary,             317,,             317
2020-2021,33,Franklin County,1170,Snow Creek Elementary,             210,,             210
2020-2021,33,Franklin County,960,Sontag Elementary,             229,,             229
2020-2021,33,Franklin County,980,Windy Gap Elementary,             277,,             277
2020-2021,34,Frederick County,586,Admiral Richard E. Byrd Middle,"           1,006",,"           1,006"
2020-2021,34,Frederick County,10,Apple Pie Ridge Elementary,             433,,             433
2020-2021,34,Frederick County,320,Armel Elementary,             608,,             608
2020-2021,34,Frederick County,20,Bass-Hoover Elementary,             569,,             569
2020-2021,34,Frederick County,587,Evendale Elementary,             477,,             477
2020-2021,34,Frederick County,460,Frederick County Middle,             812,,             812
2020-2021,34,Frederick County,380,Gainesboro Elementary,             417,,             417
2020-2021,34,Frederick County,590,Greenwood Mill Elementary,             569,,             569
2020-2021,34,Frederick County,40,Indian Hollow Elementary,             393,,             393
2020-2021,34,Frederick County,30,James Wood High,"           1,373",,"           1,373"
2020-2021,34,Frederick County,420,James Wood Middle,             871,,             871
2020-2021,34,Frederick County,591,Jordan Springs Elementary,             434,,             434
2020-2021,34,Frederick County,340,Middletown Elementary,             501,,             501
2020-2021,34,Frederick County,584,Millbrook High,"           1,491",,"           1,491"
2020-2021,34,Frederick County,583,Orchard View Elementary,             431,,             431
2020-2021,34,Frederick County,582,Redbud Run Elementary,             559,,             559
2020-2021,34,Frederick County,480,Robert E. Aylor Middle,             618,,             618
2020-2021,34,Frederick County,581,Sherando High,"           1,566",,"           1,566"
2020-2021,34,Frederick County,410,Stonewall Elementary,             393,,             393
2020-2021,110,Fredericksburg City,50,Hugh Mercer Elementary,             866,,             866
2020-2021,110,Fredericksburg City,40,James Monroe High,             960,,             960
2020-2021,110,Fredericksburg City,272,Lafayette Upper Elementary,             784,,             784
2020-2021,110,Fredericksburg City,30,Walker-Grant Early Childhood Center,             138,,             138
2020-2021,110,Fredericksburg City,273,Walker-Grant Middle,             797,,             797
2020-2021,111,Galax City,10,Galax Elementary,             649,,             649
2020-2021,111,Galax City,31,Galax High,             341,,             341
2020-2021,111,Galax City,32,Galax Middle,             333,,             333
2020-2021,35,Giles County,10,Eastern Elementary/Middle ,             406,,             406
2020-2021,35,Giles County,461,Giles High,             596,               1,             597
2020-2021,35,Giles County,390,Macy Mcclaugherty Elementary/Middle,             490,,             490
2020-2021,35,Giles County,400,Narrows Elementary/Middle ,             489,,             489
2020-2021,35,Giles County,470,Narrows High,             317,               1,             318
2020-2021,36,Gloucester County,250,Abingdon Elementary,             536,,             536
2020-2021,36,Gloucester County,240,Achilles Elementary,             377,,             377
2020-2021,36,Gloucester County,381,Bethel Elementary,             436,,             436
2020-2021,36,Gloucester County,100,Botetourt Elementary,             616,,             616
2020-2021,36,Gloucester County,260,Gloucester High,"           1,609",,"           1,609"
2020-2021,36,Gloucester County,802,Page Middle,             600,,             600
2020-2021,36,Gloucester County,280,Peasley Middle,             604,,             604
2020-2021,36,Gloucester County,270,Petsworth Elementary,             266,,             266
2020-2021,37,Goochland County,120,Byrd Elementary,             290,,             290
2020-2021,37,Goochland County,360,Goochland Elementary,             349,,             349
2020-2021,37,Goochland County,220,Goochland High,             856,               1,             857
2020-2021,37,Goochland County,340,Goochland Middle,             613,,             613
2020-2021,37,Goochland County,260,Randolph Elementary,             473,,             473
2020-2021,38,Grayson County,480,Fairview Elementary,             135,,             135
2020-2021,38,Grayson County,911,Fries Elementary,             267,,             267
2020-2021,38,Grayson County,421,Grayson County High,             454,,             454
2020-2021,38,Grayson County,430,Grayson Highlands,             138,,             138
2020-2021,38,Grayson County,422,Independence Elementary,             265,,             265
2020-2021,38,Grayson County,11,Independence Middle,             258,,             258
2020-2021,39,Greene County,20,Nathanael Greene Elementary,             342,,             342
2020-2021,39,Greene County,10,Nathanael Greene Primary School,             370,,             370
2020-2021,39,Greene County,30,Ruckersville Elementary,             515,,             515
2020-2021,39,Greene County,72,William Monroe High,             956,,             956
2020-2021,39,Greene County,71,William Monroe Middle,             745,,             745
2020-2021,40,Greensville County,260,Belfield Elementary,             144,,             144
2020-2021,40,Greensville County,190,Edward W. Wyatt Middle,             533,,             533
2020-2021,40,Greensville County,200,Greensville County High,             631,,             631
2020-2021,40,Greensville County,50,Greensville Elementary,             829,,             829
2020-2021,41,Halifax County,1560,Clays Mill Elementary,             145,,             145
2020-2021,41,Halifax County,20,Cluster Springs Elementary,             538,,             538
2020-2021,41,Halifax County,10,Halifax County High,"           1,436",               1,"           1,437"
2020-2021,41,Halifax County,1480,Halifax County Middle,"           1,085",,"           1,085"
2020-2021,41,Halifax County,1550,Meadville Elementary,             175,,             175
2020-2021,41,Halifax County,1510,Scottsburg Elementary,             228,,             228
2020-2021,41,Halifax County,1521,Sinai Elementary,             196,,             196
2020-2021,41,Halifax County,30,South Boston Elementary,             628,,             628
2020-2021,41,Halifax County,950,South Boston/Halifax Early Learning Center,              73,,              73
2020-2021,41,Halifax County,1490,Sydnor Jennings Elementary,             186,,             186
2020-2021,112,Hampton City,500,A.W.E. Bassette Elementary,             437,,             437
2020-2021,112,Hampton City,160,Aberdeen Elementary,             443,,             443
2020-2021,112,Hampton City,260,Alfred S. Forrest Elementary,             443,,             443
2020-2021,112,Hampton City,120,Armstrong Elementary,             265,,             265
2020-2021,112,Hampton City,330,Barron Elementary,             362,,             362
2020-2021,112,Hampton City,350,Benjamin Syms Middle,             978,,             978
2020-2021,112,Hampton City,430,Bethel High,"           1,751",,"           1,751"
2020-2021,112,Hampton City,470,Booker Elementary,             339,,             339
2020-2021,112,Hampton City,450,C. Alton Lindsay Middle,             651,,             651
2020-2021,112,Hampton City,460,Captain John Smith Elementary,             370,,             370
2020-2021,112,Hampton City,300,Cesar Tarrant Middle,             668,,             668
2020-2021,112,Hampton City,420,Christopher C. Kraft Elementary ,             394,,             394
2020-2021,112,Hampton City,30,Francis Asbury Elementary,             411,,             411
2020-2021,112,Hampton City,70,Francis W. Jones Magnet Middle,             685,               1,             686
2020-2021,112,Hampton City,650,George P. Phenix Elementary,"           1,477",,"           1,477"
2020-2021,112,Hampton City,280,Hampton High,"           1,409",,"           1,409"
2020-2021,112,Hampton City,640,Hunter B. Andrews,"           1,139",,"           1,139"
2020-2021,112,Hampton City,250,Jane H. Bryan Elementary,             407,               1,             408
2020-2021,112,Hampton City,270,John B. Cary Elementary,             320,,             320
2020-2021,112,Hampton City,440,John Tyler Elementary,             402,,             402
2020-2021,112,Hampton City,320,Kecoughtan High,"           1,613",,"           1,613"
2020-2021,112,Hampton City,490,Luther W. Machen Elementary ,             390,,             390
2020-2021,112,Hampton City,210,Moton Early Childhood Center,             121,,             121
2020-2021,112,Hampton City,410,Paul Burbank Elementary,             431,,             431
2020-2021,112,Hampton City,370,Phillips Elementary,             421,,             421
2020-2021,112,Hampton City,50,Phoebus High,"           1,135",,"           1,135"
2020-2021,112,Hampton City,180,Samuel P. Langley Elementary,             511,,             511
2020-2021,112,Hampton City,380,Thomas Eaton Middle,             586,,             586
2020-2021,112,Hampton City,360,Tucker-Capps Elementary,             288,,             288
2020-2021,112,Hampton City,80,William Mason Cooper Elementary,             376,,             376
2020-2021,42,Hanover County,62,Atlee High,"           1,540",,"           1,540"
2020-2021,42,Hanover County,360,Battlefield Park Elementary,             372,,             372
2020-2021,42,Hanover County,20,Beaverdam Elementary,             258,,             258
2020-2021,42,Hanover County,440,Bell Creek Middle,"           1,029",,"           1,029"
2020-2021,42,Hanover County,61,Chickahominy Middle,"           1,097",,"           1,097"
2020-2021,42,Hanover County,70,Cold Harbor Elementary,             479,,             479
2020-2021,42,Hanover County,551,Cool Spring Elementary,             647,,             647
2020-2021,42,Hanover County,430,Elmont Elementary,             365,,             365
2020-2021,42,Hanover County,554,Hanover High,"           1,502",,"           1,502"
2020-2021,42,Hanover County,150,Henry Clay Elementary,             315,,             315
2020-2021,42,Hanover County,162,John M. Gandy Elementary,             292,,             292
2020-2021,42,Hanover County,200,Kersey Creek Elementary,             677,,             677
2020-2021,42,Hanover County,210,Laurel Meadow Elementary,             530,,             530
2020-2021,42,Hanover County,450,Liberty Middle,             965,,             965
2020-2021,42,Hanover County,420,Mechanicsville Elementary,             546,,             546
2020-2021,42,Hanover County,370,Mechanicsville High,"           1,374",,"           1,374"
2020-2021,42,Hanover County,553,Oak Knoll Middle,             880,,             880
2020-2021,42,Hanover County,400,Patrick Henry High,"           1,316",,"           1,316"
2020-2021,42,Hanover County,410,Pearson's Corner Elementary,             547,,             547
2020-2021,42,Hanover County,552,Pole Green Elementary,             524,,             524
2020-2021,42,Hanover County,30,Rural Point Elementary,             484,,             484
2020-2021,42,Hanover County,40,South Anna Elementary,             416,,             416
2020-2021,42,Hanover County,290,Washington-Henry Elementary ,             364,,             364
2020-2021,113,Harrisonburg City,120,Bluestone Elementary,             544,,             544
2020-2021,113,Harrisonburg City,12,Harrisonburg High,"           1,889",               3,"           1,892"
2020-2021,113,Harrisonburg City,50,Keister Elementary,             472,,             472
2020-2021,113,Harrisonburg City,111,Skyline Middle,             705,,             705
2020-2021,113,Harrisonburg City,110,Smithland Elementary,             723,,             723
2020-2021,113,Harrisonburg City,60,Spotswood Elementary,             451,,             451
2020-2021,113,Harrisonburg City,191,Stone Spring Elementary,             497,,             497
2020-2021,113,Harrisonburg City,80,Thomas Harrison Middle,             705,,             705
2020-2021,113,Harrisonburg City,30,Waterman Elementary,             519,,             519
2020-2021,43,Henrico County,450,Anthony P. Mehfoud Elementary,             293,,             293
2020-2021,43,Henrico County,320,Arthur Ashe Jr. Elementary ,             489,,             489
2020-2021,43,Henrico County,500,Brookland Middle,"           1,157",,"           1,157"
2020-2021,43,Henrico County,120,Cashell Donahoe Elementary,             515,,             515
