School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2023-2024,65,Northampton County,452,Kiptopeke Elementary,             325,,             325
2023-2024,65,Northampton County,350,Northampton High,             420,,             420
2023-2024,65,Northampton County,360,Northampton Middle,             221,,             221
2023-2024,65,Northampton County,451,Occohannock Elementary,             368,,             368
2023-2024,66,Northumberland County,331,Northumberland Elementary,             533,,             533
2023-2024,66,Northumberland County,40,Northumberland High,             378,               1,             379
2023-2024,66,Northumberland County,210,Northumberland Middle,             251,,             251
2023-2024,119,Norton City,20,J.I. Burton High ,             316,,             316
2023-2024,119,Norton City,40,Norton Elementary,             491,,             491
2023-2024,67,Nottoway County,340,Blackstone Primary,             373,,             373
2023-2024,67,Nottoway County,330,Crewe Primary,             376,,             376
2023-2024,67,Nottoway County,301,Nottoway High,             537,,             537
2023-2024,67,Nottoway County,300,Nottoway Intermediate,             284,,             284
2023-2024,67,Nottoway County,302,Nottoway Middle,             248,,             248
2023-2024,68,Orange County,360,Gordon-Barbour Elementary,             344,,             344
2023-2024,68,Orange County,70,Lightfoot Elementary,             249,,             249
2023-2024,68,Orange County,50,Locust Grove Elementary,             518,,             518
2023-2024,68,Orange County,471,Locust Grove Middle,             680,,             680
2023-2024,68,Orange County,51,Locust Grove Primary,             484,,             484
2023-2024,68,Orange County,330,Orange County High ,"           1,463",               1,"           1,464"
2023-2024,68,Orange County,370,Orange Elementary,             644,,             644
2023-2024,68,Orange County,340,Prospect Heights Middle,             448,,             448
2023-2024,68,Orange County,350,Unionville Elementary,             251,,             251
2023-2024,69,Page County,350,Luray Elementary,             482,,             482
2023-2024,69,Page County,110,Luray High,             485,,             485
2023-2024,69,Page County,400,Luray Middle,             299,,             299
2023-2024,69,Page County,380,Page County High,             513,,             513
2023-2024,69,Page County,390,Page County Middle,             333,,             333
2023-2024,69,Page County,310,Shenandoah Elementary,             329,,             329
2023-2024,69,Page County,50,Springfield Elementary,             222,,             222
2023-2024,69,Page County,210,Stanley Elementary,             348,,             348
2023-2024,70,Patrick County,440,Blue Ridge Elementary,             226,,             226
2023-2024,70,Patrick County,350,Hardin Reynolds Memorial School,             199,,             199
2023-2024,70,Patrick County,150,Meadows of Dan Elementary ,             334,,             334
2023-2024,70,Patrick County,700,Patrick County High,             830,,             830
2023-2024,70,Patrick County,680,Patrick Springs Primary,             245,,             245
2023-2024,70,Patrick County,320,Stuart Elementary,             386,,             386
2023-2024,70,Patrick County,80,Woolwine Elementary,             159,,             159
2023-2024,120,Petersburg City,110,Cool Spring Elementary,             529,,             529
2023-2024,120,Petersburg City,170,Lakemont Elementary,             404,,             404
2023-2024,120,Petersburg City,200,Petersburg High,"           1,171",,"           1,171"
2023-2024,120,Petersburg City,180,Pleasants Lane Elementary,             515,,             515
2023-2024,120,Petersburg City,121,Vernon Johns Middle,             901,,             901
2023-2024,120,Petersburg City,130,Walnut Hill Elementary,             539,,             539
2023-2024,120,Petersburg City,160,Westview Early Childhood Education Center,             405,,             405
2023-2024,71,Pittsylvania County,1853,Brosville Elementary ,             226,,             226
2023-2024,71,Pittsylvania County,640,Chatham Elementary,             235,,             235
2023-2024,71,Pittsylvania County,1720,Chatham High,             617,,             617
2023-2024,71,Pittsylvania County,1660,Chatham Middle,             411,,             411
2023-2024,71,Pittsylvania County,1680,Dan River High,             589,,             589
2023-2024,71,Pittsylvania County,1090,Dan River Middle,             449,,             449
2023-2024,71,Pittsylvania County,280,Gretna Elementary,             453,,             453
2023-2024,71,Pittsylvania County,1700,Gretna High,             539,               1,             540
2023-2024,71,Pittsylvania County,290,Gretna Middle,             398,,             398
2023-2024,71,Pittsylvania County,30,John L. Hurt Elementary,             253,,             253
2023-2024,71,Pittsylvania County,1690,Kentuck Elementary,             477,,             477
2023-2024,71,Pittsylvania County,1750,Mount Airy Elementary,             142,,             142
2023-2024,71,Pittsylvania County,1460,Southside Elementary,             422,,             422
2023-2024,71,Pittsylvania County,1710,Stony Mill Elementary,             405,,             405
2023-2024,71,Pittsylvania County,1730,Tunstall High,             850,,             850
2023-2024,71,Pittsylvania County,1130,Tunstall Middle,             566,,             566
2023-2024,71,Pittsylvania County,1851,Twin Springs Elementary,             643,,             643
2023-2024,71,Pittsylvania County,1740,Union Hall Elementary,             185,,             185
2023-2024,142,Poquoson City,150,Poquoson Elementary,             452,,             452
2023-2024,142,Poquoson City,10,Poquoson High,             669,,             669
2023-2024,142,Poquoson City,130,Poquoson Middle,             487,,             487
2023-2024,142,Poquoson City,160,Poquoson Primary,             430,              32,             462
2023-2024,121,Portsmouth City,1766,Brighton Elementary ,             445,,             445
2023-2024,121,Portsmouth City,321,Churchland Academy Elementary,             600,,             600
2023-2024,121,Portsmouth City,650,Churchland Elementary,             760,,             760
2023-2024,121,Portsmouth City,500,Churchland High,"           1,452",,"           1,452"
2023-2024,121,Portsmouth City,320,Churchland Middle,             840,,             840
2023-2024,121,Portsmouth City,322,Churchland Preschool Center,             114,,             114
2023-2024,121,Portsmouth City,160,Churchland Primary & Intermediate,             511,,             511
2023-2024,121,Portsmouth City,1400,Cradock Elementary,             606,,             606
2023-2024,121,Portsmouth City,1130,Cradock Middle,             526,,             526
2023-2024,121,Portsmouth City,190,Douglass Park Elementary,             528,,             528
2023-2024,121,Portsmouth City,1630,Hodges Manor Elementary,             457,,             457
2023-2024,121,Portsmouth City,240,I.C. Norcom High,"           1,027",,"           1,027"
2023-2024,121,Portsmouth City,1650,Lakeview Elementary,             405,,             405
2023-2024,121,Portsmouth City,1660,Manor High,"           1,167",,"           1,167"
2023-2024,121,Portsmouth City,1768,Mount Hermon Preschool Center,             227,,             227
2023-2024,121,Portsmouth City,1770,Olive Branch Preschool Center,             194,,             194
2023-2024,121,Portsmouth City,60,Park View Elementary,             473,,             473
2023-2024,121,Portsmouth City,290,Simonsdale Elementary,             609,,             609
2023-2024,121,Portsmouth City,1769,Victory Elementary,             570,,             570
2023-2024,121,Portsmouth City,230,Waterview Elementary,             615,,             615
2023-2024,121,Portsmouth City,210,Westhaven Elementary,             474,,             474
2023-2024,121,Portsmouth City,310,William E. Waters Middle,             562,,             562
2023-2024,72,Powhatan County,21,Flat Rock Elementary,             664,,             664
2023-2024,72,Powhatan County,231,Pocahontas Elementary,             747,,             747
2023-2024,72,Powhatan County,13,Powhatan Elementary,             444,,             444
2023-2024,72,Powhatan County,11,Powhatan High,"           1,383",               2,"           1,385"
2023-2024,72,Powhatan County,130,Powhatan Middle,             980,               2,             982
2023-2024,73,Prince Edward County,400,Prince Edward County High,             525,,             525
2023-2024,73,Prince Edward County,10,Prince Edward Elementary,             776,               2,             778
2023-2024,73,Prince Edward County,20,Prince Edward Middle,             513,,             513
2023-2024,74,Prince George County,340,David A. Harrison Elementary,             581,,             581
2023-2024,74,Prince George County,320,J.E.J. Moore Middle ,"           1,395",,"           1,395"
2023-2024,74,Prince George County,310,L.L. Beazley Elementary,             496,,             496
2023-2024,74,Prince George County,280,Middle Road Elementary,             741,,             741
2023-2024,74,Prince George County,290,North Elementary,             720,,             720
2023-2024,74,Prince George County,20,Prince George High,"           1,818",,"           1,818"
2023-2024,74,Prince George County,300,South Elementary,             430,,             430
2023-2024,75,Prince William County,330,A. Henderson Elementary,             820,,             820
2023-2024,75,Prince William County,760,Antietam Elementary,             744,,             744
2023-2024,75,Prince William County,200,Ashland Elementary,             768,,             768
2023-2024,75,Prince William County,290,Battlefield High ,"           2,137",               2,"           2,139"
2023-2024,75,Prince William County,670,Bel Air Elementary,             418,,             418
2023-2024,75,Prince William County,600,Belmont Elementary,             504,,             504
2023-2024,75,Prince William County,840,Bennett Elementary,             744,,             744
2023-2024,75,Prince William County,530,Brentsville District High,             862,               1,             863
2023-2024,75,Prince William County,860,Bristow Run Elementary,             595,,             595
2023-2024,75,Prince William County,950,Buckland Mills Elementary,             757,,             757
2023-2024,75,Prince William County,920,Bull Run Middle,"           1,094",,"           1,094"
2023-2024,75,Prince William County,620,C.A. Sinclair Elementary,             673,,             673
2023-2024,75,Prince William County,710,C.D. Hylton High,"           1,912",,"           1,912"
2023-2024,75,Prince William County,900,Cedar Point Elementary,             510,,             510
2023-2024,75,Prince William County,5010,Charles J. Colgan Sr. High,"           2,949",               1,"           2,950"
2023-2024,75,Prince William County,970,Chris Yung Elementary,             778,,             778
2023-2024,75,Prince William County,660,Coles Elementary,             413,,             413
2023-2024,75,Prince William County,309,Covington-Harper Elementary,             948,,             948
2023-2024,75,Prince William County,610,Dale City Elementary,             422,,             422
2023-2024,75,Prince William County,280,Dumfries Elementary,             468,,             468
2023-2024,75,Prince William County,490,E.H. Marsteller Middle,"           1,182",,"           1,182"
2023-2024,75,Prince William County,580,Elizabeth Vaughan Elementary,             577,,             577
2023-2024,75,Prince William County,120,Enterprise Elementary,             391,,             391
2023-2024,75,Prince William County,370,Fannie W. Fitzgerald Elementary,             883,,             883
2023-2024,75,Prince William County,450,Featherstone Elementary,             471,,             471
2023-2024,75,Prince William County,870,Forest Park High,"           2,327",               1,"           2,328"
2023-2024,75,Prince William County,520,Fred M. Lynn Middle,             971,,             971
2023-2024,75,Prince William County,300,Freedom High ,"           2,349",,"           2,349"
2023-2024,75,Prince William County,5130,Gainesville High,"           2,438",               2,"           2,440"
2023-2024,75,Prince William County,960,Gainesville Middle,"           1,363",               1,"           1,364"
2023-2024,75,Prince William County,690,Gar-Field High,"           2,568",,"           2,568"
2023-2024,75,Prince William County,630,George G. Tyler Elementary,             468,,             468
2023-2024,75,Prince William County,640,George M. Hampton Middle,             847,,             847
2023-2024,75,Prince William County,770,George P. Mullen Elementary,             662,,             662
2023-2024,75,Prince William County,340,Glenkirk Elementary,             568,,             568
2023-2024,75,Prince William County,510,Graham Park Middle,             685,,             685
2023-2024,75,Prince William County,250,Haymarket Elementary,             969,,             969
2023-2024,75,Prince William County,380,Herbert J. Saunders Middle,"           1,202",,"           1,202"
2023-2024,75,Prince William County,317,Innovation Elementary,             478,,             478
2023-2024,75,Prince William County,220,J.W. Alvey Elementary,             570,,             570
2023-2024,75,Prince William County,319,John D. Jenkins Elementary,             645,,             645
2023-2024,75,Prince William County,130,John F. Pattie Sr. Elementary,             895,,             895
2023-2024,75,Prince William County,70,Kerrydale Elementary,             334,,             334
2023-2024,75,Prince William County,306,Kyle R. Wilson Elementary,             885,,             885
2023-2024,75,Prince William County,180,Lake Ridge Elementary,             706,,             706
2023-2024,75,Prince William County,720,Lake Ridge Middle,"           1,405",               1,"           1,406"
2023-2024,75,Prince William County,830,Leesylvania Elementary,             756,,             756
2023-2024,75,Prince William County,460,Loch Lomond Elementary,             497,,             497
2023-2024,75,Prince William County,880,Louise A. Benton Middle,"           1,358",               1,"           1,359"
2023-2024,75,Prince William County,160,Martin Luther King Jr. Elementary,             424,,             424
2023-2024,75,Prince William County,570,Marumsco Hills Elementary,             558,,             558
2023-2024,75,Prince William County,231,Mary G. Porter Traditional,             675,,             675
2023-2024,75,Prince William County,240,Mary Williams Elementary ,             698,,             698
2023-2024,75,Prince William County,30,Minnieville Elementary,             597,,             597
2023-2024,75,Prince William County,800,Montclair Elementary,             603,,             603
2023-2024,75,Prince William County,810,Mountain View Elementary,             451,,             451
2023-2024,75,Prince William County,700,Neabsco Elementary,             631,,             631
2023-2024,75,Prince William County,260,Occoquan Elementary,             584,,             584
2023-2024,75,Prince William County,820,Old Bridge Elementary,             494,,             494
2023-2024,75,Prince William County,80,Osbourn Park High,"           2,743",               1,"           2,744"
2023-2024,75,Prince William County,501,Parkside Middle,"           1,399",,"           1,399"
2023-2024,75,Prince William County,1060,Patriot High,"           2,069",               4,"           2,073"
2023-2024,75,Prince William County,945,Pennington Traditional,             651,,             651
2023-2024,75,Prince William County,110,Piney Branch Elementary,             777,,             777
2023-2024,75,Prince William County,140,Potomac High,"           2,174",,"           2,174"
2023-2024,75,Prince William County,170,Potomac Middle,             985,               1,             986
2023-2024,75,Prince William County,414,Potomac Shores Middle,"           1,227",,"           1,227"
2023-2024,75,Prince William County,550,Potomac View Elementary,             558,,             558
2023-2024,75,Prince William County,440,R. Dean Kilby Elementary,             605,,             605
2023-2024,75,Prince William County,591,Rippon Middle,"           1,176",,"           1,176"
2023-2024,75,Prince William County,750,River Oaks Elementary,             671,,             671
2023-2024,75,Prince William County,40,Rockledge Elementary,             492,,             492
2023-2024,75,Prince William County,310,Ronald Wilson Reagan Middle,"           1,344",,"           1,344"
2023-2024,75,Prince William County,941,Rosa Parks Elementary,             617,,             617
2023-2024,75,Prince William County,360,Samuel L. Gravely Jr. Elementary,             796,,             796
2023-2024,75,Prince William County,730,Sharon C. McAuliffe Elementary,             394,,             394
2023-2024,75,Prince William County,500,Signal Hill Elementary,             793,,             793
2023-2024,75,Prince William County,850,Sonnie Penn Elementary,             715,,             715
2023-2024,75,Prince William County,320,Springwoods Elementary,             902,,             902
2023-2024,75,Prince William County,780,Stuart M. Beville Middle,"           1,125",,"           1,125"
2023-2024,75,Prince William County,20,Sudley Elementary,             610,,             610
2023-2024,75,Prince William County,270,Suella G. Ellis Elementary,             381,,             381
2023-2024,75,Prince William County,890,Swans Creek Elementary,             630,,             630
2023-2024,75,Prince William County,470,T. Clay Wood Elementary,             778,,             778
2023-2024,75,Prince William County,150,The Nokesville School,"           1,175",               1,"           1,176"
2023-2024,75,Prince William County,790,Thurgood Marshall Elementary,             656,,             656
2023-2024,75,Prince William County,430,Triangle Elementary,             827,,             827
2023-2024,75,Prince William County,480,Unity Braxton Middle ,"           1,027",               1,"           1,028"
2023-2024,75,Prince William County,680,Unity Reed High,"           2,174",,"           2,174"
2023-2024,75,Prince William County,390,Victory Elementary,             657,,             657
2023-2024,75,Prince William County,540,West Gate Elementary,             521,,             521
2023-2024,75,Prince William County,740,Westridge Elementary,             655,,             655
2023-2024,75,Prince William County,190,Woodbine Pre-School Center,,,
2023-2024,75,Prince William County,60,Woodbridge High,"           2,918",               5,"           2,923"
2023-2024,75,Prince William County,560,Woodbridge Middle,             897,,             897
2023-2024,75,Prince William County,350,Yorkshire Elementary,             831,,             831
2023-2024,77,Pulaski County,20,Critzer Elementary,             390,,             390
2023-2024,77,Pulaski County,540,Dublin Elementary,             414,,             414
2023-2024,77,Pulaski County,560,Pulaski County Middle,             797,,             797
2023-2024,77,Pulaski County,101,Pulaski County Public Schools Virtual School K-12,             483,,             483
2023-2024,77,Pulaski County,10,Pulaski County Senior High,"           1,191",,"           1,191"
2023-2024,77,Pulaski County,230,Pulaski Elementary ,             492,,             492
2023-2024,77,Pulaski County,500,Riverlawn Elementary,             381,,             381
2023-2024,77,Pulaski County,430,Snowville Elementary,             213,,             213
2023-2024,122,Radford City,10,Belle Heth Elementary,             482,,             482
2023-2024,122,Radford City,42,John N. Dalton Intermediate,             240,,             240
2023-2024,122,Radford City,20,McHarg Elementary,             391,,             391
2023-2024,122,Radford City,102,Radford City Virtual,"           1,589",,"           1,589"
2023-2024,122,Radford City,41,Radford High,             505,,             505
2023-2024,78,Rappahannock County,240,Rappahannock County Elementary,             466,,             466
2023-2024,78,Rappahannock County,230,Rappahannock County High,             308,,             308
2023-2024,123,Richmond City,30,Albert Hill Middle,             494,,             494
2023-2024,123,Richmond City,750,Amelia Street Special Education,              27,,              27
2023-2024,123,Richmond City,850,Armstrong High ,             690,,             690
2023-2024,123,Richmond City,390,Barack Obama Elementary,             280,,             280
2023-2024,123,Richmond City,100,Bellevue Elementary,             195,,             195
2023-2024,123,Richmond City,170,Blackwell Elementary,             378,,             378
2023-2024,123,Richmond City,1100,Broad Rock Elementary,             581,,             581
2023-2024,123,Richmond City,1440,Cardinal Elementary,             849,,             849
2023-2024,123,Richmond City,830,Chimborazo Elementary,             388,,             388
2023-2024,123,Richmond City,50,Dogwood Middle,             391,,             391
2023-2024,123,Richmond City,1400,Elizabeth D. Redd Elementary,             344,,             344
2023-2024,123,Richmond City,710,Fairfield Court Elementary,             227,,             227
2023-2024,123,Richmond City,230,Frances W. McClenney Elementary,             281,,             281
2023-2024,123,Richmond City,621,Franklin Military Academy,             314,,             314
2023-2024,123,Richmond City,1470,G.H. Reid Elementary,             660,,             660
2023-2024,123,Richmond City,311,George W. Carver Elementary,             374,,             374
2023-2024,123,Richmond City,470,Henderson Middle,             451,,             451
2023-2024,123,Richmond City,290,Henry Marsh III Elementary,             523,,             523
2023-2024,123,Richmond City,1510,Huguenot High,"           1,509",,"           1,509"
2023-2024,123,Richmond City,1640,J.B. Fisher Elementary,             278,,             278
2023-2024,123,Richmond City,3115,J.H. Blackwell Preschool,             166,,             166
2023-2024,123,Richmond City,1710,J.L. Francis Elementary,             509,,             509
2023-2024,123,Richmond City,730,John Marshall High,             623,,             623
2023-2024,123,Richmond City,3106,Linwood Holton Elementary,             442,,             442
2023-2024,123,Richmond City,600,Lois Harrison-Jones Elementary,             232,,             232
2023-2024,123,Richmond City,3105,Lucille M. Brown Middle,             542,,             542
2023-2024,123,Richmond City,3114,Marry Scott Preschool,             164,,             164
2023-2024,123,Richmond City,771,Martin Luther King Jr. Early Learning Center,             204,,             204
2023-2024,123,Richmond City,770,Martin Luther King Jr. Middle ,             496,,             496
2023-2024,123,Richmond City,580,Mary Munford Elementary,             471,,             471
2023-2024,123,Richmond City,690,Maymont Pre-K Center,             152,,             152
2023-2024,123,Richmond City,3107,Miles Jones Elementary,             506,,             506
2023-2024,123,Richmond City,330,Oak Grove/Bellemeade Elementary,             523,,             523
2023-2024,123,Richmond City,90,Open High,             175,,             175
2023-2024,123,Richmond City,130,Overby-Sheppard Elementary,             254,,             254
2023-2024,123,Richmond City,3119,Patrick Henry School Of Science And Arts,             328,,             328
2023-2024,123,Richmond City,3110,Richmond Alternative,             134,,             134
2023-2024,123,Richmond City,3200,Richmond Career Education and Employment Charter School,              38,,              38
2023-2024,123,Richmond City,452,Richmond Community High,             198,,             198
2023-2024,123,Richmond City,3113,Richmond Community Preschool,              96,,              96
2023-2024,123,Richmond City,741,Richmond High School for the Arts,"           1,292",,"           1,292"
2023-2024,123,Richmond City,1322,Richmond Virtual Academy,             183,,             183
2023-2024,123,Richmond City,1631,River City Middle,"           1,177",,"           1,177"
2023-2024,123,Richmond City,1480,Southampton Elementary,             432,,             432
2023-2024,123,Richmond City,511,Summer Hill Preschool Center,             211,,             211
2023-2024,123,Richmond City,210,Swansboro Elementary,             152,,             152
2023-2024,123,Richmond City,480,Thomas C. Boushall Middle,             617,,             617
2023-2024,123,Richmond City,20,Thomas Jefferson High,             781,,             781
2023-2024,123,Richmond City,660,Westover Hills Elementary,             365,,             365
2023-2024,123,Richmond City,200,William Fox Elementary,             334,,             334
2023-2024,123,Richmond City,650,Woodville Elementary,             228,,             228
2023-2024,79,Richmond County,210,Rappahannock High,             544,,             544
2023-2024,79,Richmond County,20,Richmond County Elementary,             830,,             830
2023-2024,124,Roanoke City,280,Addison Aerospace Magnet Middle,             485,,             485
2023-2024,124,Roanoke City,210,Breckinridge Middle,             596,,             596
2023-2024,124,Roanoke City,20,Crystal Spring Elementary,             304,               1,             305
2023-2024,124,Roanoke City,410,Fairview Elementary,             476,               1,             477
2023-2024,124,Roanoke City,50,Fallon Park Elementary,             574,               3,             577
2023-2024,124,Roanoke City,380,Fishburn Park Elementary,             295,               4,             299
2023-2024,124,Roanoke City,300,Garden City Elementary,             309,               3,             312
2023-2024,124,Roanoke City,310,Grandin Court Elementary,             361,,             361
2023-2024,124,Roanoke City,110,Highland Park Elementary,             383,               1,             384
2023-2024,124,Roanoke City,420,Hurt Park Elementary,             333,               1,             334
2023-2024,124,Roanoke City,450,James Madison Middle,             560,,             560
2023-2024,124,Roanoke City,230,John P. Fishwick Middle,             582,,             582
2023-2024,124,Roanoke City,340,Lincoln Terrace Elementary,             248,               4,             252
2023-2024,124,Roanoke City,370,Monterey Elementary,             493,,             493
2023-2024,124,Roanoke City,60,Morningside Elementary,             228,               9,             237
2023-2024,124,Roanoke City,390,Patrick Henry High,"           2,031",               1,"           2,032"
2023-2024,124,Roanoke City,240,Preston Park Elementary,             513,,             513
2023-2024,124,Roanoke City,220,Roanoke Academy For Mathematics & Science Elementary,             404,              24,             428
2023-2024,124,Roanoke City,320,Round Hill Elementary,             706,               3,             709
2023-2024,124,Roanoke City,70,Virginia Heights Elementary,             260,,             260
2023-2024,124,Roanoke City,90,Wasena Elementary,             252,,             252
2023-2024,124,Roanoke City,350,Westside Elementary,             645,               2,             647
2023-2024,124,Roanoke City,400,William Fleming High,"           1,921",,"           1,921"
2023-2024,124,Roanoke City,150,Woodrow Wilson Middle,             693,,             693
2023-2024,80,Roanoke County,420,Back Creek Elementary,             274,,             274
2023-2024,80,Roanoke County,752,Bonsack Elementary,             314,,             314
2023-2024,80,Roanoke County,180,Burlington Elementary,             510,,             510
2023-2024,80,Roanoke County,560,Cave Spring Elementary,             502,,             502
2023-2024,80,Roanoke County,470,Cave Spring High,"           1,075",,"           1,075"
2023-2024,80,Roanoke County,620,Cave Spring Middle,             751,,             751
2023-2024,80,Roanoke County,330,Clearbrook Elementary,             306,,             306
2023-2024,80,Roanoke County,40,Fort Lewis Elementary,             247,,             247
2023-2024,80,Roanoke County,650,Glen Cove Elementary,             437,,             437
2023-2024,80,Roanoke County,490,Glenvar Elementary,             376,,             376
2023-2024,80,Roanoke County,610,Glenvar High,             622,,             622
2023-2024,80,Roanoke County,751,Glenvar Middle,             424,,             424
2023-2024,80,Roanoke County,600,Green Valley Elementary,             493,,             493
2023-2024,80,Roanoke County,540,Herman L. Horn Elementary,             425,,             425
2023-2024,80,Roanoke County,754,Hidden Valley High,             851,,             851
2023-2024,80,Roanoke County,10,Hidden Valley Middle,             568,,             568
2023-2024,80,Roanoke County,530,Mason's Cove Elementary,             210,,             210
2023-2024,80,Roanoke County,290,Mount Pleasant Elementary,             258,,             258
2023-2024,80,Roanoke County,500,Mountain View Elementary,             378,,             378
2023-2024,80,Roanoke County,520,Northside High,             923,,             923
2023-2024,80,Roanoke County,640,Northside Middle,             611,,             611
2023-2024,80,Roanoke County,480,Oak Grove Elementary,             395,,             395
2023-2024,80,Roanoke County,50,Penn Forest Elementary,             406,,             406
2023-2024,80,Roanoke County,60,W.E. Cundiff Elementary,             498,,             498
2023-2024,80,Roanoke County,630,William Byrd High,"           1,128",,"           1,128"
2023-2024,80,Roanoke County,232,William Byrd Middle,             821,,             821
2023-2024,81,Rockbridge County,650,Central Elementary,             460,,             460
2023-2024,81,Rockbridge County,150,Fairfield Elementary,             224,,             224
2023-2024,81,Rockbridge County,678,Maury River Middle,             459,,             459
2023-2024,81,Rockbridge County,340,Mountain View Elementary,             140,,             140
2023-2024,81,Rockbridge County,641,Natural Bridge Elementary,             247,,             247
2023-2024,81,Rockbridge County,22,Rockbridge County High,             966,,             966
2023-2024,82,Rockingham County,870,Broadway High,             898,              14,             912
2023-2024,82,Rockingham County,861,Cub Run Elementary,             751,,             751
2023-2024,82,Rockingham County,391,East Rockingham High,             798,,             798
2023-2024,82,Rockingham County,400,Elkton Elementary,             293,,             293
2023-2024,82,Rockingham County,900,Elkton Middle,             608,,             608
2023-2024,82,Rockingham County,940,Fulks Run Elementary,             154,,             154
2023-2024,82,Rockingham County,960,J. Frank Hillyard Middle,             642,               2,             644
2023-2024,82,Rockingham County,1071,John C. Myers Elementary,             482,,             482
2023-2024,82,Rockingham County,970,John W. Wayland Elementary,             500,,             500
2023-2024,82,Rockingham County,500,Lacey Spring Elementary,             225,,             225
2023-2024,82,Rockingham County,360,Linville-Edom Elementary,             179,,             179
2023-2024,82,Rockingham County,600,McGaheysville Elementary,             243,,             243
2023-2024,82,Rockingham County,860,Montevideo Middle,             619,,             619
2023-2024,82,Rockingham County,520,Mountain View Elementary,             443,,             443
2023-2024,82,Rockingham County,920,Ottobine Elementary,             189,,             189
2023-2024,82,Rockingham County,1073,Peak View Elementary,             536,,             536
2023-2024,82,Rockingham County,10,Plains Elementary,             466,,             466
2023-2024,82,Rockingham County,950,Pleasant Valley Elementary,             248,,             248
2023-2024,82,Rockingham County,390,River Bend Elementary,             342,,             342
2023-2024,82,Rockingham County,830,South River Elementary,             314,,             314
2023-2024,82,Rockingham County,20,Spotswood High,             935,,             935
2023-2024,82,Rockingham County,850,Turner Ashby High,"           1,006",              12,"           1,018"
2023-2024,82,Rockingham County,890,Wilbur S. Pence Middle,             671,,             671
2023-2024,83,Russell County,580,Belfast Elementary,             142,,             142
2023-2024,83,Russell County,792,Castlewood Elementary,             229,,             229
2023-2024,83,Russell County,791,Castlewood High,             295,,             295
2023-2024,83,Russell County,820,Copper Creek Elementary,             145,,             145
2023-2024,83,Russell County,890,Honaker Elementary,             626,,             626
2023-2024,83,Russell County,540,Honaker High,             437,,             437
2023-2024,83,Russell County,410,Lebanon Elementary,             295,,             295
2023-2024,83,Russell County,140,Lebanon High,             598,,             598
2023-2024,83,Russell County,902,Lebanon Middle,             305,,             305
2023-2024,83,Russell County,390,Lebanon Primary,             289,,             289
2023-2024,83,Russell County,710,Swords Creek Elementary,              93,,              93
2023-2024,139,Salem City,100,Andrew Lewis Middle,             850,,             850
2023-2024,139,Salem City,550,East Salem Elementary,             366,,             366
2023-2024,139,Salem City,90,G.W. Carver Elementary,             426,,             426
2023-2024,139,Salem City,70,Salem High,"           1,213",,"           1,213"
2023-2024,139,Salem City,580,South Salem Elementary,             389,,             389
2023-2024,139,Salem City,350,Virginia Virtual Academy at Salem,             667,,             667
2023-2024,139,Salem City,460,West Salem Elementary,             407,,             407
2023-2024,84,Scott County,750,Duffield-Pattonsville Primary,             294,,             294
2023-2024,84,Scott County,42,Dungannon Elementary School,             137,,             137
2023-2024,84,Scott County,770,Gate City High,             601,               6,             607
2023-2024,84,Scott County,771,Gate City Middle,             311,,             311
2023-2024,84,Scott County,670,Hilton Elementary,             153,,             153
2023-2024,84,Scott County,220,Nickelsville Elementary,             294,,             294
2023-2024,84,Scott County,260,Rye Cove High,             308,,             308
2023-2024,84,Scott County,20,Rye Cove Intermediate,             155,,             155
2023-2024,84,Scott County,641,Shoemaker Elementary,             479,,             479
2023-2024,84,Scott County,780,Twin Springs High,             242,,             242
2023-2024,84,Scott County,772,Virginia Connections Academy,             735,,             735
2023-2024,84,Scott County,740,Weber City Elementary,             367,,             367
2023-2024,84,Scott County,790,Yuma Elementary,             192,,             192
2023-2024,85,Shenandoah County,780,Central High,             725,               1,             726
2023-2024,85,Shenandoah County,820,Honey Run Elementary,             678,,             678
2023-2024,85,Shenandoah County,790,Mountain View High,             507,               1,             508
2023-2024,85,Shenandoah County,40,North Fork Middle,             359,,             359
2023-2024,85,Shenandoah County,30,Peter Muhlenberg Middle,             499,,             499
2023-2024,85,Shenandoah County,810,Sandy Hook Elementary,             859,,             859
2023-2024,85,Shenandoah County,50,Signal Knob Middle,             402,,             402
2023-2024,85,Shenandoah County,770,Strasburg High,             611,,             611
2023-2024,85,Shenandoah County,20,W.W. Robinson Elementary,"           1,051",,"           1,051"
2023-2024,86,Smyth County,290,Atkins Elementary,             171,,             171
2023-2024,86,Smyth County,730,Chilhowie Elementary,             544,,             544
2023-2024,86,Smyth County,460,Chilhowie High,             401,,             401
2023-2024,86,Smyth County,851,Chilhowie Middle,             295,,             295
2023-2024,86,Smyth County,710,Marion Elementary,             309,,             309
2023-2024,86,Smyth County,680,Marion Middle,             389,,             389
2023-2024,86,Smyth County,700,Marion Senior High,             597,,             597
2023-2024,86,Smyth County,250,Northwood High,             230,,             230
2023-2024,86,Smyth County,120,Northwood Middle,             164,,             164
2023-2024,86,Smyth County,690,Oak Point Elementary,             375,,             375
2023-2024,86,Smyth County,720,Rich Valley Elementary,             129,,             129
2023-2024,86,Smyth County,740,Saltville Elementary,             190,,             190
2023-2024,86,Smyth County,555,Sugar Grove Elementary,             100,,             100
2023-2024,87,Southampton County,710,Capron Elementary,             186,,             186
