School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2021-2022,65,Northampton County,360,Northampton Middle,             194,,             194
2021-2022,65,Northampton County,451,Occohannock Elementary,             374,,             374
2021-2022,66,Northumberland County,331,Northumberland Elementary,             542,,             542
2021-2022,66,Northumberland County,40,Northumberland High,             361,,             361
2021-2022,66,Northumberland County,210,Northumberland Middle,             278,,             278
2021-2022,119,Norton City,20,J.I. Burton High ,             323,,             323
2021-2022,119,Norton City,40,Norton Elementary,             505,,             505
2021-2022,67,Nottoway County,340,Blackstone Primary,             389,,             389
2021-2022,67,Nottoway County,330,Crewe Primary,             358,,             358
2021-2022,67,Nottoway County,301,Nottoway High,             564,,             564
2021-2022,67,Nottoway County,300,Nottoway Intermediate,             237,,             237
2021-2022,67,Nottoway County,302,Nottoway Middle,             276,,             276
2021-2022,68,Orange County,360,Gordon-Barbour Elementary,             314,,             314
2021-2022,68,Orange County,70,Lightfoot Elementary,             253,,             253
2021-2022,68,Orange County,50,Locust Grove Elementary,             496,,             496
2021-2022,68,Orange County,471,Locust Grove Middle,             671,,             671
2021-2022,68,Orange County,51,Locust Grove Primary,             422,,             422
2021-2022,68,Orange County,330,Orange County High ,"           1,521",               1,"           1,522"
2021-2022,68,Orange County,370,Orange Elementary,             645,,             645
2021-2022,68,Orange County,340,Prospect Heights Middle,             476,,             476
2021-2022,68,Orange County,350,Unionville Elementary,             229,,             229
2021-2022,69,Page County,350,Luray Elementary,             464,,             464
2021-2022,69,Page County,110,Luray High,             503,,             503
2021-2022,69,Page County,400,Luray Middle,             345,,             345
2021-2022,69,Page County,380,Page County High,             552,,             552
2021-2022,69,Page County,390,Page County Middle,             376,,             376
2021-2022,69,Page County,310,Shenandoah Elementary,             307,,             307
2021-2022,69,Page County,50,Springfield Elementary,             219,,             219
2021-2022,69,Page County,210,Stanley Elementary,             370,,             370
2021-2022,70,Patrick County,440,Blue Ridge Elementary,             255,,             255
2021-2022,70,Patrick County,350,Hardin Reynolds Memorial School,             217,,             217
2021-2022,70,Patrick County,150,Meadows of Dan Elementary ,             424,,             424
2021-2022,70,Patrick County,700,Patrick County High,             867,,             867
2021-2022,70,Patrick County,680,Patrick Springs Primary,             254,,             254
2021-2022,70,Patrick County,320,Stuart Elementary,             377,,             377
2021-2022,70,Patrick County,80,Woolwine Elementary,             144,,             144
2021-2022,120,Petersburg City,110,Cool Spring Elementary,             521,,             521
2021-2022,120,Petersburg City,170,Lakemont Elementary,             342,,             342
2021-2022,120,Petersburg City,200,Petersburg High,"           1,027",,"           1,027"
2021-2022,120,Petersburg City,180,Pleasants Lane Elementary,             523,,             523
2021-2022,120,Petersburg City,121,Vernon Johns Middle,             917,,             917
2021-2022,120,Petersburg City,130,Walnut Hill Elementary,             525,,             525
2021-2022,120,Petersburg City,160,Westview Early Childhood Education Center,             324,,             324
2021-2022,71,Pittsylvania County,1853,Brosville Elementary ,             210,,             210
2021-2022,71,Pittsylvania County,640,Chatham Elementary,             239,,             239
2021-2022,71,Pittsylvania County,1720,Chatham High,             616,,             616
2021-2022,71,Pittsylvania County,1660,Chatham Middle,             462,,             462
2021-2022,71,Pittsylvania County,1680,Dan River High,             628,,             628
2021-2022,71,Pittsylvania County,1090,Dan River Middle,             444,,             444
2021-2022,71,Pittsylvania County,280,Gretna Elementary,             464,,             464
2021-2022,71,Pittsylvania County,1700,Gretna High,             554,,             554
2021-2022,71,Pittsylvania County,290,Gretna Middle,             406,,             406
2021-2022,71,Pittsylvania County,30,John L. Hurt Elementary,             233,,             233
2021-2022,71,Pittsylvania County,1690,Kentuck Elementary,             503,,             503
2021-2022,71,Pittsylvania County,1750,Mount Airy Elementary,             132,,             132
2021-2022,71,Pittsylvania County,1460,Southside Elementary,             393,,             393
2021-2022,71,Pittsylvania County,1710,Stony Mill Elementary,             413,,             413
2021-2022,71,Pittsylvania County,1730,Tunstall High,             835,,             835
2021-2022,71,Pittsylvania County,1130,Tunstall Middle,             573,,             573
2021-2022,71,Pittsylvania County,1851,Twin Springs Elementary,             642,,             642
2021-2022,71,Pittsylvania County,1740,Union Hall Elementary,             168,,             168
2021-2022,142,Poquoson City,150,Poquoson Elementary,             452,,             452
2021-2022,142,Poquoson City,10,Poquoson High,             698,               1,             699
2021-2022,142,Poquoson City,130,Poquoson Middle,             472,,             472
2021-2022,142,Poquoson City,160,Poquoson Primary,             434,              31,             465
2021-2022,121,Portsmouth City,1766,Brighton Elementary ,             432,,             432
2021-2022,121,Portsmouth City,321,Churchland Academy Elementary,             628,,             628
2021-2022,121,Portsmouth City,650,Churchland Elementary,             652,,             652
2021-2022,121,Portsmouth City,500,Churchland High,"           1,419",,"           1,419"
2021-2022,121,Portsmouth City,320,Churchland Middle,             878,,             878
2021-2022,121,Portsmouth City,322,Churchland Preschool Center,             123,,             123
2021-2022,121,Portsmouth City,160,Churchland Primary & Intermediate,             599,,             599
2021-2022,121,Portsmouth City,1400,Cradock Elementary,             665,,             665
2021-2022,121,Portsmouth City,1130,Cradock Middle,             524,,             524
2021-2022,121,Portsmouth City,190,Douglass Park Elementary,             576,,             576
2021-2022,121,Portsmouth City,1630,Hodges Manor Elementary,             482,,             482
2021-2022,121,Portsmouth City,240,I.C. Norcom High,"           1,091",,"           1,091"
2021-2022,121,Portsmouth City,1650,Lakeview Elementary,             437,,             437
2021-2022,121,Portsmouth City,1660,Manor High,"           1,260",,"           1,260"
2021-2022,121,Portsmouth City,1768,Mount Hermon Preschool Center,             217,,             217
2021-2022,121,Portsmouth City,1770,Olive Branch Preschool Center,             212,,             212
2021-2022,121,Portsmouth City,60,Park View Elementary,             518,,             518
2021-2022,121,Portsmouth City,290,Simonsdale Elementary,             586,,             586
2021-2022,121,Portsmouth City,1769,Victory Elementary,             559,,             559
2021-2022,121,Portsmouth City,230,Waterview Elementary,             618,,             618
2021-2022,121,Portsmouth City,210,Westhaven Elementary,             471,,             471
2021-2022,121,Portsmouth City,310,William E. Waters Middle,             570,,             570
2021-2022,72,Powhatan County,21,Flat Rock Elementary,             663,,             663
2021-2022,72,Powhatan County,231,Pocahontas Elementary,             762,,             762
2021-2022,72,Powhatan County,13,Powhatan Elementary,             439,,             439
2021-2022,72,Powhatan County,11,Powhatan High,"           1,444",               9,"           1,453"
2021-2022,72,Powhatan County,130,Powhatan Middle,             987,               1,             988
2021-2022,73,Prince Edward County,400,Prince Edward County High,             580,,             580
2021-2022,73,Prince Edward County,10,Prince Edward Elementary,             774,               3,             777
2021-2022,73,Prince Edward County,20,Prince Edward Middle,             560,,             560
2021-2022,74,Prince George County,340,David A. Harrison Elementary,             527,,             527
2021-2022,74,Prince George County,320,J.E.J. Moore Middle ,"           1,414",               1,"           1,415"
2021-2022,74,Prince George County,310,L.L. Beazley Elementary,             616,,             616
2021-2022,74,Prince George County,290,North Elementary,             750,,             750
2021-2022,74,Prince George County,20,Prince George High,"           1,785",               1,"           1,786"
2021-2022,74,Prince George County,300,South Elementary,             490,,             490
2021-2022,74,Prince George County,280,William A. Walton Elementary,             557,,             557
2021-2022,75,Prince William County,330,A. Henderson Elementary,             788,,             788
2021-2022,75,Prince William County,760,Antietam Elementary,             768,,             768
2021-2022,75,Prince William County,200,Ashland Elementary,             784,,             784
2021-2022,75,Prince William County,290,Battlefield High ,"           2,555",               6,"           2,561"
2021-2022,75,Prince William County,670,Bel Air Elementary,             395,,             395
2021-2022,75,Prince William County,600,Belmont Elementary,             510,,             510
2021-2022,75,Prince William County,840,Bennett Elementary,             720,,             720
2021-2022,75,Prince William County,530,Brentsville District High,             940,               1,             941
2021-2022,75,Prince William County,860,Bristow Run Elementary,             655,,             655
2021-2022,75,Prince William County,950,Buckland Mills Elementary,             739,,             739
2021-2022,75,Prince William County,920,Bull Run Middle,"           1,108",,"           1,108"
2021-2022,75,Prince William County,620,C.A. Sinclair Elementary,             802,,             802
2021-2022,75,Prince William County,710,C.D. Hylton High,"           2,077",               1,"           2,078"
2021-2022,75,Prince William County,900,Cedar Point Elementary,             506,,             506
2021-2022,75,Prince William County,5010,Charles J. Colgan Sr. High,"           2,869",               1,"           2,870"
2021-2022,75,Prince William County,970,Chris Yung Elementary,             795,,             795
2021-2022,75,Prince William County,660,Coles Elementary,             398,,             398
2021-2022,75,Prince William County,309,Covington-Harper Elementary,             815,,             815
2021-2022,75,Prince William County,610,Dale City Elementary,             424,,             424
2021-2022,75,Prince William County,280,Dumfries Elementary,             467,,             467
2021-2022,75,Prince William County,490,E.H. Marsteller Middle,"           1,200",               1,"           1,201"
2021-2022,75,Prince William County,580,Elizabeth Vaughan Elementary,             547,,             547
2021-2022,75,Prince William County,120,Enterprise Elementary,             393,,             393
2021-2022,75,Prince William County,370,Fannie W. Fitzgerald Elementary,             902,,             902
2021-2022,75,Prince William County,450,Featherstone Elementary,             512,,             512
2021-2022,75,Prince William County,870,Forest Park High,"           2,308",,"           2,308"
2021-2022,75,Prince William County,520,Fred M. Lynn Middle,"           1,143",,"           1,143"
2021-2022,75,Prince William County,300,Freedom High ,"           2,193",,"           2,193"
2021-2022,75,Prince William County,5130,Gainesville High,"           1,389",,"           1,389"
2021-2022,75,Prince William County,960,Gainesville Middle,"           1,396",,"           1,396"
2021-2022,75,Prince William County,690,Gar-Field High,"           2,513",,"           2,513"
2021-2022,75,Prince William County,630,George G. Tyler Elementary,             449,,             449
2021-2022,75,Prince William County,640,George M. Hampton Middle,             922,,             922
2021-2022,75,Prince William County,770,George P. Mullen Elementary,             703,,             703
2021-2022,75,Prince William County,340,Glenkirk Elementary,             636,,             636
2021-2022,75,Prince William County,510,Graham Park Middle,             724,,             724
2021-2022,75,Prince William County,250,Haymarket Elementary,             865,,             865
2021-2022,75,Prince William County,380,Herbert J. Saunders Middle,"           1,192",,"           1,192"
2021-2022,75,Prince William County,220,J.W. Alvey Elementary,             577,,             577
2021-2022,75,Prince William County,319,John D. Jenkins Elementary,             627,,             627
2021-2022,75,Prince William County,130,John F. Pattie Sr. Elementary,             872,,             872
2021-2022,75,Prince William County,70,Kerrydale Elementary,             333,,             333
2021-2022,75,Prince William County,306,Kyle R. Wilson Elementary,             848,,             848
2021-2022,75,Prince William County,180,Lake Ridge Elementary,             687,,             687
2021-2022,75,Prince William County,720,Lake Ridge Middle,"           1,423",               1,"           1,424"
2021-2022,75,Prince William County,830,Leesylvania Elementary,             670,,             670
2021-2022,75,Prince William County,460,Loch Lomond Elementary,             550,,             550
2021-2022,75,Prince William County,880,Louise A. Benton Middle,"           1,392",,"           1,392"
2021-2022,75,Prince William County,160,Martin Luther King Jr. Elementary,             436,,             436
2021-2022,75,Prince William County,570,Marumsco Hills Elementary,             549,,             549
2021-2022,75,Prince William County,231,Mary G. Porter Traditional,             670,,             670
2021-2022,75,Prince William County,240,Mary Williams Elementary ,             661,,             661
2021-2022,75,Prince William County,30,Minnieville Elementary,             604,,             604
2021-2022,75,Prince William County,800,Montclair Elementary,             607,,             607
2021-2022,75,Prince William County,810,Mountain View Elementary,             490,,             490
2021-2022,75,Prince William County,700,Neabsco Elementary,             648,,             648
2021-2022,75,Prince William County,260,Occoquan Elementary,             621,,             621
2021-2022,75,Prince William County,820,Old Bridge Elementary,             479,,             479
2021-2022,75,Prince William County,80,Osbourn Park High,"           2,757",,"           2,757"
2021-2022,75,Prince William County,501,Parkside Middle,"           1,459",,"           1,459"
2021-2022,75,Prince William County,1060,Patriot High,"           2,342",               3,"           2,345"
2021-2022,75,Prince William County,945,Pennington Traditional,             649,,             649
2021-2022,75,Prince William County,110,Piney Branch Elementary,             752,,             752
2021-2022,75,Prince William County,140,Potomac High,"           2,004",,"           2,004"
2021-2022,75,Prince William County,170,Potomac Middle,             904,,             904
2021-2022,75,Prince William County,414,Potomac Shores Middle,"           1,077",,"           1,077"
2021-2022,75,Prince William County,550,Potomac View Elementary,             546,,             546
2021-2022,75,Prince William County,440,R. Dean Kilby Elementary,             646,,             646
2021-2022,75,Prince William County,591,Rippon Middle,"           1,196",,"           1,196"
2021-2022,75,Prince William County,750,River Oaks Elementary,             564,,             564
2021-2022,75,Prince William County,40,Rockledge Elementary,             492,,             492
2021-2022,75,Prince William County,310,Ronald Wilson Reagan Middle,"           1,386",,"           1,386"
2021-2022,75,Prince William County,941,Rosa Parks Elementary,             612,,             612
2021-2022,75,Prince William County,360,Samuel L. Gravely Jr. Elementary,             808,,             808
2021-2022,75,Prince William County,730,Sharon C. McAuliffe Elementary,             417,,             417
2021-2022,75,Prince William County,500,Signal Hill Elementary,             751,,             751
2021-2022,75,Prince William County,850,Sonnie Penn Elementary,             690,,             690
2021-2022,75,Prince William County,320,Springwoods Elementary,             864,,             864
2021-2022,75,Prince William County,780,Stuart M. Beville Middle,"           1,099",,"           1,099"
2021-2022,75,Prince William County,20,Sudley Elementary,             644,,             644
2021-2022,75,Prince William County,270,Suella G. Ellis Elementary,             457,,             457
2021-2022,75,Prince William County,890,Swans Creek Elementary,             612,,             612
2021-2022,75,Prince William County,470,T. Clay Wood Elementary,             827,,             827
2021-2022,75,Prince William County,150,The Nokesville School,"           1,132",,"           1,132"
2021-2022,75,Prince William County,790,Thurgood Marshall Elementary,             646,,             646
2021-2022,75,Prince William County,430,Triangle Elementary,             732,,             732
2021-2022,75,Prince William County,480,Unity Braxton Middle ,"           1,101",,"           1,101"
2021-2022,75,Prince William County,680,Unity Reed High,"           2,453",,"           2,453"
2021-2022,75,Prince William County,390,Victory Elementary,             651,,             651
2021-2022,75,Prince William County,540,West Gate Elementary,             590,,             590
2021-2022,75,Prince William County,740,Westridge Elementary,             688,,             688
2021-2022,75,Prince William County,190,Woodbine Pre-School Center,              61,,              61
2021-2022,75,Prince William County,60,Woodbridge High,"           2,831",               5,"           2,836"
2021-2022,75,Prince William County,560,Woodbridge Middle,"           1,034",,"           1,034"
2021-2022,75,Prince William County,350,Yorkshire Elementary,             796,,             796
2021-2022,77,Pulaski County,20,Critzer Elementary,             399,,             399
2021-2022,77,Pulaski County,540,Dublin Elementary,             415,,             415
2021-2022,77,Pulaski County,560,Pulaski County Middle,             909,,             909
2021-2022,77,Pulaski County,10,Pulaski County Senior High,"           1,227",,"           1,227"
2021-2022,77,Pulaski County,230,Pulaski Elementary ,             516,,             516
2021-2022,77,Pulaski County,500,Riverlawn Elementary,             372,,             372
2021-2022,77,Pulaski County,430,Snowville Elementary,             203,,             203
2021-2022,122,Radford City,10,Belle Heth Elementary,             970,,             970
2021-2022,122,Radford City,42,John N. Dalton Intermediate,             521,,             521
2021-2022,122,Radford City,20,McHarg Elementary,             381,,             381
2021-2022,122,Radford City,41,Radford High,             829,,             829
2021-2022,78,Rappahannock County,240,Rappahannock County Elementary,             450,,             450
2021-2022,78,Rappahannock County,230,Rappahannock County High,             303,,             303
2021-2022,123,Richmond City,30,Albert Hill Middle,             449,,             449
2021-2022,123,Richmond City,750,Amelia Street Special Education,              18,,              18
2021-2022,123,Richmond City,850,Armstrong High ,             776,,             776
2021-2022,123,Richmond City,390,Barack Obama Elementary,             276,,             276
2021-2022,123,Richmond City,100,Bellevue Elementary,             200,,             200
2021-2022,123,Richmond City,50,Binford Middle,             412,,             412
2021-2022,123,Richmond City,170,Blackwell Elementary,             377,,             377
2021-2022,123,Richmond City,1100,Broad Rock Elementary,             655,,             655
2021-2022,123,Richmond City,1440,Cardinal Elementary,             854,,             854
2021-2022,123,Richmond City,830,Chimborazo Elementary,             390,,             390
2021-2022,123,Richmond City,1400,Elizabeth D. Redd Elementary,             381,,             381
2021-2022,123,Richmond City,710,Fairfield Court Elementary,             245,,             245
2021-2022,123,Richmond City,621,Franklin Military Academy,             317,,             317
2021-2022,123,Richmond City,1470,G.H. Reid Elementary,             650,,             650
2021-2022,123,Richmond City,311,George W. Carver Elementary,             378,,             378
2021-2022,123,Richmond City,741,George Wythe High,"           1,296",               2,"           1,298"
2021-2022,123,Richmond City,230,Ginter Park Elementary,             276,,             276
2021-2022,123,Richmond City,470,Henderson Middle,             431,,             431
2021-2022,123,Richmond City,290,Henry Marsh III Elementary,             474,,             474
2021-2022,123,Richmond City,1510,Huguenot High,"           1,339",,"           1,339"
2021-2022,123,Richmond City,1640,J.B. Fisher Elementary,             251,,             251
2021-2022,123,Richmond City,1710,J.L. Francis Elementary,             534,,             534
2021-2022,123,Richmond City,600,John B. Cary Elementary,             220,,             220
2021-2022,123,Richmond City,730,John Marshall High,             542,,             542
2021-2022,123,Richmond City,3106,Linwood Holton Elementary,             435,,             435
2021-2022,123,Richmond City,3105,Lucille M. Brown Middle,             584,,             584
2021-2022,123,Richmond City,771,Martin Luther King Jr. Early Learning Center,             145,,             145
2021-2022,123,Richmond City,770,Martin Luther King Jr. Middle ,             514,,             514
2021-2022,123,Richmond City,580,Mary Munford Elementary,             410,,             410
2021-2022,123,Richmond City,690,Maymont Pre-K Center,             541,,             541
2021-2022,123,Richmond City,3107,Miles Jones Elementary,             528,,             528
2021-2022,123,Richmond City,330,Oak Grove/Bellemeade Elementary,             546,,             546
2021-2022,123,Richmond City,90,Open High,             188,,             188
2021-2022,123,Richmond City,130,Overby-Sheppard Elementary,             265,,             265
2021-2022,123,Richmond City,3119,Patrick Henry School Of Science And Arts,             316,,             316
2021-2022,123,Richmond City,3110,Richmond Alternative,             142,,             142
2021-2022,123,Richmond City,3200,Richmond Career Education and Employment Charter School,              22,,              22
2021-2022,123,Richmond City,452,Richmond Community High,             211,,             211
2021-2022,123,Richmond City,1631,River City Middle,"           1,515",,"           1,515"
2021-2022,123,Richmond City,1480,Southampton Elementary,             435,,             435
2021-2022,123,Richmond City,511,Summer Hill Preschool Center,             124,,             124
2021-2022,123,Richmond City,210,Swansboro Elementary,             161,,             161
2021-2022,123,Richmond City,480,Thomas C. Boushall Middle,             455,,             455
2021-2022,123,Richmond City,20,Thomas Jefferson High,             908,,             908
2021-2022,123,Richmond City,660,Westover Hills Elementary,             368,,             368
2021-2022,123,Richmond City,200,William Fox Elementary,             358,,             358
2021-2022,123,Richmond City,650,Woodville Elementary,             265,,             265
2021-2022,79,Richmond County,210,Rappahannock High,             541,,             541
2021-2022,79,Richmond County,20,Richmond County Elementary,             809,,             809
2021-2022,124,Roanoke City,280,Addison Aerospace Magnet Middle,             585,,             585
2021-2022,124,Roanoke City,210,Breckinridge Middle,             668,,             668
2021-2022,124,Roanoke City,20,Crystal Spring Elementary,             321,,             321
2021-2022,124,Roanoke City,410,Fairview Elementary,             512,,             512
2021-2022,124,Roanoke City,50,Fallon Park Elementary,             566,,             566
2021-2022,124,Roanoke City,380,Fishburn Park Elementary,             269,               4,             273
2021-2022,124,Roanoke City,300,Garden City Elementary,             280,,             280
2021-2022,124,Roanoke City,310,Grandin Court Elementary,             341,               3,             344
2021-2022,124,Roanoke City,110,Highland Park Elementary,             376,,             376
2021-2022,124,Roanoke City,420,Hurt Park Elementary,             340,,             340
2021-2022,124,Roanoke City,450,James Madison Middle,             586,,             586
2021-2022,124,Roanoke City,230,John P. Fishwick Middle,             493,,             493
2021-2022,124,Roanoke City,340,Lincoln Terrace Elementary,             291,,             291
2021-2022,124,Roanoke City,370,Monterey Elementary,             477,,             477
2021-2022,124,Roanoke City,60,Morningside Elementary,             250,              12,             262
2021-2022,124,Roanoke City,390,Patrick Henry High,"           2,039",,"           2,039"
2021-2022,124,Roanoke City,240,Preston Park Elementary,             512,,             512
2021-2022,124,Roanoke City,220,Roanoke Academy For Mathematics & Science Elementary,             385,,             385
2021-2022,124,Roanoke City,320,Round Hill Elementary,             745,,             745
2021-2022,124,Roanoke City,70,Virginia Heights Elementary,             290,,             290
2021-2022,124,Roanoke City,90,Wasena Elementary,             215,,             215
2021-2022,124,Roanoke City,350,Westside Elementary,             681,               2,             683
2021-2022,124,Roanoke City,400,William Fleming High,"           1,828",,"           1,828"
2021-2022,124,Roanoke City,150,Woodrow Wilson Middle,             651,,             651
2021-2022,80,Roanoke County,420,Back Creek Elementary,             284,,             284
2021-2022,80,Roanoke County,752,Bonsack Elementary,             323,,             323
2021-2022,80,Roanoke County,180,Burlington Elementary,             450,,             450
2021-2022,80,Roanoke County,560,Cave Spring Elementary,             488,,             488
2021-2022,80,Roanoke County,470,Cave Spring High,"           1,024",,"           1,024"
2021-2022,80,Roanoke County,620,Cave Spring Middle,             775,,             775
2021-2022,80,Roanoke County,330,Clearbrook Elementary,             336,,             336
2021-2022,80,Roanoke County,40,Fort Lewis Elementary,             255,,             255
2021-2022,80,Roanoke County,650,Glen Cove Elementary,             407,,             407
2021-2022,80,Roanoke County,490,Glenvar Elementary,             341,,             341
2021-2022,80,Roanoke County,610,Glenvar High,             623,,             623
2021-2022,80,Roanoke County,751,Glenvar Middle,             440,,             440
2021-2022,80,Roanoke County,600,Green Valley Elementary,             539,,             539
2021-2022,80,Roanoke County,540,Herman L. Horn Elementary,             403,,             403
2021-2022,80,Roanoke County,754,Hidden Valley High,             821,,             821
2021-2022,80,Roanoke County,10,Hidden Valley Middle,             557,,             557
2021-2022,80,Roanoke County,530,Mason's Cove Elementary,             203,,             203
2021-2022,80,Roanoke County,290,Mount Pleasant Elementary,             251,,             251
2021-2022,80,Roanoke County,500,Mountain View Elementary,             322,,             322
2021-2022,80,Roanoke County,520,Northside High,             913,,             913
2021-2022,80,Roanoke County,640,Northside Middle,             657,,             657
2021-2022,80,Roanoke County,480,Oak Grove Elementary,             406,,             406
2021-2022,80,Roanoke County,50,Penn Forest Elementary,             436,,             436
2021-2022,80,Roanoke County,60,W.E. Cundiff Elementary,             503,,             503
2021-2022,80,Roanoke County,630,William Byrd High,"           1,107",,"           1,107"
2021-2022,80,Roanoke County,232,William Byrd Middle,             867,,             867
2021-2022,81,Rockbridge County,650,Central Elementary,             431,,             431
2021-2022,81,Rockbridge County,150,Fairfield Elementary,             241,,             241
2021-2022,81,Rockbridge County,678,Maury River Middle,             567,               4,             571
2021-2022,81,Rockbridge County,340,Mountain View Elementary,             133,,             133
2021-2022,81,Rockbridge County,641,Natural Bridge Elementary,             219,,             219
2021-2022,81,Rockbridge County,22,Rockbridge County High,"           1,039",,"           1,039"
2021-2022,82,Rockingham County,870,Broadway High,             957,               5,             962
2021-2022,82,Rockingham County,861,Cub Run Elementary,             682,,             682
2021-2022,82,Rockingham County,391,East Rockingham High,             757,               4,             761
2021-2022,82,Rockingham County,400,Elkton Elementary,             280,,             280
2021-2022,82,Rockingham County,900,Elkton Middle,             593,,             593
2021-2022,82,Rockingham County,940,Fulks Run Elementary,             130,,             130
2021-2022,82,Rockingham County,960,J. Frank Hillyard Middle,             644,,             644
2021-2022,82,Rockingham County,1071,John C. Myers Elementary,             491,,             491
2021-2022,82,Rockingham County,970,John W. Wayland Elementary,             521,,             521
2021-2022,82,Rockingham County,500,Lacey Spring Elementary,             241,,             241
2021-2022,82,Rockingham County,360,Linville-Edom Elementary,             161,,             161
2021-2022,82,Rockingham County,600,McGaheysville Elementary,             237,,             237
2021-2022,82,Rockingham County,860,Montevideo Middle,             614,,             614
2021-2022,82,Rockingham County,520,Mountain View Elementary,             382,,             382
2021-2022,82,Rockingham County,920,Ottobine Elementary,             180,,             180
2021-2022,82,Rockingham County,1073,Peak View Elementary,             466,,             466
2021-2022,82,Rockingham County,10,Plains Elementary,             438,,             438
2021-2022,82,Rockingham County,950,Pleasant Valley Elementary,             212,,             212
2021-2022,82,Rockingham County,390,River Bend Elementary,             344,,             344
2021-2022,82,Rockingham County,830,South River Elementary,             300,,             300
2021-2022,82,Rockingham County,20,Spotswood High,             950,               2,             952
2021-2022,82,Rockingham County,850,Turner Ashby High,"           1,006",              10,"           1,016"
2021-2022,82,Rockingham County,890,Wilbur S. Pence Middle,             703,,             703
2021-2022,83,Russell County,580,Belfast Elementary,             142,,             142
2021-2022,83,Russell County,792,Castlewood Elementary,             321,,             321
2021-2022,83,Russell County,791,Castlewood High,             320,,             320
2021-2022,83,Russell County,820,Copper Creek Elementary,              98,,              98
2021-2022,83,Russell County,890,Honaker Elementary,             585,,             585
2021-2022,83,Russell County,540,Honaker High,             461,,             461
2021-2022,83,Russell County,410,Lebanon Elementary,             289,,             289
2021-2022,83,Russell County,140,Lebanon High,             586,,             586
2021-2022,83,Russell County,902,Lebanon Middle,             306,,             306
2021-2022,83,Russell County,390,Lebanon Primary,             241,,             241
2021-2022,83,Russell County,710,Swords Creek Elementary,             107,,             107
2021-2022,139,Salem City,100,Andrew Lewis Middle,             887,,             887
2021-2022,139,Salem City,550,East Salem Elementary,             437,,             437
2021-2022,139,Salem City,90,G.W. Carver Elementary,             448,,             448
2021-2022,139,Salem City,70,Salem High,"           1,249",,"           1,249"
2021-2022,139,Salem City,580,South Salem Elementary,             379,,             379
2021-2022,139,Salem City,460,West Salem Elementary,             399,,             399
2021-2022,84,Scott County,750,Duffield-Pattonsville Primary,             282,,             282
2021-2022,84,Scott County,42,Dungannon Intermediate,              68,,              68
2021-2022,84,Scott County,102,Fort Blackmore Primary,              62,,              62
2021-2022,84,Scott County,770,Gate City High,             644,               2,             646
2021-2022,84,Scott County,771,Gate City Middle,             329,,             329
2021-2022,84,Scott County,670,Hilton Elementary,             151,,             151
2021-2022,84,Scott County,220,Nickelsville Elementary,             259,,             259
2021-2022,84,Scott County,260,Rye Cove High,             254,,             254
2021-2022,84,Scott County,20,Rye Cove Intermediate,             188,,             188
2021-2022,84,Scott County,641,Shoemaker Elementary,             509,,             509
2021-2022,84,Scott County,780,Twin Springs High,             245,,             245
2021-2022,84,Scott County,740,Weber City Elementary,             338,,             338
2021-2022,84,Scott County,790,Yuma Elementary,             206,,             206
2021-2022,85,Shenandoah County,780,Central High,             760,,             760
2021-2022,85,Shenandoah County,820,Honey Run Elementary,             551,,             551
2021-2022,85,Shenandoah County,790,Mountain View High,             600,,             600
2021-2022,85,Shenandoah County,40,North Fork Middle,             350,,             350
2021-2022,85,Shenandoah County,30,Peter Muhlenberg Middle,             514,,             514
2021-2022,85,Shenandoah County,810,Sandy Hook Elementary,             857,,             857
2021-2022,85,Shenandoah County,50,Signal Knob Middle,             460,,             460
2021-2022,85,Shenandoah County,770,Strasburg High,             572,,             572
2021-2022,85,Shenandoah County,20,W.W. Robinson Elementary,"           1,015",,"           1,015"
2021-2022,86,Smyth County,290,Atkins Elementary,             173,,             173
2021-2022,86,Smyth County,730,Chilhowie Elementary,             558,,             558
2021-2022,86,Smyth County,460,Chilhowie High,             421,,             421
2021-2022,86,Smyth County,851,Chilhowie Middle,             289,,             289
2021-2022,86,Smyth County,710,Marion Elementary,             324,,             324
2021-2022,86,Smyth County,680,Marion Middle,             450,,             450
2021-2022,86,Smyth County,700,Marion Senior High,             644,,             644
2021-2022,86,Smyth County,250,Northwood High,             242,,             242
2021-2022,86,Smyth County,120,Northwood Middle,             164,,             164
2021-2022,86,Smyth County,690,Oak Point Elementary,             361,,             361
2021-2022,86,Smyth County,720,Rich Valley Elementary,             124,,             124
2021-2022,86,Smyth County,740,Saltville Elementary,             200,,             200
2021-2022,86,Smyth County,555,Sugar Grove Elementary,             102,,             102
2021-2022,87,Southampton County,710,Capron Elementary,             193,,             193
2021-2022,87,Southampton County,20,Meherrin Elementary,             237,,             237
2021-2022,87,Southampton County,10,Nottoway Elementary,             240,,             240
2021-2022,87,Southampton County,780,Riverdale Elementary,             535,,             535
2021-2022,87,Southampton County,690,Southampton High,             749,,             749
2021-2022,87,Southampton County,700,Southampton Middle,             646,,             646
2021-2022,88,Spotsylvania County,10,Battlefield Elementary,             674,,             674
2021-2022,88,Spotsylvania County,50,Battlefield Middle,             828,,             828
2021-2022,88,Spotsylvania County,340,Berkeley Elementary,             277,,             277
2021-2022,88,Spotsylvania County,400,Brock Road Elementary,             654,,             654
2021-2022,88,Spotsylvania County,511,Cedar Forest Elementary,             760,,             760
2021-2022,88,Spotsylvania County,40,Chancellor Elementary,             429,,             429
