School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2019-2020,118,Norfolk City,471,Willard Model Elementary,             521,,             521
2019-2020,118,Norfolk City,30,William H. Ruffner Middle,             579,,             579
2019-2020,118,Norfolk City,860,Willoughby Early Childhood Center,             221,,             221
2019-2020,65,Northampton County,452,Kiptopeke Elementary,             421,,             421
2019-2020,65,Northampton County,350,Northampton High,             437,,             437
2019-2020,65,Northampton County,360,Northampton Middle,             235,,             235
2019-2020,65,Northampton County,451,Occohannock Elementary,             427,,             427
2019-2020,66,Northumberland County,331,Northumberland Elementary,             601,,             601
2019-2020,66,Northumberland County,40,Northumberland High,             410,,             410
2019-2020,66,Northumberland County,210,Northumberland Middle,             268,,             268
2019-2020,119,Norton City,20,J.I. Burton High ,             322,,             322
2019-2020,119,Norton City,40,Norton Elementary,             496,,             496
2019-2020,67,Nottoway County,340,Blackstone Primary,             424,,             424
2019-2020,67,Nottoway County,330,Crewe Primary,             371,,             371
2019-2020,67,Nottoway County,301,Nottoway High,             600,,             600
2019-2020,67,Nottoway County,300,Nottoway Intermediate,             285,,             285
2019-2020,67,Nottoway County,302,Nottoway Middle,             310,,             310
2019-2020,68,Orange County,360,Gordon-Barbour Elementary,             369,,             369
2019-2020,68,Orange County,70,Lightfoot Elementary,             246,,             246
2019-2020,68,Orange County,50,Locust Grove Elementary,             435,,             435
2019-2020,68,Orange County,471,Locust Grove Middle,             624,,             624
2019-2020,68,Orange County,51,Locust Grove Primary School,             479,,             479
2019-2020,68,Orange County,330,Orange County High ,"           1,496",               2,"           1,498"
2019-2020,68,Orange County,370,Orange Elementary,             669,,             669
2019-2020,68,Orange County,340,Prospect Heights Middle,             526,               1,             527
2019-2020,68,Orange County,350,Unionville Elementary,             245,,             245
2019-2020,69,Page County,350,Luray Elementary,             460,,             460
2019-2020,69,Page County,110,Luray High,             518,               2,             520
2019-2020,69,Page County,400,Luray Middle,             386,,             386
2019-2020,69,Page County,380,Page County High,             574,,             574
2019-2020,69,Page County,390,Page County Middle,             386,,             386
2019-2020,69,Page County,310,Shenandoah Elementary,             360,,             360
2019-2020,69,Page County,50,Springfield Elementary,             239,,             239
2019-2020,69,Page County,210,Stanley Elementary,             429,,             429
2019-2020,70,Patrick County,440,Blue Ridge Elementary,             251,,             251
2019-2020,70,Patrick County,350,Hardin Reynolds Elementary,             214,,             214
2019-2020,70,Patrick County,150,Meadows of Dan Elementary ,             412,,             412
2019-2020,70,Patrick County,700,Patrick County High,             873,,             873
2019-2020,70,Patrick County,680,Patrick Springs Elementary,             270,,             270
2019-2020,70,Patrick County,320,Stuart Elementary,             391,,             391
2019-2020,70,Patrick County,80,Woolwine Elementary,             147,,             147
2019-2020,120,Petersburg City,110,Cool Spring Elementary,             534,,             534
2019-2020,120,Petersburg City,170,Lakemont Elementary,             424,,             424
2019-2020,120,Petersburg City,200,Petersburg High,             950,,             950
2019-2020,120,Petersburg City,180,Pleasants Lane Elementary,             540,               1,             541
2019-2020,120,Petersburg City,121,Vernon Johns Middle,             829,               1,             830
2019-2020,120,Petersburg City,130,Walnut Hill Elementary,             540,,             540
2019-2020,120,Petersburg City,160,Westview Early Childhood Education Center,             392,,             392
2019-2020,71,Pittsylvania County,1853,Brosville Elementary ,             239,,             239
2019-2020,71,Pittsylvania County,640,Chatham Elementary,             248,,             248
2019-2020,71,Pittsylvania County,1720,Chatham High,             649,,             649
2019-2020,71,Pittsylvania County,1660,Chatham Middle,             500,,             500
2019-2020,71,Pittsylvania County,1680,Dan River High,             678,,             678
2019-2020,71,Pittsylvania County,1090,Dan River Middle,             502,,             502
2019-2020,71,Pittsylvania County,280,Gretna Elementary,             535,,             535
2019-2020,71,Pittsylvania County,1700,Gretna High,             584,,             584
2019-2020,71,Pittsylvania County,290,Gretna Middle,             455,,             455
2019-2020,71,Pittsylvania County,30,John L. Hurt Elementary,             269,,             269
2019-2020,71,Pittsylvania County,1690,Kentuck Elementary,             571,,             571
2019-2020,71,Pittsylvania County,1750,Mount Airy Elementary,             162,,             162
2019-2020,71,Pittsylvania County,1460,Southside Elementary,             442,,             442
2019-2020,71,Pittsylvania County,1710,Stony Mill Elementary,             419,,             419
2019-2020,71,Pittsylvania County,1730,Tunstall High,             857,,             857
2019-2020,71,Pittsylvania County,1130,Tunstall Middle,             651,,             651
2019-2020,71,Pittsylvania County,1851,Twin Springs Elementary,             751,,             751
2019-2020,71,Pittsylvania County,1740,Union Hall Elementary,             211,,             211
2019-2020,142,Poquoson City,150,Poquoson Elementary,             457,,             457
2019-2020,142,Poquoson City,10,Poquoson High,             708,,             708
2019-2020,142,Poquoson City,130,Poquoson Middle,             516,               1,             517
2019-2020,142,Poquoson City,160,Poquoson Primary,             433,              22,             455
2019-2020,121,Portsmouth City,1766,Brighton Elementary ,             444,,             444
2019-2020,121,Portsmouth City,321,Churchland Academy Elementary,             825,,             825
2019-2020,121,Portsmouth City,650,Churchland Elementary,             714,,             714
2019-2020,121,Portsmouth City,500,Churchland High,"           1,419",,"           1,419"
2019-2020,121,Portsmouth City,320,Churchland Middle,             870,,             870
2019-2020,121,Portsmouth City,322,Churchland Preschool Center,             139,,             139
2019-2020,121,Portsmouth City,160,Churchland Primary & Intermediate,             524,,             524
2019-2020,121,Portsmouth City,1130,Cradock Middle,             492,,             492
2019-2020,121,Portsmouth City,190,Douglass Park Elementary,             558,,             558
2019-2020,121,Portsmouth City,1630,Hodges Manor Elementary,             552,,             552
2019-2020,121,Portsmouth City,240,I.C. Norcom High,"           1,078",,"           1,078"
2019-2020,121,Portsmouth City,1400,James Hurst Elementary,             615,,             615
2019-2020,121,Portsmouth City,230,John Tyler Elementary,             625,,             625
2019-2020,121,Portsmouth City,1650,Lakeview Elementary,             482,,             482
2019-2020,121,Portsmouth City,1768,Mount Hermon Preschool Center,             255,,             255
2019-2020,121,Portsmouth City,1770,Olive Branch Preschool Center,             188,,             188
2019-2020,121,Portsmouth City,60,Park View Elementary,             574,,             574
2019-2020,121,Portsmouth City,290,Simonsdale Elementary,             675,,             675
2019-2020,121,Portsmouth City,1769,Victory Elementary,             609,,             609
2019-2020,121,Portsmouth City,210,Westhaven Elementary,             538,,             538
2019-2020,121,Portsmouth City,310,William E. Waters Middle,             545,,             545
2019-2020,121,Portsmouth City,1660,Woodrow Wilson High,"           1,270",,"           1,270"
2019-2020,72,Powhatan County,21,Flat Rock Elementary,             679,,             679
2019-2020,72,Powhatan County,231,Pocahontas Elementary,             753,,             753
2019-2020,72,Powhatan County,13,Powhatan Elementary,             465,,             465
2019-2020,72,Powhatan County,11,Powhatan High,"           1,412",               9,"           1,421"
2019-2020,72,Powhatan County,130,Powhatan Middle,"           1,037",               1,"           1,038"
2019-2020,73,Prince Edward County,400,Prince Edward County High,             610,,             610
2019-2020,73,Prince Edward County,10,Prince Edward Elementary,             838,               2,             840
2019-2020,73,Prince Edward County,20,Prince Edward Middle,             607,,             607
2019-2020,74,Prince George County,340,David A. Harrison Elementary,             577,,             577
2019-2020,74,Prince George County,320,J.E.J. Moore Middle ,"           1,541",,"           1,541"
2019-2020,74,Prince George County,310,L.L. Beazley Elementary,             624,,             624
2019-2020,74,Prince George County,290,North Elementary,             771,,             771
2019-2020,74,Prince George County,20,Prince George High,"           1,785",,"           1,785"
2019-2020,74,Prince George County,300,South Elementary,             494,,             494
2019-2020,74,Prince George County,280,William A. Walton Elementary,             561,,             561
2019-2020,75,Prince William County,330,A. Henderson Elementary,             804,,             804
2019-2020,75,Prince William County,760,Antietam Elementary,             825,,             825
2019-2020,75,Prince William County,200,Ashland Elementary,             878,,             878
2019-2020,75,Prince William County,290,Battlefield High ,"           2,962",              13,"           2,975"
2019-2020,75,Prince William County,670,Bel Air Elementary,             412,,             412
2019-2020,75,Prince William County,600,Belmont Elementary,             566,,             566
2019-2020,75,Prince William County,840,Bennett Elementary,             736,,             736
2019-2020,75,Prince William County,530,Brentsville District High,             998,,             998
2019-2020,75,Prince William County,860,Bristow Run Elementary,             663,,             663
2019-2020,75,Prince William County,950,Buckland Mills Elementary,             706,,             706
2019-2020,75,Prince William County,920,Bull Run Middle,"           1,209",,"           1,209"
2019-2020,75,Prince William County,620,C.A. Sinclair Elementary,             809,,             809
2019-2020,75,Prince William County,710,C.D. Hylton High,"           2,233",,"           2,233"
2019-2020,75,Prince William County,900,Cedar Point Elementary,             574,,             574
2019-2020,75,Prince William County,5010,Charles J. Colgan Sr. High,"           2,828",               1,"           2,829"
2019-2020,75,Prince William County,970,Chris Yung Elementary,             760,,             760
2019-2020,75,Prince William County,660,Coles Elementary,             416,,             416
2019-2020,75,Prince William County,309,Covington-Harper Elementary School,             720,,             720
2019-2020,75,Prince William County,610,Dale City Elementary,             435,,             435
2019-2020,75,Prince William County,280,Dumfries Elementary,             473,,             473
2019-2020,75,Prince William County,490,E.H. Marsteller Middle,"           1,290",,"           1,290"
2019-2020,75,Prince William County,580,Elizabeth Vaughan Elementary,             613,,             613
2019-2020,75,Prince William County,120,Enterprise Elementary,             376,,             376
2019-2020,75,Prince William County,370,Fannie W. Fitzgerald Elementary,             838,,             838
2019-2020,75,Prince William County,450,Featherstone Elementary,             504,,             504
2019-2020,75,Prince William County,870,Forest Park High,"           2,271",               3,"           2,274"
2019-2020,75,Prince William County,520,Fred M. Lynn Middle,"           1,343",,"           1,343"
2019-2020,75,Prince William County,300,Freedom High ,"           2,236",,"           2,236"
2019-2020,75,Prince William County,960,Gainesville Middle,"           1,430",,"           1,430"
2019-2020,75,Prince William County,690,Gar-Field High,"           2,457",,"           2,457"
2019-2020,75,Prince William County,630,George G. Tyler Elementary,             508,,             508
2019-2020,75,Prince William County,640,George M. Hampton Middle,"           1,054",,"           1,054"
2019-2020,75,Prince William County,770,George P. Mullen Elementary,             777,,             777
2019-2020,75,Prince William County,340,Glenkirk Elementary,             750,,             750
2019-2020,75,Prince William County,510,Graham Park Middle,             998,,             998
2019-2020,75,Prince William County,250,Haymarket Elementary School,             858,,             858
2019-2020,75,Prince William County,380,Herbert J. Saunders Middle,"           1,223",,"           1,223"
2019-2020,75,Prince William County,220,J.W. Alvey Elementary,             599,,             599
2019-2020,75,Prince William County,319,John D. Jenkins Elementary,             599,,             599
2019-2020,75,Prince William County,130,John F. Pattie Sr. Elementary,             877,,             877
2019-2020,75,Prince William County,70,Kerrydale Elementary,             365,,             365
2019-2020,75,Prince William County,306,Kyle R. Wilson Elementary School,             918,,             918
2019-2020,75,Prince William County,180,Lake Ridge Elementary,             699,,             699
2019-2020,75,Prince William County,720,Lake Ridge Middle,"           1,490",,"           1,490"
2019-2020,75,Prince William County,830,Leesylvania Elementary,             730,,             730
2019-2020,75,Prince William County,460,Loch Lomond Elementary,             582,,             582
2019-2020,75,Prince William County,880,Louise A. Benton Middle,"           1,446",,"           1,446"
2019-2020,75,Prince William County,160,Martin Luther King Jr. Elementary,             460,,             460
2019-2020,75,Prince William County,570,Marumsco Hills Elementary,             595,,             595
2019-2020,75,Prince William County,231,Mary G. Porter Traditional,             685,,             685
2019-2020,75,Prince William County,240,Mary Williams Elementary ,             742,,             742
2019-2020,75,Prince William County,30,Minnieville Elementary,             600,,             600
2019-2020,75,Prince William County,800,Montclair Elementary,             672,,             672
2019-2020,75,Prince William County,810,Mountain View Elementary,             540,,             540
2019-2020,75,Prince William County,700,Neabsco Elementary,             702,,             702
2019-2020,75,Prince William County,260,Occoquan Elementary,             638,,             638
2019-2020,75,Prince William County,820,Old Bridge Elementary,             514,,             514
2019-2020,75,Prince William County,80,Osbourn Park High,"           2,573",               4,"           2,577"
2019-2020,75,Prince William County,501,Parkside Middle,"           1,492",,"           1,492"
2019-2020,75,Prince William County,1060,Patriot High,"           2,759",               7,"           2,766"
2019-2020,75,Prince William County,945,Pennington Elementary,             651,,             651
2019-2020,75,Prince William County,110,Piney Branch Elementary,             792,,             792
2019-2020,75,Prince William County,140,Potomac High,"           1,970",               2,"           1,972"
2019-2020,75,Prince William County,170,Potomac Middle,"           1,263",,"           1,263"
2019-2020,75,Prince William County,550,Potomac View Elementary,             576,,             576
2019-2020,75,Prince William County,440,R. Dean Kilby Elementary,             667,,             667
2019-2020,75,Prince William County,591,Rippon Middle,"           1,360",,"           1,360"
2019-2020,75,Prince William County,750,River Oaks Elementary,             649,,             649
2019-2020,75,Prince William County,40,Rockledge Elementary,             532,,             532
2019-2020,75,Prince William County,310,Ronald Wilson Reagan Middle,"           1,463",               1,"           1,464"
2019-2020,75,Prince William County,941,Rosa Parks Elementary,             700,,             700
2019-2020,75,Prince William County,360,Samuel L. Gravely Jr. Elementary,             880,,             880
2019-2020,75,Prince William County,730,Sharon C. McAuliffe Elementary,             440,,             440
2019-2020,75,Prince William County,500,Signal Hill Elementary,             730,,             730
2019-2020,75,Prince William County,850,Sonnie Penn Elementary,             671,,             671
2019-2020,75,Prince William County,320,Springwoods Elementary,             800,,             800
2019-2020,75,Prince William County,680,Stonewall Jackson High,"           2,699",,"           2,699"
2019-2020,75,Prince William County,480,Stonewall Middle,"           1,158",,"           1,158"
2019-2020,75,Prince William County,780,Stuart M. Beville Middle,"           1,079",,"           1,079"
2019-2020,75,Prince William County,20,Sudley Elementary,             673,,             673
2019-2020,75,Prince William County,270,Suella G. Ellis Elementary,             524,,             524
2019-2020,75,Prince William County,890,Swans Creek Elementary,             647,,             647
2019-2020,75,Prince William County,470,T. Clay Wood Elementary,             915,,             915
2019-2020,75,Prince William County,150,The Nokesville School,"           1,052",,"           1,052"
2019-2020,75,Prince William County,790,Thurgood Marshall Elementary,             703,,             703
2019-2020,75,Prince William County,430,Triangle Elementary,             790,,             790
2019-2020,75,Prince William County,390,Victory Elementary,             706,,             706
2019-2020,75,Prince William County,540,West Gate Elementary,             584,,             584
2019-2020,75,Prince William County,740,Westridge Elementary,             696,,             696
2019-2020,75,Prince William County,190,Woodbine Pre-School Center,             119,,             119
2019-2020,75,Prince William County,60,Woodbridge High,"           2,782",               2,"           2,784"
2019-2020,75,Prince William County,560,Woodbridge Middle,"           1,271",,"           1,271"
2019-2020,75,Prince William County,350,Yorkshire Elementary,             814,,             814
2019-2020,77,Pulaski County,20,Critzer Elementary,             415,,             415
2019-2020,77,Pulaski County,540,Dublin Elementary,             480,,             480
2019-2020,77,Pulaski County,530,Dublin Middle,             501,,             501
2019-2020,77,Pulaski County,10,Pulaski County Senior High,"           1,200",,"           1,200"
2019-2020,77,Pulaski County,230,Pulaski Elementary ,             549,,             549
2019-2020,77,Pulaski County,460,Pulaski Middle,             424,,             424
2019-2020,77,Pulaski County,500,Riverlawn Elementary,             382,,             382
2019-2020,77,Pulaski County,430,Snowville Elementary,             145,,             145
2019-2020,122,Radford City,10,Belle Heth Elementary,             464,,             464
2019-2020,122,Radford City,42,John N. Dalton Intermediate,             276,,             276
2019-2020,122,Radford City,20,McHarg Elementary,             405,,             405
2019-2020,122,Radford City,41,Radford High,             497,,             497
2019-2020,78,Rappahannock County,240,Rappahannock County Elementary,             480,,             480
2019-2020,78,Rappahannock County,230,Rappahannock County High,             311,,             311
2019-2020,123,Richmond City,30,Albert Hill Middle,             519,,             519
2019-2020,123,Richmond City,750,Amelia Street Special Education,              44,,              44
2019-2020,123,Richmond City,850,Armstrong High ,             788,,             788
2019-2020,123,Richmond City,390,Barack Obama Elementary,             323,,             323
2019-2020,123,Richmond City,100,Bellevue Elementary,             246,,             246
2019-2020,123,Richmond City,50,Binford Middle,             454,,             454
2019-2020,123,Richmond City,170,Blackwell Elementary,             369,,             369
2019-2020,123,Richmond City,1100,Broad Rock Elementary,             909,,             909
2019-2020,123,Richmond City,830,Chimborazo Elementary,             387,,             387
2019-2020,123,Richmond City,1440,E.S.H. Greene Elementary,             739,,             739
2019-2020,123,Richmond City,1400,Elizabeth D. Redd Elementary,             409,,             409
2019-2020,123,Richmond City,1631,Elkhardt Thompson Middle,             883,,             883
2019-2020,123,Richmond City,710,Fairfield Court Elementary,             415,,             415
2019-2020,123,Richmond City,621,Franklin Military Academy,             363,,             363
2019-2020,123,Richmond City,1470,G.H. Reid Elementary,             700,,             700
2019-2020,123,Richmond City,290,George Mason Elementary,             980,,             980
2019-2020,123,Richmond City,311,George W. Carver Elementary,             410,,             410
2019-2020,123,Richmond City,741,George Wythe High,"           1,133",,"           1,133"
2019-2020,123,Richmond City,230,Ginter Park Elementary,             299,,             299
2019-2020,123,Richmond City,470,Henderson Middle,             382,,             382
2019-2020,123,Richmond City,1510,Huguenot High,"           1,283",               1,"           1,284"
2019-2020,123,Richmond City,1640,J.B. Fisher Elementary,             293,,             293
2019-2020,123,Richmond City,1710,J.L. Francis Elementary,             584,,             584
2019-2020,123,Richmond City,600,John B. Cary Elementary,             275,,             275
2019-2020,123,Richmond City,730,John Marshall High,             584,,             584
2019-2020,123,Richmond City,3106,Linwood Holton Elementary,             576,,             576
2019-2020,123,Richmond City,3105,Lucille M. Brown Middle,             848,,             848
2019-2020,123,Richmond City,771,Martin Luther King Jr. Early Learning Center,             220,,             220
2019-2020,123,Richmond City,770,Martin Luther King Jr. Middle ,             631,,             631
2019-2020,123,Richmond City,580,Mary Munford Elementary,             504,,             504
2019-2020,123,Richmond City,690,Maymont Pre-K Center,             996,,             996
2019-2020,123,Richmond City,3107,Miles Jones Elementary,             676,,             676
2019-2020,123,Richmond City,330,Oak Grove/Bellemeade Elementary,             683,,             683
2019-2020,123,Richmond City,90,Open High,             193,,             193
2019-2020,123,Richmond City,130,Overby-Sheppard Elementary,             353,,             353
2019-2020,123,Richmond City,3119,Patrick Henry School Of Science And Arts,             347,,             347
2019-2020,123,Richmond City,3110,Richmond Alternative School,"           1,499",,"           1,499"
2019-2020,123,Richmond City,3200,Richmond Career Education and Employment (Charter School),              34,,              34
2019-2020,123,Richmond City,452,Richmond Community High,             227,,             227
2019-2020,123,Richmond City,1480,Southampton Elementary,             420,,             420
2019-2020,123,Richmond City,511,Summer Hill Preschool Center,             213,,             213
2019-2020,123,Richmond City,210,Swansboro Elementary,             195,,             195
2019-2020,123,Richmond City,480,Thomas C. Boushall Middle,             805,,             805
2019-2020,123,Richmond City,20,Thomas Jefferson High,             811,,             811
2019-2020,123,Richmond City,660,Westover Hills Elementary,             392,,             392
2019-2020,123,Richmond City,200,William Fox Elementary,             438,,             438
2019-2020,123,Richmond City,650,Woodville Elementary,             379,,             379
2019-2020,79,Richmond County,210,Rappahannock High,             485,,             485
2019-2020,79,Richmond County,20,Richmond County Elementary,             816,,             816
2019-2020,124,Roanoke City,280,Addison Aerospace Magnet Middle,             650,,             650
2019-2020,124,Roanoke City,210,Breckinridge Middle,             710,,             710
2019-2020,124,Roanoke City,20,Crystal Spring Elementary,             358,,             358
2019-2020,124,Roanoke City,410,Fairview Elementary,             555,,             555
2019-2020,124,Roanoke City,50,Fallon Park Elementary,             608,,             608
2019-2020,124,Roanoke City,380,Fishburn Park Elementary,             299,,             299
2019-2020,124,Roanoke City,300,Garden City Elementary,             296,,             296
2019-2020,124,Roanoke City,310,Grandin Court Elementary,             340,,             340
2019-2020,124,Roanoke City,110,Highland Park Elementary,             367,,             367
2019-2020,124,Roanoke City,420,Hurt Park Elementary,             375,,             375
2019-2020,124,Roanoke City,450,James Madison Middle,             615,               1,             616
2019-2020,124,Roanoke City,230,John P. Fishwick Middle,             532,,             532
2019-2020,124,Roanoke City,340,Lincoln Terrace Elementary,             329,,             329
2019-2020,124,Roanoke City,370,Monterey Elementary,             526,,             526
2019-2020,124,Roanoke City,60,Morningside Elementary,             244,,             244
2019-2020,124,Roanoke City,390,Patrick Henry High,"           2,007",,"           2,007"
2019-2020,124,Roanoke City,240,Preston Park Elementary,             498,,             498
2019-2020,124,Roanoke City,220,Roanoke Academy For Mathematics & Science Elementary,             410,               7,             417
2019-2020,124,Roanoke City,320,Round Hill Elementary,             715,,             715
2019-2020,124,Roanoke City,70,Virginia Heights Elementary,             316,,             316
2019-2020,124,Roanoke City,90,Wasena Elementary,             238,,             238
2019-2020,124,Roanoke City,350,Westside Elementary,             716,               1,             717
2019-2020,124,Roanoke City,400,William Fleming High,"           1,678",               1,"           1,679"
2019-2020,124,Roanoke City,150,Woodrow Wilson Middle,             657,,             657
2019-2020,80,Roanoke County,420,Back Creek Elementary,             301,,             301
2019-2020,80,Roanoke County,752,Bonsack Elementary,             357,,             357
2019-2020,80,Roanoke County,180,Burlington Elementary,             460,,             460
2019-2020,80,Roanoke County,560,Cave Spring Elementary,             515,,             515
2019-2020,80,Roanoke County,470,Cave Spring High,             986,,             986
2019-2020,80,Roanoke County,620,Cave Spring Middle,             779,,             779
2019-2020,80,Roanoke County,330,Clearbrook Elementary,             344,,             344
2019-2020,80,Roanoke County,40,Fort Lewis Elementary,             249,,             249
2019-2020,80,Roanoke County,650,Glen Cove Elementary,             432,,             432
2019-2020,80,Roanoke County,490,Glenvar Elementary,             353,,             353
2019-2020,80,Roanoke County,610,Glenvar High,             644,,             644
2019-2020,80,Roanoke County,751,Glenvar Middle,             444,,             444
2019-2020,80,Roanoke County,600,Green Valley Elementary,             548,,             548
2019-2020,80,Roanoke County,540,Herman L. Horn Elementary,             437,,             437
2019-2020,80,Roanoke County,754,Hidden Valley High,             814,,             814
2019-2020,80,Roanoke County,10,Hidden Valley Middle,             599,,             599
2019-2020,80,Roanoke County,530,Mason's Cove Elementary,             212,,             212
2019-2020,80,Roanoke County,290,Mount Pleasant Elementary,             309,,             309
2019-2020,80,Roanoke County,500,Mountain View Elementary,             317,,             317
2019-2020,80,Roanoke County,520,Northside High,             900,,             900
2019-2020,80,Roanoke County,640,Northside Middle,             693,,             693
2019-2020,80,Roanoke County,480,Oak Grove Elementary,             413,,             413
2019-2020,80,Roanoke County,50,Penn Forest Elementary,             446,,             446
2019-2020,80,Roanoke County,60,W.E. Cundiff Elementary,             511,,             511
2019-2020,80,Roanoke County,630,William Byrd High,"           1,082",,"           1,082"
2019-2020,80,Roanoke County,232,William Byrd Middle,             854,,             854
2019-2020,81,Rockbridge County,650,Central Elementary,             519,,             519
2019-2020,81,Rockbridge County,150,Fairfield Elementary,             268,,             268
2019-2020,81,Rockbridge County,678,Maury River Middle School,             662,,             662
2019-2020,81,Rockbridge County,340,Mountain View Elementary,             123,,             123
2019-2020,81,Rockbridge County,641,Natural Bridge Elementary,             244,,             244
2019-2020,81,Rockbridge County,22,Rockbridge County High,"           1,003",,"           1,003"
2019-2020,82,Rockingham County,870,Broadway High,             989,               4,             993
2019-2020,82,Rockingham County,861,Cub Run Elementary,             682,,             682
2019-2020,82,Rockingham County,391,East Rockingham High,             681,               4,             685
2019-2020,82,Rockingham County,400,Elkton Elementary,             355,,             355
2019-2020,82,Rockingham County,900,Elkton Middle,             496,,             496
2019-2020,82,Rockingham County,940,Fulks Run Elementary,             165,,             165
2019-2020,82,Rockingham County,960,J. Frank Hillyard Middle,             698,,             698
2019-2020,82,Rockingham County,1071,John C. Myers Elementary,             500,,             500
2019-2020,82,Rockingham County,970,John W. Wayland Elementary,             611,,             611
2019-2020,82,Rockingham County,500,Lacey Spring Elementary,             227,,             227
2019-2020,82,Rockingham County,360,Linville-Edom Elementary,             220,,             220
2019-2020,82,Rockingham County,600,McGaheysville Elementary,             260,,             260
2019-2020,82,Rockingham County,860,Montevideo Middle,             745,,             745
2019-2020,82,Rockingham County,520,Mountain View Elementary,             492,,             492
2019-2020,82,Rockingham County,920,Ottobine Elementary,             196,,             196
2019-2020,82,Rockingham County,1073,Peak View Elementary,             493,,             493
2019-2020,82,Rockingham County,10,Plains Elementary,             430,,             430
2019-2020,82,Rockingham County,950,Pleasant Valley Elementary,             222,,             222
2019-2020,82,Rockingham County,390,River Bend Elementary,             390,,             390
2019-2020,82,Rockingham County,830,South River Elementary,             296,,             296
2019-2020,82,Rockingham County,20,Spotswood High,"           1,001",               3,"           1,004"
2019-2020,82,Rockingham County,850,Turner Ashby High,             995,               6,"           1,001"
2019-2020,82,Rockingham County,890,Wilbur S. Pence Middle,             767,,             767
2019-2020,83,Russell County,580,Belfast Elementary,             127,,             127
2019-2020,83,Russell County,792,Castlewood Elementary,             384,,             384
2019-2020,83,Russell County,791,Castlewood High,             355,,             355
2019-2020,83,Russell County,820,Copper Creek Elementary,              99,,              99
2019-2020,83,Russell County,890,Honaker Elementary,             621,,             621
2019-2020,83,Russell County,540,Honaker High,             466,,             466
2019-2020,83,Russell County,410,Lebanon Elementary,             291,,             291
2019-2020,83,Russell County,140,Lebanon High,             591,,             591
2019-2020,83,Russell County,902,Lebanon Middle,             358,,             358
2019-2020,83,Russell County,390,Lebanon Primary,             292,,             292
2019-2020,83,Russell County,710,Swords Creek Elementary,             131,,             131
2019-2020,139,Salem City,100,Andrew Lewis Middle,             916,,             916
2019-2020,139,Salem City,550,East Salem Elementary,             459,,             459
2019-2020,139,Salem City,90,G.W. Carver Elementary,             443,,             443
2019-2020,139,Salem City,70,Salem High,"           1,253",,"           1,253"
2019-2020,139,Salem City,580,South Salem Elementary,             395,,             395
2019-2020,139,Salem City,460,West Salem Elementary,             460,,             460
2019-2020,84,Scott County,750,Duffield-Pattonsville Primary,             284,,             284
2019-2020,84,Scott County,42,Dungannon Intermediate,              68,,              68
2019-2020,84,Scott County,102,Fort Blackmore Primary,              79,,              79
2019-2020,84,Scott County,770,Gate City High,             617,,             617
2019-2020,84,Scott County,771,Gate City Middle,             339,,             339
2019-2020,84,Scott County,670,Hilton Elementary,             128,,             128
2019-2020,84,Scott County,220,Nickelsville Elementary,             254,,             254
2019-2020,84,Scott County,260,Rye Cove High,             260,,             260
2019-2020,84,Scott County,20,Rye Cove Intermediate,             169,,             169
2019-2020,84,Scott County,641,Shoemaker Elementary,             550,,             550
2019-2020,84,Scott County,780,Twin Springs High,             232,,             232
2019-2020,84,Scott County,740,Weber City Elementary,             351,,             351
2019-2020,84,Scott County,790,Yuma Elementary,             181,,             181
2019-2020,85,Shenandoah County,820,Ashby Lee Elementary,             604,,             604
2019-2020,85,Shenandoah County,780,Central High,             744,,             744
2019-2020,85,Shenandoah County,40,North Fork Middle,             395,,             395
2019-2020,85,Shenandoah County,30,Peter Muhlenberg Middle,             587,,             587
2019-2020,85,Shenandoah County,810,Sandy Hook Elementary,             902,,             902
2019-2020,85,Shenandoah County,50,Signal Knob Middle,             457,,             457
2019-2020,85,Shenandoah County,790,Stonewall Jackson High,             630,               1,             631
2019-2020,85,Shenandoah County,770,Strasburg High,             608,,             608
2019-2020,85,Shenandoah County,20,W.W. Robinson Elementary,"           1,075",,"           1,075"
2019-2020,86,Smyth County,290,Atkins Elementary,             191,,             191
2019-2020,86,Smyth County,730,Chilhowie Elementary,             555,,             555
2019-2020,86,Smyth County,460,Chilhowie High,             400,,             400
2019-2020,86,Smyth County,851,Chilhowie Middle,             309,,             309
2019-2020,86,Smyth County,710,Marion Elementary,             334,,             334
2019-2020,86,Smyth County,680,Marion Middle,             526,,             526
2019-2020,86,Smyth County,700,Marion Senior High,             637,               1,             638
2019-2020,86,Smyth County,250,Northwood High,             268,,             268
2019-2020,86,Smyth County,120,Northwood Middle,             185,,             185
2019-2020,86,Smyth County,690,Oak Point Elementary,             404,,             404
2019-2020,86,Smyth County,720,Rich Valley Elementary,             128,,             128
2019-2020,86,Smyth County,740,Saltville Elementary,             215,,             215
2019-2020,86,Smyth County,555,Sugar Grove Elementary,             116,,             116
2019-2020,87,Southampton County,710,Capron Elementary,             202,,             202
2019-2020,87,Southampton County,20,Meherrin Elementary,             262,,             262
2019-2020,87,Southampton County,10,Nottoway Elementary,             294,,             294
2019-2020,87,Southampton County,780,Riverdale Elementary,             574,,             574
2019-2020,87,Southampton County,690,Southampton High,             806,,             806
2019-2020,87,Southampton County,700,Southampton Middle,             665,,             665
2019-2020,88,Spotsylvania County,10,Battlefield Elementary,             671,,             671
