LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED_M,TOTAL_STUDENTS_REPORTED_F,WDIS_M,WDIS_F,DISAB504_M,DISAB504_F,LEP_M,LEP_F,H_M,H_F
HI,HAWAII,1500030,Hawaii Department of Education,286,Ka Waihona o ka Naauao - New Century PCS,150003000286,No,-8,-8,1,14,1,41,2,-8,-8,1,14,5,35,1,59,56,7,7,1,-8,-8,-8,4,8
HI,HAWAII,1500030,Hawaii Department of Education,287,Ke Kula o Ehunuikaimalino,150003000287,No,-8,2,-8,1,2,17,-8,-8,1,-8,6,-8,23,2,22,32,2,2,-8,-8,-8,2,3,2
HI,HAWAII,1500030,Hawaii Department of Education,288,Kua o ka La - NCPCS,150003000288,No,-8,1,-8,7,7,7,8,1,-8,-8,6,7,7,10,30,31,2,3,-8,-8,-8,-8,4,-8
HI,HAWAII,1500030,Hawaii Department of Education,289,Kanuikapono Learning Center,150003000289,No,-8,1,-8,1,2,13,13,-8,-8,-8,3,3,10,12,30,28,3,1,-8,-8,-8,-8,2,-8
HI,HAWAII,1500030,Hawaii Department of Education,290,Molokai Middle School,150003000290,No,-8,-8,-8,-8,1,7,-8,-8,-8,-8,-8,-8,11,-8,8,11,3,-8,-8,1,-8,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,291,Keoneula Elementary School,150003000291,No,-8,14,1,21,15,9,8,1,7,-8,24,13,8,11,68,64,16,13,-8,-8,4,2,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,292,Pomaikai Elementary School,150003000292,No,-8,2,-8,5,9,9,-8,-8,8,1,6,8,5,5,25,33,6,4,2,3,-8,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,293,Kona Pacific - PCS,150003000293,No,1,1,-8,2,12,6,19,-8,-8,-8,3,4,10,21,41,38,7,2,1,-8,1,-8,-8,2
HI,HAWAII,1500030,Hawaii Department of Education,294,Kawaikini NCPCS,150003000294,No,-8,-8,-8,1,-8,10,-8,-8,-8,-8,4,-8,8,-8,11,12,-8,1,1,-8,-8,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,296,Ewa Makai Middle School,150003000296,No,-8,14,2,9,3,25,7,-8,8,-8,10,1,21,2,60,42,15,4,4,4,3,-8,3,-8
HI,HAWAII,1500030,Hawaii Department of Education,297,Puu Kukui Elementary School,150003000297,No,-8,4,-8,15,7,20,2,-8,2,-8,11,11,14,4,48,42,11,8,2,-8,5,6,4,9
HI,HAWAII,1500030,Hawaii Department of Education,298,SEEQS - Sch Examining Essential Questions of Sustainability,150003000298,No,-8,1,-8,-8,4,6,6,-8,3,-8,4,1,1,9,17,18,3,1,-8,1,-8,-8,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,299,Malama Honua Learning Center PCS,150003000299,No,-8,-8,-8,-8,-8,7,1,-8,-8,-8,1,-8,2,-8,8,3,-8,-8,-8,-8,-8,-8,3,-8
HI,HAWAII,1500030,Hawaii Department of Education,300,Hookele Elementary School,150003000300,No,-8,3,3,8,7,16,3,-8,4,1,12,2,6,2,40,27,8,-8,5,-8,3,-8,1,-8
HI,HAWAII,1500030,Hawaii Department of Education,302,Kapolei Charter School by Goodwill Hawaii,150003000302,No,-8,-8,-8,1,-8,4,-8,-8,-8,-8,-8,-8,5,1,5,6,1,-8,-8,1,-8,1,-8,-8
HI,HAWAII,1500030,Hawaii Department of Education,303,Kamalani Academy,150003000303,No,-8,-8,-8,-8,1,1,3,-8,-8,-8,1,-8,1,1,5,3,2,1,-8,-8,-8,-8,-8,-8
